"","CON_1","CON_2","PNA_1","PNA_2"
"LK433_RS07690",293.257797580611,320.121703498632,308.286572970329,267.096554092042
"LK433_RS07695",46.6182291235944,46.3902477672142,39.9525522832826,31.4053607977076
"LK433_RS07700",10.584535892826,16.4311264672262,28.2453817571594,19.965393142364
"LK433_RS07705",5.63439435911042,9.7756903931275,18.3523654699927,12.0570231314276
"LK433_RS07710",27.4938984323132,24.1961317987308,24.5009251847653,23.2537082208573
"LK433_RS07715",21.385496800713,21.5896952452222,29.5132655069616,18.644086886936
"LK433_RS07720",4.45595893759713,5.86922542121495,17.205854463389,8.91458911912138
"LK433_RS07725",6.80137964653862,5.23157247929424,17.1687614602341,8.91611794592967
"LK433_RS07730",8.93109359950882,8.23824920703924,25.1283618176859,10.463688713665
"LK433_RS07735",35.2356794295839,34.5364851388781,57.7104504538325,41.6972049961872
"LK433_RS07740",67.1155798658741,68.4298327518925,106.465831009656,81.7198234463427
"LK433_RS07745",56.2735351276102,64.9242333881175,57.6932655183153,52.9134642089077
"LK433_RS07750",14.6433992434634,18.5223607448732,36.001190095024,25.5755036121192
"LK433_RS07755",64.1120459794033,68.4630269467758,70.0081962123879,61.3222789372609
"LK433_RS07760",56.6318958324032,54.7480662833155,53.2256632616326,38.6668380308174
"LK433_RS07765",43.8593381770067,53.3254732500012,58.1904542004594,53.5396454295052
"LK433_RS07770",91.9560588507148,90.8021477895218,76.032317601482,87.586650793819
"LK433_RS07775",205.642411632048,206.797463108947,162.310068740248,172.150583727526
"LK433_RS07780",207.73103536424,187.296453575256,157.693221268208,160.72175678632
"LK433_RS07785",190.66468033969,180.634734291218,156.727169266047,154.786107768328
"LK433_RS07790",55.5874920300886,52.7342505912859,89.1058719786152,133.147361325883
"LK433_RS07795",127.642524052607,123.889489817357,204.228077600736,233.67659116624
"LK433_RS07800",133.00603406753,137.346612487653,189.897232226102,295.88508908482
"LK433_RS07805",133.267448841366,131.716544181571,217.975586004602,244.000141191776
"LK433_RS07810",128.060028591584,133.905919716984,235.56305324154,272.771843151488
"LK433_RS07815",343.425178357269,329.857283017797,104.191025267995,86.0749319194144
"LK433_RS07835",76.8739721130392,63.3067829744415,228.908643869093,140.205954699744
"LK433_RS07840",404.524148842609,433.726375131753,68.5944704261413,58.8922465589226
"LK433_RS07845",1756.77237760683,1716.03628467244,152.025055316875,162.32456464398
"LK433_RS07850",1037.8255800346,1040.86199086765,730.418352973239,636.72381580536
"LK433_RS07855",240.837296989967,240.714653719702,183.963701922307,153.751792510126
"LK433_RS07860",94.4183803827398,89.138861084702,176.014843256094,144.356195315052
"LK433_RS07895",427.473334505128,460.230650686857,450.76631171279,290.446277892267
"LK433_RS07900",276.073894804607,286.29821392722,264.191717297569,201.227558469344
"LK433_RS07905",118.560914714175,124.88873235571,107.894219936598,103.547500878349
"LK433_RS07910",81.7206054215926,76.4047380726017,90.2453270434524,90.9205706577466
"LK433_RS07915",61.5544095100626,69.0560193662217,67.5371163022931,54.3760319691258
"LK433_RS07920",65.8908872612755,60.7372804913185,92.0099051670719,48.8815897144057
"LK433_RS07925",40.1298591044555,24.6742719275229,47.5599395702385,32.7592498990587
"LK433_RS07930",41.0150765847008,37.8164865207827,41.7903261907063,37.1758213219018
"LK433_RS07935",60.1916620607265,61.281210080306,67.1201927749187,55.0417744719477
"LK433_RS07940",16.4060306338803,25.4682460242006,51.9891557967715,30.3937458104738
"LK433_RS07945",86.4230247598942,79.4201041774707,112.441314809238,111.126661284196
"LK433_RS07950",85.1339968028385,92.3128316853156,56.8947233660259,42.0185445766419
"LK433_RS07955",274.288324660187,279.35482357795,149.126788996003,148.100434131036
"LK433_RS07960",2.47055520133727,1.03870493588896,7.31389238205974,3.12064128107538
"LK433_RS07965",74.0795383237519,73.7926102752478,63.734074393775,40.8083859832935
"LK433_RS07970",192.397995615506,152.037711114167,124.375970805673,58.2756118019001
"LK433_RS07975",243.145787343149,224.642990572436,160.527919653189,138.295085832272
"LK433_RS07980",616.8667518339,520.118179916452,310.840426237539,256.412691928361
"LK433_RS07985",635.848071738597,642.62506568368,263.55416870261,294.492389685547
"LK433_RS07990",828.808362393065,763.418535145173,278.896991720692,333.088554375101
"LK433_RS07995",655.399890450911,548.54683744432,313.197829253425,312.864292538583
"LK433_RS08000",3.08819400167159,3.91511860450456,2.98736449408074,4.36889779350554
"LK433_RS08005",42.9270575984237,45.9577371865274,33.2467256697993,27.9215272517271
"LK433_RS08010",426.866344228698,438.406222441742,375.850103476163,243.14996648379
"LK433_RS08015",0.926458200501477,0.319601518735066,0.721087981329834,1.04021376035846
"LK433_RS08020",7.05305989867752,4.44305849643375,10.6382138767619,5.78436623750733
"LK433_RS08025",3.35305735582956,4.70945668574025,20.4521304402205,11.6169857908646
"LK433_RS08030",6.26561973957239,4.09539634560009,14.0801099010563,9.77487302447398
"LK433_RS08035",6.67363957988352,8.63330373701715,25.2293494678356,17.9833565350107
"LK433_RS08040",8.71570377424892,7.16294419430641,38.9918668475786,9.67073730333257
"LK433_RS08045",7.8200735699577,9.59491660207393,23.8264021910977,18.2484674421607
"LK433_RS08050",23.1614550125369,24.1517056771385,35.1179211686608,42.081374850865
"LK433_RS08055",117.997220328293,134.524581563726,259.31433174746,289.059400714995
"LK433_RS08060",566.479494530764,546.445125423461,1163.19838958729,958.371654730258
"LK433_RS08065",14.746993828207,14.6895501412992,19.1846441260706,17.3855951520585
"LK433_RS08070",51.5114080117533,53.4924450544141,85.6776579967168,72.2557085152221
"LK433_RS08075",72.7526214690923,70.4106141414534,48.5360337958089,35.8757429491041
"LK433_RS08080",129.811220489973,116.868885648765,62.6346494731754,74.2196314416347
"LK433_RS08085",143.296423817798,132.381820479959,73.3662757789966,69.4220784989231
"LK433_RS08090",11.8943722095632,17.4033014498704,62.3869869561258,35.9198814123781
"LK433_RS08095",18.9135025648227,16.9046873173733,52.1922851115371,47.8770874854942
"LK433_RS08100",14.5114767277566,16.3530752522303,44.2106153523302,53.8764276863793
"LK433_RS08105",0.446422602282458,0,0,0.601484147146049
"LK433_RS08110",0.940173675294002,0.68109922509801,1.00356084180165,0.25334719091825
"LK433_RS08115",8.22170100103342,6.65229812629081,19.8457585489654,18.9323643400093
"LK433_RS08120",870.326477561258,926.320467415733,3567.02128469307,1961.14399196762
"LK433_RS08125",172.378857082743,169.310029907362,788.354463290406,595.888650256049
"LK433_RS08130",15.0130657687395,12.173501244272,31.0282846413701,20.9576086034485
"LK433_RS08135",41.2979391818367,40.1051690266147,111.337938003975,74.6981088257412
"LK433_RS08140",63.749147605935,77.2941053940818,161.778786559578,84.2077806004469
"LK433_RS08145",91.8737715497298,112.659535354111,26.7832678779653,29.1259852900369
"LK433_RS08150",113.269033417475,106.524718530446,67.7695700652941,29.0689872757707
"LK433_RS08155",42.1869359156923,33.3512745555008,95.1180043399579,56.8402519053016
"LK433_RS08160",31.1762693570512,33.5095397346764,66.697617376565,77.3983097791644
"LK433_RS08165",24.318981759981,26.3207898562224,61.5525596509979,70.4093769476014
"LK433_RS08170",0,1.60429896215437,2.41308970130063,2.78482424032974
"LK433_RS08175",1.1282084103528,2.04329767529403,1.37989615747727,4.053555054692
"LK433_RS08180",72.3446652048217,66.8925016057316,99.5607168714331,123.572381652222
"LK433_RS08185",77.4028111957431,77.7305908182284,88.4791521546822,106.349127107977
"LK433_RS08190",113.485324685488,114.128380679876,126.403392645573,138.278039722839
"LK433_RS08195",50.0036063642755,46.1285331546396,61.1487399449967,47.1724844813721
"LK433_RS08200",10.9604771253831,13.7840824147893,30.1741890103439,23.5532544893005
"LK433_RS08205",41.2658237777951,40.6305642540376,92.1490162042523,64.4796258877221
"LK433_RS08210",65.6241225355213,55.6327643649204,91.9076677318066,60.8266840720249
"LK433_RS08215",32.5596607964702,26.9049163127452,42.7700261453602,44.8892245816228
"LK433_RS08220",36.1126828154052,29.537137400848,66.3181507765731,46.5634147758092
"LK433_RS08225",511.645701124403,522.506727283693,342.698663604767,354.421985044169
"LK433_RS08230",304.174205847096,288.498237228642,343.047635845344,398.990069084569
"LK433_RS08235",103.878942781347,109.75888649924,152.919961375787,213.712163561798
"LK433_RS08240",90.0362961187352,91.2781937507349,163.913599413147,159.506378013366
"LK433_RS08245",77.692926679985,92.8956713219883,279.791609176092,221.553574476348
"LK433_RS08250",153.598489702706,171.018656877482,515.846635091078,502.95842869506
"LK433_RS08255",131.713664379805,131.302957280323,278.393293541682,286.575202277478
"LK433_RS08260",91.9695731884678,89.9754093117743,137.093186857103,127.141455600018
"LK433_RS08265",178.262541812909,200.958398977025,389.122290991075,301.875467208505
"LK433_RS08270",53.3529451508303,54.111395346811,79.7300532202093,53.1946711597945
"LK433_RS08275",139.115987282386,115.196971117638,299.543427978072,176.836339260938
"LK433_RS08280",13.6361813060823,9.26118037243658,19.710630040061,9.18630333823056
"LK433_RS08285",4.84649208346165,4.67680366113065,14.2439035947032,8.1182351357317
"LK433_RS08290",7.51478047175471,6.62212897379063,18.8126411714777,9.72399371219446
"LK433_RS08295",0.446422602282458,0.462008998171439,0,0
"LK433_RS08300",0.749989971834529,1.94043779232004,0.625433453194244,1.2631167090067
"LK433_RS08305",22.5582921215854,41.739625428551,80.7200050528821,53.4193108184085
"LK433_RS08310",3.05602531415418,3.4124120489942,5.15062843807024,7.3681808025391
"LK433_RS08315",12.0516149964697,10.7881578333075,32.7472261149694,21.4526658218699
"LK433_RS08325",27.8757334664161,31.7038342838131,50.463623977863,40.6880072635787
"LK433_RS08330",35.7949759284662,26.5487170676515,54.1284224946291,24.1140462628552
"LK433_RS08335",17.2442949728377,14.0457480101025,32.9151474272299,25.6003946132015
"LK433_RS08340",10.4916308755849,9.47408107065351,32.3892183284292,15.2445120052533
"LK433_RS08345",5.36924638926993,3.39576613656008,13.9301087302354,12.8608246735228
"LK433_RS08350",3.20117670904982,1.65647128612687,6.40687927662396,2.15654072269437
"LK433_RS08355",0.820301531694016,5.09364920484012,21.8901708617985,3.31568136114259
"LK433_RS08360",7.92774634657304,3.87436404842425,18.2173234017652,10.6813896197882
"LK433_RS08365",3.90619776997151,5.65961022760013,13.5510581525419,6.31558354503351
"LK433_RS08370",11.8528150835083,11.8178645281166,37.8015285366741,19.8648751152155
"LK433_RS08375",0.857831667130998,0.443890998243147,1.43073012168618,3.17843093442863
"LK433_RS08380",3.64578458530674,1.25769116168892,3.242988275822,4.91212053502607
"LK433_RS08385",4.26823561206643,5.79764950144403,21.3562642554132,17.9711726891198
"LK433_RS08390",135.201505464749,138.285416163531,227.341292564703,215.186388739214
"LK433_RS08395",102.654877394851,99.2048821323623,155.42021311877,118.73297064663
"LK433_RS08400",270.216975146264,285.643857369465,459.264369061263,287.792473699174
"LK433_RS08405",6.64548076309076,5.15812577705328,23.8298062546161,16.7882600564182
"LK433_RS08410",10.6829966918291,5.92284791260479,34.1079406451279,5.14059125758542
"LK433_RS08415",75.72014138714,72.7042236930171,175.682653326742,114.490194008684
"LK433_RS08420",53.2601574201332,56.842172285897,104.692121512949,64.0711374133835
"LK433_RS08425",16.8266980860311,15.6727667841234,21.3288844294447,27.205590655529
"LK433_RS08430",7.75851695001237,5.26929228086909,18.6551702418283,9.36448594608417
"LK433_RS08435",7.42260159756954,7.46637797467755,18.8357284159662,8.69227249009898
"LK433_RS08440",218.631945078868,214.558802470546,292.63702099457,348.321052465296
"LK433_RS08445",221.728229947452,220.213931404533,252.143773395725,324.565104094855
"LK433_RS08450",209.08150668294,208.089389996182,245.543234395523,308.778181538964
"LK433_RS08455",148.151428148374,155.896536269349,242.781895012675,290.708224391088
"LK433_RS08460",40.2063285957067,34.9142152068853,74.3032560238513,61.020990308352
"LK433_RS08465",187.330581243832,155.47973735051,139.525480745232,117.54106823279
"LK433_RS08470",150.996244908121,145.499146267887,101.444727003057,95.9910221219677
"LK433_RS08475",559.640168021045,512.099765694664,319.929499418635,343.980306459476
"LK433_RS08480",173.140373607869,180.680386888668,272.732254573729,262.474063305544
"LK433_RS08485",166.692289862955,167.064430247875,248.634881874118,309.227181488379
"LK433_RS08490",156.983195084973,169.677334078443,227.629162360271,270.4555776932
"LK433_RS08495",72.2528217815336,73.0604229381108,115.420900907665,142.451495515756
"LK433_RS08500",98.6534822222738,97.6751275041453,144.291501530531,164.930139818425
"LK433_RS08505",82.8054062134036,76.719160863024,67.5436178826376,80.4006855388174
"LK433_RS08510",946.296801759315,940.020551631051,986.225841750357,1050.3504141717
"LK433_RS08515",5809.42618775795,6102.57683427993,6947.08267844955,4729.00478394716
"LK433_RS08520",5817.64037232353,5902.5463269924,6511.29327615573,4591.90588505408
"LK433_RS08525",361.921766224736,349.857373518988,252.239033049715,309.521534840083
"LK433_RS08530",108.948785957031,116.049483501859,82.2475351797673,55.3686596229637
"LK433_RS08535",29.9764510347443,33.748046171986,35.1323729880717,19.1026909695458
"LK433_RS08540",75.5826469669817,81.2605515169046,35.6034685612132,24.7708490793532
"LK433_RS08545",66.0034527235879,72.4299251092872,40.9966205735418,31.1763488292406
"LK433_RS08550",76.5614762914415,77.7792148421618,21.6816930440671,31.5779177251676
"LK433_RS08555",286.629231977729,288.968744136951,317.760544768043,294.91737870292
"LK433_RS08560",712.909585285887,690.49908122711,558.122097549292,612.061776594919
"LK433_RS08565",561.050190468523,536.008624017021,416.731120889888,506.995614430537
"LK433_RS08570",28.3512070168566,25.1348248778616,29.8923179139968,20.5685772252149
"LK433_RS08580",563.125916352108,581.869116372727,940.685720817829,894.935257475965
"LK433_RS08585",634.689391754987,633.792808808888,891.923493195496,799.352456068817
"LK433_RS08590",77.3592597418734,81.1787857587068,68.9154085013798,61.3726118611492
"LK433_RS08595",55.2943995438189,52.036971814879,47.0233299994191,49.5305487281795
"LK433_RS08600",100.327932862457,100.590289134682,87.4736449944633,83.1447201495267
"LK433_RS08605",259.871525240664,236.798091922789,176.872580563332,109.049075877579
"LK433_RS08610",41.3717294245678,39.6172715932009,31.0903876008153,17.9399184757474
"LK433_RS08615",82.4388443239823,83.504427059182,32.4068009911324,19.8232907000696
"LK433_RS08620",97.3448735615604,84.9318004886866,26.5982563908328,24.8982428892896
"LK433_RS08625",72.5009018431358,73.6088228404041,40.5033700376991,30.17865670022
"LK433_RS08630",95.9570502852734,93.8740683084608,43.9749210201464,40.4758732086148
"LK433_RS08635",91.5372375880092,78.1896920674603,45.3519437341877,47.1563571362502
"LK433_RS08640",98.5994278891912,100.690378974617,77.5413017592067,83.5793643273092
"LK433_RS08645",787.101162008886,819.705796100405,2188.75803090338,3583.29019999458
"LK433_RS08650",37.9929130468808,37.2571912148899,56.2763501912634,51.0104824791168
"LK433_RS08655",101.905737109541,98.7952504382887,664.31047222588,757.831864778372
"LK433_RS08660",87.3463930612165,74.6595272532895,231.715467171233,222.12369443752
"LK433_RS08665",2.05075382923504,16.9788306828004,13.6813567886241,13.8153390047608
"LK433_RS08670",20.8979285630156,20.7097840760832,38.3270911681314,41.6635558423245
"LK433_RS08675",28.5657945154622,33.6913267666549,80.8648664777028,74.8953907458092
"LK433_RS08680",216.538902751279,232.454653512157,257.986367002143,225.089788302172
"LK433_RS08685",85.0769874299794,79.3396502334858,205.142172647712,208.224789479755
"LK433_RS08690",722.300906226147,750.449290665899,146.83849126764,157.666028146368
"LK433_RS08695",659.981460318378,628.568628127507,139.734147677388,164.696020632921
"LK433_RS08700",803.487390845363,727.640037321605,133.519151624701,168.918294219404
"LK433_RS08705",504.897555201523,494.579527257841,110.184017926373,125.223819189564
"LK433_RS08710",508.58694965029,484.876222383819,106.714582951268,122.42515794988
"LK433_RS08715",875.194180073729,798.124892661144,189.955176796031,213.243820873485
"LK433_RS08720",57.4055417246211,54.6415499772855,26.4177394081667,23.992027053429
"LK433_RS08725",109.802453392768,99.8754746047082,55.2261826970865,38.1411712131436
"LK433_RS08730",0.749989971834529,1.55235023385604,3.12716726597122,0.252623341801341
"LK433_RS08735",0,0.23100449908572,0,0.601484147146049
"LK433_RS08740",128.575769492673,122.923661051949,150.953033454212,173.102238582729
"LK433_RS08745",640.309357456416,653.537765992877,503.473929821366,433.913445180742
"LK433_RS08750",449.595052264635,535.01379236654,584.048388525433,350.850822044309
"LK433_RS08755",83.6272003992484,89.4769351469702,107.513671046887,71.5952435503357
"LK433_RS08760",44.5953981871222,49.7170180214597,44.0222220646114,33.2178758832702
"LK433_RS08765",122.161828104586,110.49300582807,140.770637234335,134.667673744868
"LK433_RS08770",126.873303568675,142.169408917315,215.983019169745,215.150879434142
"LK433_RS08775",532.25970594824,538.289674628476,580.406506461725,648.600746897445
"LK433_RS08780",6005.6015168871,5821.50938077754,3212.76952143366,2251.53743069104
"LK433_RS08785",163.504169707146,158.565011969882,60.8472545988976,35.2174065477293
"LK433_RS08790",79.2517124975348,80.5125196894083,40.4262026399344,30.1263521523171
"LK433_RS08795",437.5903027973,453.390753397857,258.448346966114,304.702615341925
"LK433_RS08800",717.538482668612,726.171527664386,468.59398723938,498.445285938799
"LK433_RS08805",233.704140083765,241.670193992224,486.448241373301,409.343377918839
"LK433_RS08810",164.814606597832,176.814029869163,399.055298698994,477.153225764429
"LK433_RS08815",152.628049698,165.946942420131,371.637651916145,451.292739109363
"LK433_RS08820",69.2390106412916,71.2247558303915,109.079834463877,89.1674761527613
"LK433_RS08825",194.320318396849,201.765104613945,347.44565640088,348.760557986851
"LK433_RS08830",138.786151037961,162.446109775982,175.712993133896,227.617044791951
"LK433_RS08835",188.716226662863,201.611486622053,265.433957535637,381.840181132726
"LK433_RS08840",77.6847720825901,75.6246296358244,88.9805864220135,111.359100129186
"LK433_RS08845",60.7869636262691,54.7327416605261,89.38934636931,85.8112457101605
"LK433_RS08850",92.0229172827651,96.1619228671331,130.545018957635,139.86146832456
"LK433_RS08855",443.744066668763,479.592517101846,321.423741337669,397.014918536813
"LK433_RS08860",544.723108628183,498.045700028811,340.656841973479,429.955020948164
"LK433_RS08865",161.627052357149,169.71199747662,104.187375023122,147.62853940548
"LK433_RS08870",93.4139295276043,91.9975417608878,68.7976798513668,80.7492467543571
"LK433_RS08875",67.9334758212288,63.8822280528824,29.0799043999846,19.4468115023026
"LK433_RS08880",474.128608491932,505.134900383106,657.765549355912,585.579158037087
"LK433_RS08885",986.044507841423,1086.93540012115,1069.43774911146,1090.49075877579
"LK433_RS08890",652.875885738007,721.164949386124,647.443899720118,642.732079236872
"LK433_RS08895",9714.22392402934,9563.01462389682,11491.2266429089,8897.76518337806
"LK433_RS08900",38.976751566552,44.5222671237877,57.9315632908204,43.0480381433193
"LK433_RS08905",4085.7811675666,4015.04135744044,3641.41049371445,4630.4438480146
"LK433_RS08910",5764.54631930616,5820.83655998125,4786.65069511328,6451.12568419231
"LK433_RS08915",128.932099569789,128.839362240074,151.428476079265,145.109819570005
"LK433_RS08920",155.447140256016,145.593473105013,147.75865331714,185.125542663795
"LK433_RS08925",160.878102121025,149.699130007191,131.341025170791,151.873450852336
"LK433_RS08930",351.580443922189,346.466573933086,581.199898823405,532.644722363261
"LK433_RS08935",425.756502303626,414.354460286878,432.921985406162,510.792074032467
"LK433_RS08940",300.297519789739,321.306994675685,278.171586448469,381.594205773604
"LK433_RS08945",394.512268810035,389.222317406886,450.092635965401,463.807591570356
"LK433_RS08950",5317.79111137276,5507.70114399113,5400.40465238234,3653.27800882257
"LK433_RS08955",5637.42462162288,5867.66827977667,5811.66663229273,3828.64709130032
"LK433_RS08960",6808.81226080814,6099.56483397206,7134.54361257939,4459.27863060838
"LK433_RS08965",30.8610738410289,34.5083261445024,44.0169922194003,47.3156691536024
"LK433_RS08970",23.8633172856441,9.26118037243658,13.2667702192718,10.7173538946023
"LK433_RS08975",57.8117269955783,38.5392505974676,69.8400689400239,52.6298628752793
"LK433_RS08980",70.9507558582097,70.5613742661834,114.852325041125,112.532215893324
"LK433_RS08985",112.498495775179,125.319940754003,151.146417855276,193.677895381028
"LK433_RS08990",170.622718592355,173.561380313071,270.951670444928,247.325268938562
"LK433_RS08995",294.266898671187,352.782370853741,516.677524944356,351.567484006866
"LK433_RS09000",208.368564255122,202.754503628186,320.84279628096,237.502820613231
"LK433_RS09005",208.453095112832,207.29709617955,260.392882146885,205.15326940403
"LK433_RS09010",37.362639107815,31.9747322347628,43.4607771854686,30.3332406761464
"LK433_RS09015",20.2287950534253,20.3993232718111,23.165326445981,18.9927378939236
"LK433_RS09020",30.1800777436087,25.9676233972241,25.5190227158935,22.2227485167489
"LK433_RS09025",48.0734851132307,45.6849002325583,43.3221753567222,29.609805643692
"LK433_RS09030",123.363176084216,118.983433622105,66.3492775733583,53.4621490788884
"LK433_RS09035",139.343609268338,143.317373952457,64.0043316011642,69.1564686348552
"LK433_RS09040",315.029790306531,322.245890109315,111.492424648435,151.181326311165
"LK433_RS09045",824.840161483888,760.77481698897,257.619017625248,300.94256828874
"LK433_RS09050",317.686651772377,297.946509973493,102.581553829349,94.7073281397494
"LK433_RS09055",286.801720710797,268.359851625373,93.2359129298826,88.4181696304692
"LK433_RS09060",225.284344029989,206.087875873991,80.0123486672636,75.2062592259163
"LK433_RS09065",192.533582645538,184.241361045594,71.2787381780878,61.746573006402
"LK433_RS09070",115.227332527159,125.467978848487,79.9556475609355,52.7188147561953
"LK433_RS09075",287.059709191694,283.043747248471,239.446673449171,148.186876475647
"LK433_RS09080",245.515585119417,250.426311310738,183.145796105182,135.367979380341
"LK433_RS09085",165.301843792178,176.212729248523,420.291280546532,366.576951927405
"LK433_RS09090",143.246685385373,134.943691620764,296.824182506626,289.998399646203
"LK433_RS09095",20.9037674917326,20.6583161832506,42.6372518613621,37.3988080421306
"LK433_RS09100",12.1526152843558,13.6249875849633,27.8356493674722,30.5643055512733
"LK433_RS09105",14.5406219029143,14.8502892269391,35.7390544682425,31.1912493448594
"LK433_RS09110",511.403560219293,518.440330866677,334.04788171757,379.963390907574
"LK433_RS09115",3365.91803495293,3297.81134415931,1993.1632016904,2197.06398911096
"LK433_RS09120",74.7717274950182,73.6092336268477,98.0856544878164,109.674254854764
"LK433_RS09125",107.768054439067,100.315293208472,126.32034378047,167.50781677699
"LK433_RS09130",213.147149995373,200.938801520715,287.549284440586,342.119371023495
"LK433_RS09135",238.160878035163,237.34990391998,159.980665381644,198.756677148492
"LK433_RS09140",223.257324089918,203.395889210454,102.906370236909,129.436908118831
"LK433_RS09145",353.523498820389,317.198984276833,183.594981421536,225.119994105227
"LK433_RS09150",310.579573635093,280.738024308693,177.874847505935,209.645597174131
"LK433_RS09155",345.409342547818,299.759838177233,143.484181177614,158.955855977597
"LK433_RS09165",11.3799056419979,9.22549181608807,24.8004247914018,28.109822714889
"LK433_RS09170",16.8599524300746,15.4353006207276,35.3011451051929,36.6952877913014
"LK433_RS09175",17.0136613980981,14.4062805793458,36.5573223819935,30.9612445844067
"LK433_RS09180",24.4182781527521,29.4168112992704,85.7789253537919,75.0526323607471
"LK433_RS09185",16.1113115206968,13.2170538249344,26.4779312220557,15.8835035264316
"LK433_RS09190",12.5236875067789,16.3307837101744,25.065081139464,13.4989571954915
"LK433_RS09195",85.7447261431104,79.6883798555962,37.4817548246833,27.7349447189915
"LK433_RS09200",153.524323362917,173.215226782331,60.449003939462,34.880562331286
"LK433_RS09205",34.8006710415643,33.9576613656008,25.8702019275801,20.0950385523794
"LK433_RS09210",32.5267389958671,25.6897090331067,43.3996430999136,33.8295605542665
"LK433_RS09215",40.7665003629754,39.6172715932009,65.6705125853956,50.907430999361
"LK433_RS09220",68.477345254457,60.5332224343318,116.113080223453,105.717376732083
"LK433_RS09225",50.744234286188,52.3184898946756,80.9427248145574,74.02451410923
"LK433_RS09230",56.5014866673547,65.6311751057127,101.107067209204,88.4181696304692
"LK433_RS09235",51.3214291623949,54.4193291115397,58.9350753971499,78.2160731346458
"LK433_RS09240",35.9370194837379,49.5889658037345,96.5947222155554,83.5060490954431
"LK433_RS09245",54.7899513622041,61.1878615172618,86.115106126132,72.1525629531659
"LK433_RS09250",58.0155286183594,69.3917427905755,119.920066460288,84.5739013856662
"LK433_RS09255",24.6090459508205,31.8353075302507,52.9012462493465,40.524994413965
"LK433_RS09260",41.2979391818367,37.4705228861802,202.672788841135,151.68289445227
"LK433_RS09265",73.0814091872851,50.550609532883,221.886731917321,202.959889379032
"LK433_RS09270",4.01780342054212,0.693013497257159,8.04128725535456,7.21780976575259
"LK433_RS09275",52.3019322463553,57.4471714831592,105.006985036297,65.8150285219282
"LK433_RS09280",15.2341713028889,12.7341230121003,25.0173381277698,15.7889588625838
"LK433_RS09285",10.5176358916975,11.7280410585483,17.0970634721948,10.9774251234217
"LK433_RS09290",14.7678725825093,16.042591136953,24.6631433256627,20.0291531800765
"LK433_RS09295",21.9977719704162,23.1319652903038,34.1129526228872,28.72657831876
"LK433_RS09300",18.2162198443549,19.2071789605663,28.1190812696274,24.5434872725693
"LK433_RS09305",33.0724744524254,23.5817092816672,40.4794429428497,31.9287834776694
"LK433_RS09310",28.5812797289377,32.7900626940042,40.2678787772913,27.6148438100892
"LK433_RS09315",32.3686550344125,28.9099008923358,42.3012761248269,29.8710032535369
"LK433_RS09320",48.1708984569252,44.9500350295415,56.5884204193302,54.2199566047026
"LK433_RS09325",36.6672642887769,44.4198129090496,52.6964426490294,46.4022247930139
"LK433_RS09330",41.6570516964614,51.2809900622551,71.4444417112613,45.8749343879826
"LK433_RS09335",51.987941229439,46.7469104513465,71.0719833175277,57.414395863941
"LK433_RS09340",26.0327097661572,21.8900626984865,17.8498362950203,15.1017259423942
"LK433_RS09345",147.55810905408,134.039209634206,95.8240304782599,100.338555922971
"LK433_RS09350",176.181959546001,151.187294869777,86.5149746480636,87.7142033117553
"LK433_RS09355",90.5745763229298,77.0063501834096,51.3643379276848,59.9731791756726
"LK433_RS09360",178.088651373571,160.683716461865,103.423126100671,99.9509743648782
"LK433_RS09365",211.211697647374,209.264748306677,170.933978067015,200.969136726175
"LK433_RS09370",222.112414735611,240.751111989452,595.524904727391,450.025812093542
"LK433_RS09375",11.0793973111919,4.85109448080011,15.351548396586,18.3726066764611
"LK433_RS09380",9.77380548401381,13.7275652329024,21.4244225455901,15.0499012136969
"LK433_RS09385",28.1535587420909,27.2499751699266,41.7534740512083,30.5643055512733
"LK433_RS09390",21.2834992007096,24.517693727287,37.3569711232238,31.0658433836784
"LK433_RS09395",5.20826369329534,1.61703149360004,15.6358363298561,12.631167090067
"LK433_RS09400",10.0960188516187,4.06330990699496,20.2063115647371,8.31281936696719
"LK433_RS09405",3.92176031088773,3.7881056503459,20.2331459758457,10.2156450967474
"LK433_RS09410",2.85322271893571,4.72454418999663,10.6595614631367,9.22624378752722
"LK433_RS09415",8.54278518213887,4.62145687224153,17.0976482470852,7.84776653524874
"LK433_RS09430",11.4128908757428,8.85852035624368,30.7731387477458,19.221341224015
"LK433_RS09435",6.77074280128394,6.46812597440015,20.1528557140367,11.9294355850633
"LK433_RS09440",8.03560684108424,4.85109448080011,22.6347344965536,7.21780976575259
"LK433_RS09445",9.48782494489465,4.29584872697359,15.0330089050906,10.1201519456561
"LK433_RS09450",13.2306698660325,13.8295314432487,16.9472290542956,8.55659706101315
"LK433_RS09455",15.9798999680653,13.5610141167821,27.2916415939306,13.2053110487064
"LK433_RS09460",64.4728221401613,58.2641979220308,51.9219491318449,37.5389421939887
"LK433_RS09465",47.5537119822618,45.276881820801,90.7331719778896,87.1367468822015
"LK433_RS09470",52.809944762313,58.270543171741,131.600080447262,113.007838107582
"LK433_RS09475",77.4028111957431,77.9284792877249,239.669306615076,167.767809042429
"LK433_RS09480",9.82129725021407,13.6292654460575,21.7412581348475,15.0371036786512
"LK433_RS09485",17.6346760998537,17.3528137374876,30.6655257006693,26.876007508821
"LK433_RS09490",24.4182781527521,18.7556850565818,34.6170143861,49.34967607282
