"","CON_0_1","CON_0_2","CON_0_3","CON_10_1","CON_10_2","CON_10_3","CON_20_1","CON_20_2","CON_20_3","CON_30_1"
"LK433_RS07370",123.909599671943,140.623798459043,140.800940851823,146.735455149288,224.95813747931,140.491461032492,107.975878640781,106.455311384745,127.812785312048,92.7165290194982
"LK433_RS07375",111.230008860227,112.9279797454,112.193339243747,100.417056264981,218.575327447738,145.177697649642,82.9809966265902,79.3246466654399,102.126010703863,78.291019765098
"LK433_RS07380",92.5675785016068,79.9423854271823,94.7513939775756,94.9455038742519,208.222304590906,92.8989394697102,69.791208174207,67.041042701481,91.9669391223045,68.3416814113372
"LK433_RS07385",166.185122902191,151.038245071599,149.607464175119,136.667719390186,271.60885353866,153.875558799493,191.317108141799,154.607573625682,159.656252257065,172.216812013979
"LK433_RS07390",209.686415127414,224.399678392091,215.34973554567,234.757138527529,317.374917867294,222.59532224284,190.545668189614,199.527756141357,229.85900709785,199.542487632044
"LK433_RS07395",357.387831042058,374.795207527215,285.067650414057,335.353749372022,196.141389883803,330.419360889839,348.337965643387,381.040177053111,402.677652243445,349.895744535114
"LK433_RS07400",365.149068717157,325.379533668531,322.148582837988,300.517528201226,363.576027605629,336.594125390346,277.008550886034,282.040348630375,352.014146675318,318.423176776746
"LK433_RS07405",469.020942459861,577.485702964135,541.925051183453,620.586671801611,411.058578583591,578.022011105111,450.37136718716,424.667074433407,495.717043616425,366.507838381555
"LK433_RS07415",88.8935779413147,78.3861890273741,101.833269374602,96.1386376827022,152.49245302933,121.6901801567,87.2361206203352,61.5216910827938,117.83131962935,98.7178521015238
"LK433_RS07420",153.944482351045,163.019766361313,120.337855715586,125.837905127872,153.473562561688,170.687589534951,149.32468192104,119.044695635515,153.241924354075,142.809819579796
"LK433_RS07425",91.2658292756103,74.1775576892895,79.1097673675511,79.3117570289968,123.564634689666,83.6205176065395,72.8486175647029,95.7210674867836,79.8373433967043,80.9929413690707
"LK433_RS07430",75.0176570796179,67.8337959108915,64.9582045940637,62.5320100139693,151.364765518856,80.6815319376263,75.9171505107944,94.9486118558281,65.7706194865023,65.9681296160341
"LK433_RS07435",42.6769429048633,28.2223708994308,33.9220286514219,31.8597086024044,70.7260357652287,31.2714217682798,35.9184630219317,40.1094923213801,33.6892552470491,38.6435736560713
"LK433_RS07440",64.9289653453385,65.7799057247403,59.8864446284138,69.948045357182,209.747202167641,72.470708405901,68.3329408626325,72.5683418600057,50.3464227857332,52.5574599961843
"LK433_RS07445",3.33808188771398,3.73999463986818,13.2060909734828,5.82900377976517,123.205165500911,25.6667092270899,5.22329134291705,3.46534216747218,2.67465371049208,0.915447561408948
"LK433_RS07450",56.5979257379564,41.1957618540704,39.9945658789871,39.6720257249689,158.360282961662,47.4219168123453,57.6277158311087,35.5844091226994,40.5589279083574,43.9414829476295
"LK433_RS07455",8.34520471928495,4.2074939698517,34.215781158569,34.974022678591,10.8710440147862,4.0526382990142,21.9378236402516,5.19801325120827,26.7465371049208,9.61219939479395
"LK433_RS07460",25.6831655623021,26.4865194167714,26.4515443641741,24.2078845498444,68.434113142261,37.2045483188189,26.304837713838,13.6341331179233,43.0283088726157,28.573969785617
"LK433_RS07465",4.28833877545737,3.60349848512846,2.10315980997735,4.08455739312012,116.804210144273,17.5121304599738,7.68624477906626,4.0471149401135,0.624736633107638,1.60370375721276
"LK433_RS07470",4.35344278000073,7.67330908219475,8.47786646264427,5.93330007005918,141.08583564319,16.629513815438,6.08103262507401,5.84216731215986,6.29580515551216,2.97019964258331
"LK433_RS07475",3.2845297718683,5.27999243275507,7.70408807398119,4.61332919468045,208.351987962534,11.0959936315255,4.15628744292009,6.22649715652755,4.46252383782635,0.939924768933251
"LK433_RS07480",4.4727008544739,7.73791994455485,11.4685408041996,6.29417550997303,187.817367333292,19.9317934863831,5.68129422914327,5.18947792567263,4.89079535632837,4.06945753406618
"LK433_RS07485",2.11289578826731,3.94548885084994,8.99227932819765,2.66468744217836,170.496197998933,10.2607457592623,5.28987395783775,2.68088009439606,1.97512889390184,1.54519500475181
"LK433_RS07490",240.836426565438,226.893008152003,200.625866910284,164.507440006706,128.842003138207,207.134846394059,230.75340421598,245.910947884322,212.783561856925,242.898752960507
"LK433_RS07495",44.1419413096789,40.1665177761185,40.1280971049787,37.6889011513583,112.780876719609,34.9378132809992,39.2677025889435,43.0398661896088,29.2135692945071,31.3007823736539
"LK433_RS07500",99.0116910731682,100.276979253635,78.7518675389801,87.3133373600091,142.055034550525,114.338936696085,92.1432221310137,116.937207618829,62.1562217268878,80.1345837513614
"LK433_RS07505",180.085238250005,161.682845200455,159.581295120127,159.027180042824,274.284802834607,122.618286995814,138.859191393241,141.457044374762,130.577965763511,129.8527156337
"LK433_RS07510",248.57415801443,223.049905890484,163.780802886446,207.565127074946,211.862752528767,208.908933669484,206.229680450572,205.106567987526,208.180565496346,211.117350402521
"LK433_RS07515",64.9289653453385,44.5866027654873,47.0805382298851,28.0401750451449,118.231485232708,36.4472568591081,64.891713624946,52.5463648923886,26.5717231369147,64.619827864161
"LK433_RS07520",55.6820468078246,35.8084593178868,46.8982263584417,48.1202865223167,101.771475883105,26.5577148105612,38.6745827092582,52.2013245653256,37.5589669983994,40.4355135635101
"LK433_RS07525",58.156804443728,47.2070434543361,68.2981674588199,34.1968221746223,46.3831211297547,32.1809500484683,59.4294481683007,62.4274974169803,36.1375434662041,55.659211733664
"LK433_RS07530",23.0393102838298,31.0932887706688,19.2088595977931,34.1358652723503,138.6946269076,36.0234515467929,35.3954801590614,34.0645399992037,42.5147570190636,50.2598661165697
"LK433_RS07535",24.8043238397923,22.3559230158412,21.1513285458845,22.5300820251598,97.7172495711123,33.9996621340517,35.4949056651262,25.1269754165773,35.4216311621722,30.1171961775888
"LK433_RS07540",0.928857568755194,1.17078093074134,3.50770479611874,1.2164877453423,145.199335710536,14.0961332139624,1.74412510928708,0.964269124861824,0.74425146726736,0.764199703437035
"LK433_RS07545",0.568184151100252,2.38723062119245,3.67829226340719,1.98434171226048,103.621866353707,8.96754006590377,1.6003275603831,3.53907285188648,3.18682144228843,1.869850338197
"LK433_RS07550",2.72894285710924,1.96554462825189,7.57137531591845,3.06341804484009,157.431761498802,18.9320329297014,5.8561864983362,3.2376919520908,0.937104949661457,1.2829630057702
"LK433_RS07555",2.81760722057921,4.31436661855837,8.9851523792725,3.99078336152738,208.805609775214,15.6594323957219,4.2913043061152,3.05502615467653,2.05694353350856,1.13330905609361
"LK433_RS07560",0.971078367334975,2.17599688137785,6.28653586836865,3.6740387460338,170.774218705006,18.077222958027,4.86240939558824,1.68016589938045,2.07488287844234,0.266312017864421
"LK433_RS07565",1.96357758100822,0.329999527047192,0.847449688137931,1.37153030112122,20.4631416748918,1.43034292906384,0.368702918323557,0,0.943995427232497,1.29239655728322
"LK433_RS07570",805.100343470934,778.490389891482,782.296994361358,941.757428651678,564.414833522745,807.103408116482,805.339970757641,813.740213780164,885.412555955076,885.149332904609
"LK433_RS07575",14.7675512083199,22.6467878192939,26.954367500129,24.1755917133118,217.220492387618,39.4431893434009,18.9482716366097,16.0970732940643,14.100478547479,9.61852737332904
"LK433_RS07580",170.740835254882,195.058138721842,173.487398019435,218.654229657834,257.38963966116,223.358061611749,152.28143309206,134.667216181274,190.130743905068,149.509158148701
"LK433_RS07585",146.940107057245,196.322617182645,166.755172450407,225.838697167713,291.575054927987,237.754780208833,131.293862393556,135.801235084707,151.331131677697,146.89616521623
"LK433_RS07590",140.199439283987,157.437859467642,203.838696263815,235.144492902867,336.771065649548,209.357570000138,139.095137123297,125.932008979627,172.429803038106,134.512358704047
"LK433_RS07595",167.310187072769,210.47707060864,229.594945922527,225.615066006093,283.123248501878,236.965945503429,151.101812045612,140.030176927927,196.115241409706,150.855066761813
"LK433_RS07600",40.4877028961437,46.5086430215865,45.7759517028053,57.7259406576744,126.244382107195,58.3056993987205,47.9194857395358,38.6776899982379,46.2456254459275,39.6890813720524
"LK433_RS07605",92.042557641635,83.8103697971612,87.0211161029705,102.267939513574,203.510956541935,106.886875252386,73.5535758444665,76.5371249899331,102.361386960619,73.7001241369463
"LK433_RS07610",943.609324349656,989.280395772889,1018.40825394043,1001.23784823614,598.482463443749,980.146395259818,772.110347105336,778.750546128962,1042.26606455407,864.883495598934
"LK433_RS07625",193.290836926676,213.476519443904,202.455282110073,188.995424139688,381.004209280127,200.359006698353,187.043575708268,170.44349623715,232.992056558421,147.401588300514
"LK433_RS07630",148.210835814501,187.373731457396,157.992870191848,136.787288698489,278.298726778528,156.702014228549,122.016085770542,143.696188544513,163.688807082115,146.471609825432
"LK433_RS07635",119.535122836234,106.662704274682,140.449194202046,132.830631587376,262.034515473289,122.666870072326,117.652941625394,101.29000136265,140.610366494441,120.981745258408
"LK433_RS07640",78.2818372004442,96.2912549275,113.336265152883,102.571076906304,240.835436635265,108.115290338774,76.8312492919059,65.2435315356093,74.4676974862991,67.8763447610992
"LK433_RS07645",130.040059625727,120.144424083219,131.00203626321,150.612768470951,181.49916963817,132.906398874503,122.711659474841,113.301622171264,186.06286681684,105.623316153619
"LK433_RS07650",130.418083054872,135.787898413074,159.076160529631,133.931528707162,233.803290811031,149.287885247407,94.1067039345278,90.5179609884827,119.127832240335,87.0654499334426
"LK433_RS07655",82.1948475208533,75.1884636690381,76.897804818438,84.785509523857,124.240503026129,68.6316927521366,55.5161251304326,47.1646570326084,82.8100577378326,60.776206934059
"LK433_RS07660",168.681202728798,150.783668790081,152.150751202663,109.031725376902,345.370722081267,130.617407047364,173.157744663034,120.863157035289,160.710127985826,165.333781162663
"LK433_RS07665",198.111278545257,246.8396462313,194.992260800853,177.31016148681,250.792457271348,197.165565617156,120.402939048823,97.3519381001487,177.646767375939,140.510555937187
"LK433_RS07670",378.051306548018,590.413748418109,458.832165203501,351.189600698717,341.292019664208,328.154171455312,230.728307320639,202.525835214644,288.74694003215,268.458708657072
"LK433_RS07675",230.735904871625,230.534345858925,298.290096703859,334.475785233144,315.338485378548,274.76304553892,202.197741424231,146.392008686307,307.411997689363,194.891541274918
"LK433_RS07680",166.344334232749,193.745489196607,175.118805903807,234.972029666117,257.525917929006,226.21843560305,137.100182095315,127.558607391614,193.056395430528,145.752730758804
"LK433_RS07685",446.190278991102,440.384368844478,307.34175356469,240.932156230294,282.647144384442,298.544354694046,399.059458598863,323.431935630737,295.99501062779,454.977438020247
"LK433_RS07690",718.243952839791,588.114157119271,481.42204366969,470.206304901057,467.454892635809,493.74643276323,690.519115533634,639.355629898617,529.135659059016,691.62063264446
"LK433_RS07695",23.6401864834826,23.5435728149079,33.0644304552176,39.2422549544846,172.986230442937,64.8422127842272,31.7850122375542,26.3593240279851,52.3822890623148,38.1786655118748
"LK433_RS07700",18.9516907173439,7.23869930297066,1.85892189656062,21.0596265591516,78.5520599778103,4.18336856672434,30.7331722886474,5.36569109802144,28.989795055656,7.08733595929508
"LK433_RS07705",3.23692789111659,5.89332488706501,9.31338647165726,3.2972142592611,202.047686739462,17.6842398502438,8.35726614866728,5.88058064783158,1.94520269853969,1.10963340776842
"LK433_RS07710",26.1329958181889,32.2531647841843,21.6760525736564,20.9630227675958,153.191959694603,24.7867785872428,23.7683716154758,25.7728200345332,22.90223360666,23.1129512752057
"LK433_RS07715",26.9606102624311,19.643933507806,33.8763274695904,9.83295206299044,197.832162007101,39.9825784899548,19.5447885649343,23.2056140032642,16.4068214828907,20.3562780428316
"LK433_RS07720",2.74739250017611,3.139748586556,5.09864791793274,3.45422446208306,167.49460407967,16.0104229096857,4.23022113697973,2.16762143808959,3.43412328260711,0.542487443797895
"LK433_RS07725",1.19684728747168,2.63999621637754,6.6181785168867,2.61243866880232,129.599897274314,8.53664986234925,3.3709981103868,2.32964179325861,2.39744870408253,0.615426932039629
"LK433_RS07730",5.05650274115253,2.65561749576439,8.52464183334013,4.13893759509953,154.381690150811,16.4983144953951,5.04403045659209,2.62463785465349,3.03865983677206,0.260008774838044
"LK433_RS07735",44.4571815045543,50.7449272727569,40.9279678930251,36.9611830580564,124.522867805733,35.3684797004876,46.8671686859921,33.3932972501865,39.26877947677,29.2110994595037
"LK433_RS07740",117.743252039366,101.659854301871,112.633767641605,62.5293132738445,163.395085797999,112.982643487669,91.9299276353401,66.3665530255278,117.036362362138,98.5354466098358
"LK433_RS07745",12.4990700044282,10.7742850765114,11.6447490826,11.3157171821348,110.250035327849,19.1502908222847,11.0419837715552,10.1506395786404,6.35634456932141,12.0668321047894
"LK433_RS07750",11.9177799627474,15.0217966526937,25.9557730928857,17.9205736039061,163.87425027248,34.0287645603176,22.1709292043157,13.9759254357556,17.8604975047735,12.7103463071656
"LK433_RS07755",61.6545262947356,63.0800939258872,74.6224361333621,73.1714575856236,200.387908106659,78.139348585601,50.4902116170636,36.537801286527,73.0661161096637,45.5614454526112
"LK433_RS07760",38.7723563867419,35.8516104253253,45.362029953972,53.4297022844947,153.145436383228,60.3051483328527,35.9630461674429,24.5705893623683,40.5486859899673,42.7884994300532
"LK433_RS07765",45.2234611521452,52.4351007298101,50.3870588444623,41.945394033285,138.974552631237,54.578244428935,40.4424487495809,39.8427280360621,50.6436943775585,48.0264951814543
"LK433_RS07770",60.2738296966536,67.1088693373211,60.6975876945939,76.89168622336,187.568107389917,60.167068915772,49.2004571385491,63.9621776867593,69.0882337757201,41.5997738250285
"LK433_RS07775",139.430295991887,187.999361897152,168.896332316079,159.666352382139,222.029802182178,183.61999887515,130.096060139162,109.102385659769,164.374110060472,149.745284054249
"LK433_RS07780",145.882983984891,153.259060925821,174.676248428852,160.695989093958,312.835798986655,161.094802025083,120.007936926186,115.810571812691,161.633749411032,129.716943665544
"LK433_RS07785",146.121048922634,155.039777798172,156.24307051227,148.202779147445,232.912785771342,161.468262056055,124.866180466943,122.879160100635,142.10494308521,128.855429724805
"LK433_RS07790",54.0376550293463,68.639901625816,48.1351422862345,55.9584362857456,45.0189116847619,62.5536640977251,74.9204330033467,51.5316764668804,39.2702097728719,58.9332830121149
"LK433_RS07795",105.644789413365,124.282898801773,106.704159633895,106.587497687135,365.075939661393,111.158079058675,78.7970808302915,91.3936395816839,85.3537843436152,79.1912439935301
"LK433_RS07800",114.73464316914,129.350386044584,140.464785808862,120.660378241139,187.603159569454,132.231798213549,93.3029070740497,85.6434564246696,104.922844128732,86.2351602847229
"LK433_RS07805",94.6988153991473,127.131048565981,129.992263316604,111.289133702901,349.88037044512,118.087645205122,85.0512547283601,82.1019528908794,97.3573950619115,81.9677662676935
"LK433_RS07810",98.3855714273594,104.295882912599,127.151762924663,127.813297454284,195.766816914045,125.746639366983,111.452772039312,89.11681557807,104.993693833729,91.9746829308682
"LK433_RS07815",341.026938295359,362.686971365874,335.0690296979,353.365331610075,358.321903073944,350.904059643265,368.54657786349,367.742600613161,362.845601601455,370.164294512893
"LK433_RS07835",121.69692824923,101.620997214704,83.5585392504,99.259607221144,198.784804841806,88.0001459214512,98.854519587093,106.138480100862,95.0648347386326,97.9267334261457
"LK433_RS07840",590.105393059849,548.280513847534,512.190025232129,505.965945417595,469.063964132582,542.263487056543,607.515924799871,619.908429901016,565.597529768173,628.66460982475
"LK433_RS07845",1769.26949404237,1857.22960083527,1889.65185865136,2022.88981817257,1249.57107099855,1930.89923438705,1786.35829115382,1853.16586531549,1860.78135750811,1821.38219528644
"LK433_RS07850",842.604389087879,848.130413858924,747.304419560149,878.708352538146,427.895406588392,826.582840284558,1007.51783020387,1010.59563273757,1188.127322386,1247.34848559006
"LK433_RS07855",229.423243829485,212.682256761765,237.603184483047,197.784128251342,234.771709166615,223.9132569544,307.036901166308,255.650070443662,286.280176460945,311.270209254636
"LK433_RS07860",111.042315856608,106.589847236243,107.020789187704,90.6469567383889,271.554242328538,112.481389523659,111.927671633937,94.9079426275034,128.820056260435,110.302089848131
"LK433_RS07895",719.384619555611,623.053855647313,634.536239115925,523.372898035675,301.231163761675,589.375867038758,719.658661539427,734.110474807514,658.652153958049,737.431367456307
"LK433_RS07900",366.037944928636,352.849149471701,363.64358342029,328.032212709543,293.893051985945,337.626694152356,389.045148300029,399.111822046796,368.179917664978,385.624393454197
"LK433_RS07905",218.147360341984,187.099465183805,181.715811795123,180.828650590048,166.979236067117,187.898323268072,198.568643692335,225.231839364947,207.410479736292,187.093069617018
"LK433_RS07910",127.728869212905,122.784729686238,153.580268954053,104.922068035773,185.423090365411,120.508640740498,91.5357169679501,100.16800378429,113.041968141552,79.3848489101042
"LK433_RS07915",90.5336110941755,101.472722787121,103.04287474165,97.9634123607045,227.421117167208,90.4775062105496,90.439872430539,87.8244857327316,75.7472988811192,74.1441559814007
"LK433_RS07920",72.5150797070874,79.3608618703735,120.406754064215,87.0085442247874,254.541518394995,80.3938004032086,71.3425159032573,63.3340584754265,83.6753453493781,53.4085504119562
"LK433_RS07925",21.1331802963187,30.0275828639776,39.3850718372017,27.6772841341368,193.958195371726,53.1799442978554,26.5147796515271,20.343303659405,37.2527308166378,21.8126785855139
"LK433_RS07930",33.3808188771398,49.4699291000745,41.2553916361693,34.974022678591,181.842918065515,51.5790328965444,35.3284432648208,27.7227373397774,29.1780404780954,24.9667516747895
"LK433_RS07935",68.0880279083381,74.8989655030554,74.418429567609,54.6613864380628,210.797462750292,57.5420961131553,84.5135457550658,76.1916291126334,68.1593872713477,69.5497644005526
"LK433_RS07940",18.3594503824269,2.80499597990113,16.2074752856379,0,0,20.263191495071,3.13397480575023,5.19801325120827,18.7225759734445,6.86585671056711
"LK433_RS07945",87.5562462351207,69.6497362441024,91.3208079239344,60.9019411306612,77.9388510786861,75.4720837324612,56.1717888680916,51.8097058481087,99.3860395155525,78.0381527758447
"LK433_RS07950",128.471043462289,123.116580307012,117.459580648667,104.817040940642,150.43174420461,123.696743757298,107.966843758458,98.5281070319117,104.865702234788,99.6600750636552
"LK433_RS07955",306.185561150565,292.771455402181,337.475652058728,299.319344090941,326.131320443587,327.757122432774,290.127717642328,308.675353567585,281.574169372053,299.694645416254
"LK433_RS07960",1.88503447776789,1.05599848655101,3.25420680244965,0.987501816807276,41.7448090167792,3.50910798596994,2.24171374340722,1.04367952337986,0.906235610143197,0.620350347495946
"LK433_RS07965",86.7901290805634,88.8104881021005,101.954716326748,85.7311940531616,149.853160573054,89.7815253935454,77.1439952184672,71.3327356935043,73.0797690743681,74.1090010482136
"LK433_RS07970",270.688094894624,208.079701781757,189.905771023636,192.887034166775,332.060980815289,306.526824070892,227.925440418199,186.49841483123,223.698310332065,148.801839981745
"LK433_RS07975",342.36737309887,323.36569040091,240.110744972414,292.944805342044,187.316450716317,343.33120358828,285.432782308329,297.841716547865,277.06669206123,269.845773486084
"LK433_RS07980",395.228895505335,366.519474707081,377.454091096634,348.185825777973,127.553583106825,410.667347633439,511.464688298438,405.67605640541,388.716339258182,408.655791412954
"LK433_RS07985",571.756241101989,577.896223556364,594.173649072771,566.644192136534,643.080723233252,574.796507748628,561.568330133157,520.436407749129,566.046235463502,516.093592548254
"LK433_RS07990",599.088558895546,654.439696982647,703.105241785887,730.321743411847,554.020613494292,666.262313370208,626.662306131813,635.422741565693,610.443716697281,551.477235723689
"LK433_RS07995",534.093102034236,550.642287746745,543.758487075989,459.146143883041,419.23205636509,478.834802098909,596.58022968948,471.997374195185,489.941695070651,456.315399840768
"LK433_RS08000",3.77006895553579,2.42879651906733,3.38979875255172,6.03473332493335,16.3705133399134,6.25536640977251,5.66327682544983,3.13103857013957,1.71177837471493,2.79157656373176
"LK433_RS08005",49.3935725941437,66.8137388295247,57.6265787933793,49.7875811564905,117.701529182648,59.9668584395485,53.5367726215378,71.2870388737134,32.4980480913924,59.4696761697241
"LK433_RS08010",460.529335150276,394.604717474393,321.295359121577,360.078459904739,331.464285431973,369.172409578124,578.070522660646,593.946570741836,426.531569076963,617.046201580627
"LK433_RS08015",0.251337930369052,0,0.406775850306207,0,3.27410266798268,0.152569912433476,0,0.913219582957375,0.704849919000265,0
"LK433_RS08020",2.49576215903849,2.51663190720102,5.11637849100097,1.96116015020136,105.662483882035,11.8170387784339,3.5147380999068,2.85000103493039,3.79950807471772,0.616002097396675
"LK433_RS08025",6.23758367339254,8.8449508271335,19.3490702517916,4.42493717588013,124.421876023247,16.0922279902462,7.68624477906626,9.71307585627239,5.93499801452256,5.13185202308082
"LK433_RS08030",0.805165480453623,5.4126555592062,9.55616633257044,3.74930896386905,104.886454816028,14.6628119361318,4.53560172892496,4.17930713664987,1.29028520707155,1.32486883259184
"LK433_RS08035",11.1646580651225,8.62100459359444,7.48819950422443,2.89803577751037,224.054059694578,17.9506690758595,5.09934883647495,11.2770456975366,6.286191771552,6.95119504256286
"LK433_RS08040",4.17260235964247,6.31124095477755,9.00415293646552,7.65056746094178,209.267597284635,12.1579148970426,8.61843071581313,6.93068433494436,5.34930742098415,5.14939253292533
"LK433_RS08045",6.4301135134343,6.72647684615112,10.1235881664045,5.38502560489362,185.902865707401,17.6045811121796,6.40655291986288,6.87959820962536,4.15327062661177,3.13096561543306
"LK433_RS08050",14.8517867945349,27.599960443947,18.7979749005141,18.2039476330634,120.918564442542,20.8049880591103,17.6977400795307,14.528493365231,16.7058584698115,16.2137022640986
"LK433_RS08055",114.008335241924,109.610612137675,151.823871051788,121.512309562797,277.629739454541,92.8989394697102,110.412343156431,116.222245001375,69.9524816590235,86.1929088588117
"LK433_RS08060",492.654844117787,413.204925039229,488.83235804039,454.528294734792,309.887231685861,409.549378447504,410.370586058697,402.7763218101,465.082314164645,380.321111029483
"LK433_RS08065",11.702039876031,19.9186231381743,19.4246894809144,19.1243719515891,101.625939553957,25.4997466005388,18.5925696341137,14.9515886776328,18.512209951271,16.7866339350495
"LK433_RS08070",57.1422189810823,72.3869930297066,60.7247819543137,49.6405483180001,158.974407097949,56.8240896980056,72.5195030319838,57.8302262786755,53.378035340573,53.6275087586661
"LK433_RS08075",81.0524675611062,74.5609155040812,91.3187957875915,85.069933757084,135.592830139698,100.681518891803,72.8924491561076,71.7425471093282,81.897383902096,73.1422128297603
"LK433_RS08080",103.309979590564,145.286507104952,140.491075306487,114.027227224603,231.069198328887,107.675937287677,111.816560952607,89.2388844295026,119.168512765282,106.004818351763
"LK433_RS08085",139.573548930041,121.666700628212,157.122468741323,153.375661955071,150.835735705159,107.648204817565,112.039599305571,111.757284900978,125.708724393128,116.719564079641
"LK433_RS08090",13.3523275508559,9.81748592965396,12.6058141110517,16.0297603943542,126.10411057152,13.3737063867469,19.4306437956514,7.97028698518602,11.5010109551159,10.9853707369074
"LK433_RS08095",10.2620508687801,15.6785801496657,16.8601780749188,16.494298905187,179.253546724161,15.5734572189192,17.9553491054336,11.1375189312643,5.79313642097847,11.5130523006889
"LK433_RS08100",11.4167321565058,13.1221433556063,10.3359711349304,14.2073015958895,150.43174420461,23.4196689908634,14.5379470104581,11.5795217389734,10.9351935485475,9.17696818316587
"LK433_RS08105",0.363328640839617,0,0.784035085624208,0,0,0,0,0,0,0
"LK433_RS08110",0,0,0,0.267232264974907,0,0,0.143677928057317,0.158869554955745,0.613101137075547,0
"LK433_RS08115",8.15130702421272,7.05402178089032,7.87606999453931,9.02898079781393,91.9209917605616,10.7824180711813,8.10978446317144,4.29418254921382,7.2136446314866,1.60151190697511
"LK433_RS08120",779.250591492574,763.694643183574,680.182569364477,609.274231143979,804.100829421566,532.556534506522,1215.77671808645,1053.46401891154,780.823496335129,1265.65877932762
"LK433_RS08125",145.559176399471,135.904030575491,132.297638638322,102.45910869221,181.286142443759,110.049107612667,141.24956870987,146.032447395447,143.451849712026,165.863625774151
"LK433_RS08130",8.06178267221489,9.57932589362462,13.1154831451913,9.12843988151904,169.424195400254,16.7458073110209,11.7671884215905,8.04220918111469,6.25768037926448,6.58085888484545
"LK433_RS08135",74.5888642496089,68.4805915093104,72.0332234917241,51.0540331055294,308.887595454616,111.237934000528,73.9185781770054,80.3003426393554,62.3471002859532,64.397000871526
"LK433_RS08140",139.881526723252,118.397544599255,127.876122465308,102.146351950171,225.28944548738,100.659816036467,152.341022938564,178.481623254186,114.118558314329,131.824448842888
"LK433_RS08145",126.297310010449,92.9278668164893,128.134392846455,81.7432059468245,85.9451950345454,74.7592570924032,139.812146628293,159.161127315428,64.9468853935958,150.434959267767
"LK433_RS08150",193.151477995943,148.780060742153,180.773788269642,131.59175656237,119.134728929164,181.202895999758,241.101404234155,183.046019147572,126.038476220449,175.163993667948
"LK433_RS08155",33.3808188771398,30.1870995932217,25.7261512470443,41.0805980669164,260.90505635487,55.5790395293376,28.6534839382878,27.7227373397774,35.4073205484189,18.0473947820621
"LK433_RS08160",27.2528445026267,27.9018954950869,33.7140834876222,28.3074201152232,129.559891132233,39.3616951505426,25.7335174665708,26.4219637402571,20.8952418907651,27.8339012219589
"LK433_RS08165",21.0766584819734,23.1065015374034,22.9039160409329,23.9426124136323,109.233234343765,25.2215113375707,22.9086022575915,29.4088444198488,19.6116051417128,18.3969999328123
"LK433_RS08170",0.420545749633257,0,0.453752588924246,0,0,0,0,0,0,0
"LK433_RS08175",0.765176363945898,0.77157482541693,2.14654878026914,0.267232264974907,0,0.185794305971998,0.287355856114634,0.953217329734468,0.122620227415109,0.377720483790511
"LK433_RS08180",72.7138801564683,78.269526378928,81.4062212472738,69.3862136675661,224.231654859205,78.5137636724679,59.9608673678478,58.284550190255,69.2187490377949,50.0297607054336
"LK433_RS08185",65.6100384084015,70.7198986447801,79.1190091125884,80.4375346764797,306.517828444882,79.9569476989655,60.4294629211326,64.2340347686219,77.9078619261281,55.2085298572781
"LK433_RS08190",85.9367848385914,78.6242482185821,94.8888778627825,83.4467909524277,235.403058365296,96.532016024639,84.0753541873445,103.803933798565,102.320587060028,90.5260626139134
"LK433_RS08195",43.1073775923666,50.4669044154031,54.8674402738605,50.459556659855,243.178265020225,50.1174421656476,47.3997612207586,38.4553429036037,41.3309005659624,45.9251613843898
"LK433_RS08200",10.2753641194747,14.327421326514,16.5691643042274,10.8446581949119,203.7229051735,20.4259824626847,12.6154080975654,8.43990312246924,12.8473852647738,10.9621458516285
"LK433_RS08205",25.4218987431143,32.1410893068147,51.3354675713947,19.1415320628096,899.305929327994,80.9819775383799,37.4434719149897,36.8022364685255,31.0213111574976,21.6829151662975
"LK433_RS08210",34.4698385000819,38.5139873552382,44.5482063012648,36.0488744393988,125.82655200093,55.1848619440232,34.1403212881727,38.536571053875,44.0084865839831,43.9414829476295
"LK433_RS08215",35.9485741753813,27.2731916815002,30.3647742103576,34.7946687161367,187.316450716317,42.8956176880273,26.421818362325,20.4721752662972,31.6020623024294,26.195884064933
"LK433_RS08220",26.2306079697288,32.1329716987491,52.1708080200416,20.6946879754976,205.842253534414,29.9271751311818,23.4399062394573,15.7478271279209,31.1462633269136,21.3207195367196
"LK433_RS08225",496.072915109765,530.698900423328,517.988061357438,495.432389055295,459.900438320449,446.751855877769,483.304950834793,509.816440909467,509.544198405609,477.149888278779
"LK433_RS08230",277.758167548167,297.657734959091,274.809757365642,256.671007661637,260.66280467766,287.726030543939,246.527711739238,211.897468691781,272.263357092542,227.663393544821
"LK433_RS08235",97.9592561550945,131.661991397824,89.580653290182,99.4521971903062,217.626966438185,110.938572583441,82.9389351436459,92.7594908146108,100.800219458924,83.0931360004937
"LK433_RS08240",74.5593970439794,71.4488576000416,78.1416408438223,71.0672140828969,87.6640989352363,80.1449750013049,62.7797833087886,47.0177625282626,78.5706273994152,66.6152881486063
"LK433_RS08245",179.872734363254,155.274260220734,99.3561703334126,103.984067427535,147.946162224217,135.646927893441,159.076238416012,169.522945571972,121.988803715317,146.471609825432
"LK433_RS08250",201.639497217273,196.756239749587,209.627119958525,162.536279308235,98.3120502206756,162.105531960568,230.369858185002,241.067281215456,176.759723475998,174.492265618123
