"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS02135",-0.87739543584561,8.20711136466321,47.7482970085363,2.36884838264681e-05,0.000129925083900827,"LK433_RS02135","LK433_RS02135"
"LK433_RS02750",-0.913022611555784,8.98018894578894,47.7463953109708,2.36928258221049e-05,0.000129925083900827,"LK433_RS02750","LK433_RS02750"
"LK433_RS10210",0.996435808432273,6.58463909807202,47.7572508633011,2.36680528089843e-05,0.000129925083900827,"LK433_RS10210","LK433_RS10210"
"LK433_RS05110",-1.18176485703198,11.663819798412,47.6754173487121,2.38555577360151e-05,0.000130285016078062,"LK433_RS05110","LK433_RS05110"
"LK433_RS07380",-1.05661330524415,6.30828880767421,47.6728208219193,2.38615357769552e-05,0.000130285016078062,"LK433_RS07380","LK433_RS07380"
"LK433_RS06415",-0.90601893835098,8.27455390736876,47.5885223390426,2.40565816069857e-05,0.000131066892893232,"LK433_RS06415","LK433_RS06415"
"LK433_RS13170",-1.05733785268633,6.41180607150461,47.4630369131905,2.4350419094404e-05,0.000132382493485276,"LK433_RS13170","LK433_RS13170"
"LK433_RS01000",-1.16001758027293,7.13967659678964,47.3437279610356,2.4633727935961e-05,0.000133635330948733,"LK433_RS01000","LK433_RS01000"
"LK433_RS02480",-1.71433839779879,5.38782571079995,47.2469783147376,2.4866326250522e-05,0.000134608292850791,"LK433_RS02480","LK433_RS02480"
"LK433_RS07420",0.982557067423649,6.63417755120696,47.16948053208,2.50545111942706e-05,0.000135337188673325,"LK433_RS07420","LK433_RS07420"
"LK433_RS13520",1.07798099917878,10.1433602718653,47.1219759083122,2.51706955088337e-05,0.000135674878990046,"LK433_RS13520","LK433_RS13520"
"LK433_RS03650",1.18400364132468,12.1585710731468,47.0601409617542,2.53228817263792e-05,0.000136204776604865,"LK433_RS03650","LK433_RS03650"
"LK433_RS06560",1.44836534633571,11.11464230239,46.8531955688131,2.58401647429193e-05,0.000138692009490658,"LK433_RS06560","LK433_RS06560"
"LK433_RS07425",0.831534255952379,7.46566972005826,46.7341458738843,2.61433897517187e-05,0.000140022223077002,"LK433_RS07425","LK433_RS07425"
"LK433_RS04690",1.27864323470713,6.36002611763,46.6909400594537,2.62544738135924e-05,0.000140319893870532,"LK433_RS04690","LK433_RS04690"
"LK433_RS01020",-1.43843488040328,6.62025417211701,46.6286496321974,2.64156069599571e-05,0.000140883237119771,"LK433_RS01020","LK433_RS01020"
"LK433_RS09265",1.66830883931894,5.32966754657187,46.5951180711629,2.65028295246478e-05,0.000141050848501704,"LK433_RS09265","LK433_RS09265"
"LK433_RS08780",-1.25387556005601,10.5480780217128,46.458767575978,2.68610236412572e-05,0.000142656865052727,"LK433_RS08780","LK433_RS08780"
"LK433_RS03810",0.852538968868288,8.15701908125777,46.4012059581084,2.7013951179393e-05,0.000142868762722815,"LK433_RS03810","LK433_RS03810"
"LK433_RS08160",1.01377888999477,6.90861687354287,46.4192513828467,2.69658985029753e-05,0.000142868762722815,"LK433_RS08160","LK433_RS08160"
"LK433_RS08540",-1.4970498233148,5.64513600705892,46.309535252723,2.72596243902609e-05,0.000143867078201628,"LK433_RS08540","LK433_RS08540"
"LK433_RS10620",-1.31664800793572,6.63634344940561,46.2255347187604,2.74870591601974e-05,0.000144765178243706,"LK433_RS10620","LK433_RS10620"
"LK433_RS13195",-0.879005396103222,7.11489544988914,46.1323739572392,2.77419187902396e-05,0.000145803681292569,"LK433_RS13195","LK433_RS13195"
"LK433_RS03590",-0.831912892926609,8.47146693763485,46.0759250170823,2.78977024197222e-05,0.000146318240076883,"LK433_RS03590","LK433_RS03590"
"LK433_RS10010",0.971640349787585,8.41019233374898,45.9151448341863,2.83471002373506e-05,0.000148367431470025,"LK433_RS10010","LK433_RS10010"
"LK433_RS06530",1.38949882006338,9.49521836848598,45.8899929383431,2.8418172516497e-05,0.000148432107689472,"LK433_RS06530","LK433_RS06530"
"LK433_RS02925",0.923098765664812,7.19566157402232,45.7989409971219,2.86772241241065e-05,0.000149476335228333,"LK433_RS02925","LK433_RS02925"
"LK433_RS01210",-0.896132239908822,8.73667878474951,45.7457066001554,2.88299716333055e-05,0.000149963309236618,"LK433_RS01210","LK433_RS01210"
"LK433_RS06460",-0.835470480802549,7.8827078347245,45.4376031937588,2.97331171044692e-05,0.000154343572977614,"LK433_RS06460","LK433_RS06460"
"LK433_RS14465",-0.942443337818195,7.36370138164104,45.3252187080212,3.00708309692707e-05,0.000155776763709665,"LK433_RS14465","LK433_RS14465"
"LK433_RS10145",0.972811216067378,9.56769925784307,44.9845080821941,3.11226670313559e-05,0.00016089591463245,"LK433_RS10145","LK433_RS10145"
"LK433_RS10965",0.953668299259572,8.87048548277523,44.9576665465157,3.1207361173975e-05,0.000161004508260834,"LK433_RS10965","LK433_RS10965"
"LK433_RS05785",-0.861212466353504,8.23673577601243,44.8173394144953,3.16545930016103e-05,0.000162979248692609,"LK433_RS05785","LK433_RS05785"
"LK433_RS02830",1.12708844021221,9.36061746823707,44.6986035921528,3.20389272061654e-05,0.000164622780441435,"LK433_RS02830","LK433_RS02830"
"LK433_RS12810",-0.806174575687648,8.1955195107212,44.3647507755321,3.31494344903285e-05,0.000169983307082253,"LK433_RS12810","LK433_RS12810"
"LK433_RS06595",1.26086234834012,10.5435801465155,44.2860493380613,3.34177989823334e-05,0.000171012542160605,"LK433_RS06595","LK433_RS06595"
"LK433_RS08550",-1.70072488025217,5.28771525371054,44.0151184972732,3.43614537748531e-05,0.000175486374025916,"LK433_RS08550","LK433_RS08550"
"LK433_RS10355",1.0223543566643,6.51962194778633,43.9415228393856,3.46231953146477e-05,0.000176466608377882,"LK433_RS10355","LK433_RS10355"
"LK433_RS14015",1.47177666265332,5.34844217625153,43.9191347361762,3.47032843221698e-05,0.000176518919047174,"LK433_RS14015","LK433_RS14015"
"LK433_RS08100",1.51870540036517,5.44979937304776,43.8086614418752,3.51016955349786e-05,0.000178186920306076,"LK433_RS08100","LK433_RS08100"
"LK433_RS13260",1.28245019334272,10.2385131826877,43.7756499457543,3.52217938616611e-05,0.000178438266297153,"LK433_RS13260","LK433_RS13260"
"LK433_RS01015",-1.25765813709112,5.78137028090105,43.5497815222769,3.60566536122958e-05,0.000182302440663768,"LK433_RS01015","LK433_RS01015"
"LK433_RS14565",-0.934626467190127,7.03558626767566,43.5054202686194,3.62233538120934e-05,0.000182779717439066,"LK433_RS14565","LK433_RS14565"
"LK433_RS09640",0.854450471809085,8.94309252776333,43.3490265451458,3.68183466110475e-05,0.000185411912814199,"LK433_RS09640","LK433_RS09640"
"LK433_RS08245",1.41007517223999,5.62338817548918,43.2413794941125,3.72345890145049e-05,0.000187135270434728,"LK433_RS08245","LK433_RS08245"
"LK433_RS12495",-1.83669079165278,4.49266479364091,43.1838702085215,3.74592366439173e-05,0.000187751143426563,"LK433_RS12495","LK433_RS12495"
"LK433_RS13275",-0.921232742572075,7.71432473645554,43.1720347541208,3.75056674962082e-05,0.000187751143426563,"LK433_RS13275","LK433_RS13275"
"LK433_RS06815",1.13722790607215,5.96820346864756,43.1298546768912,3.76716943720945e-05,0.000188209571882717,"LK433_RS06815","LK433_RS06815"
"LK433_RS10900",-1.17781347268164,12.9918055500833,42.9534779975838,3.83754002134127e-05,0.000190970495550211,"LK433_RS10900","LK433_RS10900"
"LK433_RS14460",-0.865495791766176,7.73009296173373,42.9660866906685,3.83245823620856e-05,0.000190970495550211,"LK433_RS14460","LK433_RS14460"
"LK433_RS14020",0.867911395716163,7.99874822207653,42.8820081967324,3.866495793126e-05,0.000191656889510246,"LK433_RS14020","LK433_RS14020"
"LK433_RS14485",-0.992600861007172,8.12421056994424,42.8832561783366,3.86598797054198e-05,0.000191656889510246,"LK433_RS14485","LK433_RS14485"
"LK433_RS03655",1.05543954162038,9.88279982534976,42.6794716006591,3.94996396897214e-05,0.0001954111333378,"LK433_RS03655","LK433_RS03655"
"LK433_RS11015",-0.985055880800139,9.12550708653878,42.6398284928009,3.9665492524335e-05,0.000195848369338904,"LK433_RS11015","LK433_RS11015"
"LK433_RS05715",0.993923024025409,6.67929604608601,42.559465088328,4.00042326761234e-05,0.000197135867846472,"LK433_RS05715","LK433_RS05715"
"LK433_RS00400",-0.970916056458814,9.32978466641426,42.5314869397096,4.01229636886141e-05,0.000197336288336219,"LK433_RS00400","LK433_RS00400"
"LK433_RS01200",-0.837825851642517,7.32173788807718,42.4257114667327,4.05756170433086e-05,0.000199175067738804,"LK433_RS01200","LK433_RS01200"
"LK433_RS09360",-0.870603594845417,7.03078641889845,42.3850176378705,4.07513644838626e-05,0.0001996500957659,"LK433_RS09360","LK433_RS09360"
"LK433_RS04465",-0.785974759849075,8.09157368979546,42.3502610062496,4.09021820123503e-05,0.000200001385159036,"LK433_RS04465","LK433_RS04465"
"LK433_RS14495",-1.04476929699639,9.66193362470345,42.3216956464805,4.10266273229085e-05,0.000200222613653113,"LK433_RS14495","LK433_RS14495"
"LK433_RS12880",-0.872264851766383,6.93491636052027,42.2894695930395,4.11675571488364e-05,0.000200523284146933,"LK433_RS12880","LK433_RS12880"
"LK433_RS10215",0.938870980782039,6.56411013839777,42.1367984776588,4.18430260627645e-05,0.000203258159363974,"LK433_RS10215","LK433_RS10215"
"LK433_RS14400",-0.987639397485645,6.94251656600467,42.1263266622771,4.18898342676546e-05,0.000203258159363974,"LK433_RS14400","LK433_RS14400"
"LK433_RS09965",-0.949798484650475,6.69190245396064,41.951661630589,4.26797575037704e-05,0.000206694304539333,"LK433_RS09965","LK433_RS09965"
"LK433_RS09370",1.03778204612767,6.63719217718424,41.8847366429325,4.29870745338847e-05,0.000207784559123634,"LK433_RS09370","LK433_RS09370"
"LK433_RS12115",-0.988596459212818,8.66207860967023,41.8605867783687,4.30986103600843e-05,0.000207926120210483,"LK433_RS12115","LK433_RS12115"
"LK433_RS06425",-1.02835607729444,9.96546841998428,41.7205648234045,4.37520704696665e-05,0.00021067663647108,"LK433_RS06425","LK433_RS06425"
"LK433_RS11665",-0.767638638829637,7.84287976217889,41.562647967265,4.45031204755878e-05,0.000213885719700163,"LK433_RS11665","LK433_RS11665"
"LK433_RS06890",0.895939387479986,8.10887923729189,41.3687918597701,4.54459971649419e-05,0.00021800280992974,"LK433_RS06890","LK433_RS06890"
"LK433_RS14435",-1.08327832487678,7.12438662874678,41.1628121918309,4.64737822267552e-05,0.00022251083611598,"LK433_RS14435","LK433_RS14435"
"LK433_RS00335",0.923467382080499,9.15227213855642,41.0750127116135,4.69202005539807e-05,0.000224213793265478,"LK433_RS00335","LK433_RS00335"
"LK433_RS07130",0.785459948449595,8.42028937873517,41.0580856136301,4.70068474804998e-05,0.000224213793265478,"LK433_RS07130","LK433_RS07130"
"LK433_RS02835",1.10879763128551,10.9132290732741,40.9410298524753,4.76112304483959e-05,0.000226242839423956,"LK433_RS02835","LK433_RS02835"
"LK433_RS06430",-0.824125738152674,8.5333543604566,40.9529044731793,4.75495031589898e-05,0.000226242839423956,"LK433_RS06430","LK433_RS06430"
"LK433_RS02005",-0.824330743717852,7.14396132040808,40.8438005229318,4.81202256467514e-05,0.000228232514887406,"LK433_RS02005","LK433_RS02005"
"LK433_RS13115",0.863164309971371,7.23578337564978,40.8226132844015,4.82319911717879e-05,0.000228334220378801,"LK433_RS13115","LK433_RS13115"
"LK433_RS03120",1.04433155447148,6.38946092657322,40.7498664756663,4.86180786227371e-05,0.000229731780856597,"LK433_RS03120","LK433_RS03120"
"LK433_RS01820",0.935928875705252,8.9669428507663,40.6534571435078,4.91353831426855e-05,0.000231688136277438,"LK433_RS01820","LK433_RS01820"
"LK433_RS06030",0.816906855576415,7.66079745373422,40.6386516408127,4.92153992013387e-05,0.000231688136277438,"LK433_RS06030","LK433_RS06030"
"LK433_RS08625",-1.17236785319788,6.00399440106112,40.5525046526935,4.96840407297722e-05,0.000232702819945548,"LK433_RS08625","LK433_RS08625"
"LK433_RS10345",-1.72684804243624,5.54158850407674,40.5583897434867,4.9651858620829e-05,0.000232702819945548,"LK433_RS10345","LK433_RS10345"
"LK433_RS13270",1.18323958233042,10.0472907337977,40.5482924873305,4.97070897035586e-05,0.000232702819945548,"LK433_RS13270","LK433_RS13270"
"LK433_RS05425",0.921488976163043,7.59791794563144,40.1268982594302,5.20780846925792e-05,0.000243351937343513,"LK433_RS05425","LK433_RS05425"
"LK433_RS02130",-1.21560695089912,7.33005124553477,40.0540646642256,5.25012886753172e-05,0.000244876859356461,"LK433_RS02130","LK433_RS02130"
"LK433_RS12580",-1.18500837321406,5.83963432329172,40.0136795095354,5.27376975959542e-05,0.000245526518457776,"LK433_RS12580","LK433_RS12580"
"LK433_RS06685",-0.77444438786659,8.13631891650265,39.8150084410652,5.3919140647531e-05,0.000250296120589033,"LK433_RS06685","LK433_RS06685"
"LK433_RS12060",0.844154688239159,7.60356004498442,39.7917954690662,5.40592095892453e-05,0.000250296120589033,"LK433_RS12060","LK433_RS12060"
"LK433_RS14390",-1.06735934046071,9.2339927450338,39.7920151708965,5.40578818795911e-05,0.000250296120589033,"LK433_RS14390","LK433_RS14390"
"LK433_RS04130",-1.44509824679503,5.35864049468079,39.7520903538522,5.42997900164025e-05,0.000250950400660815,"LK433_RS04130","LK433_RS04130"
"LK433_RS05070",-0.839744445430578,9.02622403202006,39.6122695380577,5.51571065807367e-05,0.000254447382182669,"LK433_RS05070","LK433_RS05070"
"LK433_RS01780",1.02764982439105,7.67966143467152,39.2107593361837,5.77092255519993e-05,0.000265735741703924,"LK433_RS01780","LK433_RS01780"
"LK433_RS06420",-0.928914968465601,8.24439658157545,39.1452035731274,5.81390303382175e-05,0.000267228124900025,"LK433_RS06420","LK433_RS06420"
"LK433_RS13190",-0.746091410917029,7.82927587187694,39.0251849297304,5.89357399752118e-05,0.000270398458543259,"LK433_RS13190","LK433_RS13190"
"LK433_RS04550",0.755884271236458,8.19401435214942,39.0044958825511,5.90743766624709e-05,0.000270543522106388,"LK433_RS04550","LK433_RS04550"
"LK433_RS02855",0.771338572474554,8.4292650047325,38.8930368366688,5.98279153019356e-05,0.000273499041380277,"LK433_RS02855","LK433_RS02855"
"LK433_RS07375",-0.972383270942676,6.21724519711317,38.8342713987992,6.02297739045297e-05,0.000274839112690706,"LK433_RS07375","LK433_RS07375"
"LK433_RS05575",1.17089392737266,9.42077666989589,38.5024561234786,6.25595384855289e-05,0.000284955879804355,"LK433_RS05575","LK433_RS05575"
"LK433_RS06590",0.817939543937101,8.07265503944078,38.4425460461452,6.29914340069048e-05,0.000286407095628517,"LK433_RS06590","LK433_RS06590"
"LK433_RS04410",0.867931389876462,7.44004114236544,38.4074012804287,6.32464321620652e-05,0.000287050234301079,"LK433_RS04410","LK433_RS04410"
"LK433_RS10280",0.745247425275437,7.52726128734951,38.3635708405381,6.35661594107358e-05,0.000287984320771219,"LK433_RS10280","LK433_RS10280"
"LK433_RS13475",0.814235626430855,7.2637607664247,38.3437990481054,6.37110115240123e-05,0.000288124216695354,"LK433_RS13475","LK433_RS13475"
"LK433_RS12450",0.878043018622301,9.33493864373477,38.1487627720378,6.51609593260894e-05,0.000294155187814918,"LK433_RS12450","LK433_RS12450"
"LK433_RS08080",-0.991779591603551,6.52515584348078,38.0595765961242,6.58369461914929e-05,0.00029614911027063,"LK433_RS08080","LK433_RS08080"
"LK433_RS14720",-1.30647480933467,5.65876792716539,38.064668659152,6.5798128824429e-05,0.00029614911027063,"LK433_RS14720","LK433_RS14720"
"LK433_RS07640",-0.837798595076955,6.89489948783715,37.9941847744818,6.63378450118435e-05,0.000297872241900427,"LK433_RS07640","LK433_RS07640"
"LK433_RS11930",-1.44570735642419,6.527251348476,37.9128868488907,6.69668687065023e-05,0.000300163553351131,"LK433_RS11930","LK433_RS11930"
"LK433_RS13265",1.21228815561976,11.0910474562756,37.615513611133,6.93284775621751e-05,0.000310198922614475,"LK433_RS13265","LK433_RS13265"
"LK433_RS05285",0.804210615017291,7.75588770332758,37.1724190260608,7.30322667126674e-05,0.000325618289681875,"LK433_RS05285","LK433_RS05285"
"LK433_RS07950",-0.973168375696682,6.75322065540872,37.1809371980616,7.29588951435097e-05,0.000325618289681875,"LK433_RS07950","LK433_RS07950"
"LK433_RS03125",0.811010853484271,8.75403332437637,37.0727072458545,7.38976457565495e-05,0.000328896564212248,"LK433_RS03125","LK433_RS03125"
"LK433_RS00390",-0.98185770193974,10.7326984600549,36.8632038815265,7.57556253980353e-05,0.000335475294398531,"LK433_RS00390","LK433_RS00390"
"LK433_RS02665",-0.830865890414946,7.77757258834456,36.8611746181622,7.57738896762505e-05,0.000335475294398531,"LK433_RS02665","LK433_RS02665"
"LK433_RS03205",-0.935864434552154,10.3119261414743,36.8773943280083,7.56280501173917e-05,0.000335475294398531,"LK433_RS03205","LK433_RS03205"
"LK433_RS14550",-0.960372595465472,6.6077391296378,36.8372450118781,7.59896592580961e-05,0.000335842410147669,"LK433_RS14550","LK433_RS14550"
"LK433_RS05550",-0.759694920931968,8.68526423048979,36.7866946409928,7.64478524582337e-05,0.000337277785365471,"LK433_RS05550","LK433_RS05550"
"LK433_RS04980",-0.820852877325488,7.21154873058993,36.4871970881008,7.92303908682719e-05,0.000348338135852159,"LK433_RS04980","LK433_RS04980"
"LK433_RS06020",0.890707480039055,8.9521737426627,36.49647744268,7.91423940964538e-05,0.000348338135852159,"LK433_RS06020","LK433_RS06020"
"LK433_RS03070",1.47132345771179,5.13935543754647,36.4677211877224,7.94154380006721e-05,0.000348545533447394,"LK433_RS03070","LK433_RS03070"
"LK433_RS00670",-0.949211291934141,7.69213707621782,36.4468104657098,7.9614685916128e-05,0.000348814429802377,"LK433_RS00670","LK433_RS00670"
"LK433_RS03560",-1.02058325127648,6.30580644463813,36.2881298075762,8.11460531635321e-05,0.000354908689268874,"LK433_RS03560","LK433_RS03560"
"LK433_RS07400",0.888782546706316,8.78848368806561,36.0297354831223,8.37147775378715e-05,0.000364288512281552,"LK433_RS07400","LK433_RS07400"
"LK433_RS08470",-0.722241955023455,7.53799814819064,36.0289280753375,8.37229531786321e-05,0.000364288512281552,"LK433_RS08470","LK433_RS08470"
"LK433_RS11390",-0.885232086188985,9.84670607961922,36.0396317298523,8.36146467379122e-05,0.000364288512281552,"LK433_RS11390","LK433_RS11390"
"LK433_RS00685",-0.866152325436607,6.54647530482554,35.9706216271256,8.43158508051242e-05,0.000366156741953193,"LK433_RS00685","LK433_RS00685"
"LK433_RS02845",0.770207125606781,8.5706821753732,35.9570338971624,8.44547306813365e-05,0.000366156741953193,"LK433_RS02845","LK433_RS02845"
"LK433_RS02950",-1.16877320370475,6.89098986128434,35.9441328116121,8.45868422866553e-05,0.000366156741953193,"LK433_RS02950","LK433_RS02950"
"LK433_RS06250",0.846035267420813,6.9607290686764,35.7439572465912,8.66682934500515e-05,0.000374525548447402,"LK433_RS06250","LK433_RS06250"
"LK433_RS12065",0.935796923441752,8.91252405368171,35.7028253259006,8.71034417563864e-05,0.000375763653174308,"LK433_RS12065","LK433_RS12065"
"LK433_RS00385",-0.992840873634293,10.5159113037235,35.669241040487,8.74606541479039e-05,0.000376661897250257,"LK433_RS00385","LK433_RS00385"
"LK433_RS07350",-0.742786118668067,8.18788524405343,35.4186346061678,9.01814642691753e-05,0.000387718948422577,"LK433_RS07350","LK433_RS07350"
"LK433_RS05750",-0.748075501767395,8.65264801189199,35.3581559841113,9.08529615598754e-05,0.000389942762009109,"LK433_RS05750","LK433_RS05750"
"LK433_RS03175",0.761130944585718,8.02511575383615,35.2564423902074,9.19956487190328e-05,0.000394177966036805,"LK433_RS03175","LK433_RS03175"
"LK433_RS05490",-1.02016969916418,10.1836478063911,35.2291000329448,9.23057097035369e-05,0.000394837282792794,"LK433_RS05490","LK433_RS05490"
"LK433_RS10810",0.868079989977341,8.76389603147094,35.0903006410337,9.38988398169864e-05,0.000400973424083347,"LK433_RS10810","LK433_RS10810"
"LK433_RS03565",-0.882343701676012,9.88718810332261,35.0610652188491,9.42385267851094e-05,0.000401745355333485,"LK433_RS03565","LK433_RS03565"
"LK433_RS10365",-0.728903568974023,8.50935358927359,35.0149233771616,9.47776052549325e-05,0.000403363276236481,"LK433_RS10365","LK433_RS10365"
"LK433_RS04120",-1.70030233455558,4.37234379714144,34.9700950849687,9.53048261826157e-05,0.000404835064240406,"LK433_RS04120","LK433_RS04120"
"LK433_RS06985",-0.71536137353446,7.78758574077886,34.9447996831157,9.56038502181655e-05,0.000404835064240406,"LK433_RS06985","LK433_RS06985"
"LK433_RS07810",0.816919770202679,7.33225062334775,34.9572763905422,9.54562213967074e-05,0.000404835064240406,"LK433_RS07810","LK433_RS07810"
"LK433_RS05620",1.00625574396887,9.98588082033018,34.9133301089213,9.59774079137634e-05,0.00040573726957524,"LK433_RS05620","LK433_RS05620"
"LK433_RS05630",0.973441466842338,9.25869584912767,34.8594535225238,9.662095367614e-05,0.000407096284822137,"LK433_RS05630","LK433_RS05630"
"LK433_RS12700",1.02444811058267,10.9732952633954,34.8607002785605,9.66060039569277e-05,0.000407096284822137,"LK433_RS12700","LK433_RS12700"
"LK433_RS08805",0.776091214149772,8.67170838717039,34.8390131823695,9.68664413782342e-05,0.000407451520472839,"LK433_RS08805","LK433_RS08805"
"LK433_RS02820",0.757606491960875,8.70502248500511,34.8205609974948,9.70886838195556e-05,0.000407707961288765,"LK433_RS02820","LK433_RS02820"
"LK433_RS00500",-0.993963458231334,10.6949465776343,34.7179354860563,9.83357670445814e-05,0.000412260064823718,"LK433_RS00500","LK433_RS00500"
"LK433_RS14520",-0.904374770990843,6.29996257018523,34.6736543617024,9.88796944101707e-05,0.00041385408521343,"LK433_RS14520","LK433_RS14520"
"LK433_RS05835",-1.56767026800696,5.93698553795164,34.5673945183511,0.000100199486887999,0.000418684798103902,"LK433_RS05835","LK433_RS05835"
"LK433_RS03260",-0.933110424977717,10.2965525917878,34.4793197046528,0.000101309192937625,0.000422623167898213,"LK433_RS03260","LK433_RS03260"
"LK433_RS00680",-0.798935617490899,6.94574692955836,34.4659466093662,0.0001014789539047,0.000422633929935882,"LK433_RS00680","LK433_RS00680"
"LK433_RS01185",-0.761186913343469,7.15645495263257,34.4135849088297,0.000102146883551396,0.000424430758790551,"LK433_RS01185","LK433_RS01185"
"LK433_RS09180",1.42975104923818,4.96051176855599,34.4058355055226,0.000102246175673831,0.000424430758790551,"LK433_RS09180","LK433_RS09180"
"LK433_RS06975",-0.86148409172714,9.40634353350241,34.3257609094342,0.000103278859738658,0.000427314169262403,"LK433_RS06975","LK433_RS06975"
"LK433_RS12295",-1.01644268892898,9.97454443507114,34.3351280429401,0.000103157422575898,0.000427314169262403,"LK433_RS12295","LK433_RS12295"
"LK433_RS03405",-1.01099850267894,6.00470281333302,34.2749787845024,0.000103940152409589,0.000428724130993358,"LK433_RS03405","LK433_RS03405"
"LK433_RS05095",0.832595037435038,8.08327634481681,34.2605918877816,0.000104128408397912,0.000428724130993358,"LK433_RS05095","LK433_RS05095"
"LK433_RS11340",-0.763409924992489,7.2645432787222,34.2620163405458,0.000104109751153436,0.000428724130993358,"LK433_RS11340","LK433_RS11340"
"LK433_RS05510",1.08599455254994,6.03419799346656,34.172449351875,0.000105290599712184,0.000432804286296586,"LK433_RS05510","LK433_RS05510"
"LK433_RS01965",1.02538983763029,6.02353370755303,34.0639604877756,0.000106742149550674,0.000438058691662508,"LK433_RS01965","LK433_RS01965"
"LK433_RS00510",-1.06465200563127,10.2433160925133,34.0492734251915,0.00010694046806287,0.00043816126946991,"LK433_RS00510","LK433_RS00510"
"LK433_RS10000",0.991561332547737,10.6204772912739,34.0291731816854,0.000107212585706651,0.000438565399136593,"LK433_RS10000","LK433_RS10000"
"LK433_RS08060",0.793467055621967,8.8965723148968,33.9785594347864,0.000107901423773896,0.000440670111955426,"LK433_RS08060","LK433_RS08060"
"LK433_RS11380",-1.07627949195,6.17024987005153,33.9503939281951,0.000108287009797894,0.000441531549627544,"LK433_RS11380","LK433_RS11380"
"LK433_RS00560",-1.02686444453825,11.559876717645,33.9144796539304,0.000108781037983618,0.000442831665092732,"LK433_RS00560","LK433_RS00560"
"LK433_RS02160",-0.815441236505531,7.23619768501731,33.9010578481362,0.000108966347642839,0.000442872872734883,"LK433_RS02160","LK433_RS02160"
"LK433_RS14470",-0.976468388197939,6.96536662185708,33.7476122377488,0.000111111612884163,0.000450867026277952,"LK433_RS14470","LK433_RS14470"
"LK433_RS06350",-0.728819162814285,8.26523105284551,33.5543897228059,0.000113884306175124,0.000461072403724432,"LK433_RS06350","LK433_RS06350"
"LK433_RS11600",1.30857702773134,5.27760025519999,33.5470384585238,0.000113991397281554,0.000461072403724432,"LK433_RS11600","LK433_RS11600"
"LK433_RS08800",-0.716628902799667,7.57812188831211,33.3538729974184,0.000116848440982673,0.000471873576364533,"LK433_RS08800","LK433_RS08800"
"LK433_RS12260",-0.73595668842975,8.80204271103406,33.2921334216465,0.000117779376696201,0.000474874424701747,"LK433_RS12260","LK433_RS12260"
"LK433_RS02360",0.69485564863937,7.97110570588571,33.2523339147924,0.000118384131776489,0.000475039817668198,"LK433_RS02360","LK433_RS02360"
"LK433_RS14330",-0.712136122655057,8.15242261020255,33.2561552346812,0.000118325907874554,0.000475039817668198,"LK433_RS14330","LK433_RS14330"
"LK433_RS14475",-0.883241474773788,7.36226871065908,33.260708400767,0.00011825657725054,0.000475039817668198,"LK433_RS14475","LK433_RS14475"
"LK433_RS01765",0.891882546886839,6.51554667740705,33.2234373026853,0.000118825514115928,0.000476055308534176,"LK433_RS01765","LK433_RS01765"
"LK433_RS05515",1.15138587855608,6.03261810350742,33.1898707276461,0.00011934066881988,0.00047736267527952,"LK433_RS05515","LK433_RS05515"
"LK433_RS13095",0.703732125175769,8.41651406917851,33.0032162169454,0.000122253859868634,0.000488242903235239,"LK433_RS13095","LK433_RS13095"
"LK433_RS11140",0.794203496775148,9.29897266614815,32.7953695796698,0.000125597135592494,0.000500803720469756,"LK433_RS11140","LK433_RS11140"
"LK433_RS02945",-0.890757276551246,9.85146575682296,32.688436688264,0.000127359179914625,0.000507029932006569,"LK433_RS02945","LK433_RS02945"
"LK433_RS00380",-0.988154569096011,11.0783603763183,32.5684651669845,0.000129370921649799,0.000513421805228714,"LK433_RS00380","LK433_RS00380"
"LK433_RS00570",-0.991738121925211,9.85698980365245,32.5729328577613,0.000129295335892573,0.000513421805228714,"LK433_RS00570","LK433_RS00570"
"LK433_RS14025",0.736562420402569,8.25990030991722,32.5379760048321,0.000129888141362336,0.000514666491166122,"LK433_RS14025","LK433_RS14025"
"LK433_RS02675",0.906559050824275,6.32075447708788,32.4030597129084,0.000132206368556251,0.00052303239391268,"LK433_RS02675","LK433_RS02675"
"LK433_RS12400",1.03002233290052,5.91479100341421,32.3865322168311,0.000132493700484806,0.000523350116914983,"LK433_RS12400","LK433_RS12400"
"LK433_RS06735",1.509404083021,5.02976520513268,32.3015095860953,0.000133983527634103,0.000527820854826936,"LK433_RS06735","LK433_RS06735"
"LK433_RS09145",-0.849865315750804,8.6731679316435,32.2981323764538,0.00013404311265779,0.000527820854826936,"LK433_RS09145","LK433_RS09145"
"LK433_RS06980",-0.910018486531448,9.18310987794846,32.272618098186,0.000134494280131922,0.000528773779430013,"LK433_RS06980","LK433_RS06980"
"LK433_RS02390",-0.856690011137203,8.26453593043826,32.2500671457188,0.000134894540176205,0.000529523909263115,"LK433_RS02390","LK433_RS02390"
"LK433_RS05385",-0.849098374073982,10.024704715146,32.1599731377909,0.000136507725335282,0.00053502562736061,"LK433_RS05385","LK433_RS05385"
"LK433_RS00465",-0.894393588539287,8.86741071502743,32.1219800471149,0.000137194832999169,0.000535353597083554,"LK433_RS00465","LK433_RS00465"
