"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS12185",-0.226449910704226,5.90845842396117,1.16907152502561,0.284136835485096,0.908910542865204,"LK433_RS12185","LK433_RS12185"
"LK433_RS12740",-0.104934586159803,8.8820684393342,1.16606583812911,0.284750512168789,0.908910542865204,"LK433_RS12740","LK433_RS12740"
"LK433_RS12975",0.109880316729007,7.94016781351572,1.17250983259859,0.283436921544508,0.908910542865204,"LK433_RS12975","LK433_RS12975"
"LK433_RS01790",-0.120674202492614,8.06048765106747,1.16328025252171,0.285320779588161,0.909685195081885,"LK433_RS01790","LK433_RS01790"
"LK433_RS00420",0.0845227666950781,11.3787407576125,1.1460802086269,0.28894073394855,0.911805020653549,"LK433_RS00420","LK433_RS00420"
"LK433_RS00990",-0.233518866794175,5.80654296218378,1.1559694523416,0.286824490669447,0.911805020653549,"LK433_RS00990","LK433_RS00990"
"LK433_RS01055",0.246719180638835,5.29817870270032,1.15523530715999,0.286976058102936,0.911805020653549,"LK433_RS01055","LK433_RS01055"
"LK433_RS03500",0.256926396889384,5.06597798126648,1.14880189205696,0.288308711062245,0.911805020653549,"LK433_RS03500","LK433_RS03500"
"LK433_RS09265",-0.412374094421117,4.23498179060245,1.14726849934982,0.28862752911326,0.911805020653549,"LK433_RS09265","LK433_RS09265"
"LK433_RS12520",-0.245266469578493,5.64030666940929,1.14677825707632,0.288729555109013,0.911805020653549,"LK433_RS12520","LK433_RS12520"
"LK433_RS12760",0.265865332462131,4.85710624402064,1.14641127865161,0.288805958847267,0.911805020653549,"LK433_RS12760","LK433_RS12760"
"LK433_RS13855",0.305360818979276,4.54187960152316,1.14938864364027,0.288186836319495,0.911805020653549,"LK433_RS13855","LK433_RS13855"
"LK433_RS14270",0.181803516536907,6.45947363629852,1.15068469746604,0.287917868212661,0.911805020653549,"LK433_RS14270","LK433_RS14270"
"LK433_RS01745",-0.467456212343633,2.89398896492573,1.14123222223,0.289887023791503,0.913446768477357,"LK433_RS01745","LK433_RS01745"
"LK433_RS02210",-0.228519236193711,5.7708285785825,1.13855565093215,0.290447784143142,0.913446768477357,"LK433_RS02210","LK433_RS02210"
"LK433_RS03315",-0.21026797644399,8.58118067871503,1.16362633329224,0.290294346554769,0.913446768477357,"LK433_RS03315","LK433_RS03315"
"LK433_RS07255",-0.280544684700354,5.25028714024813,1.13574808358671,0.291037503911984,0.914266004936176,"LK433_RS07255","LK433_RS07255"
"LK433_RS00540",0.0718307546088399,11.9778768754935,1.13230244402072,0.291763376950109,0.914477311275907,"LK433_RS00540","LK433_RS00540"
"LK433_RS06500",0.125683740016363,7.68874260062739,1.13280384054479,0.291657604424384,0.914477311275907,"LK433_RS06500","LK433_RS06500"
"LK433_RS03285",-0.142137912736115,7.32459542262365,1.12907412338664,0.292445606202472,0.914551180657955,"LK433_RS03285","LK433_RS03285"
"LK433_RS13190",-0.128616498664054,7.68559270995148,1.13014843638504,0.292218345381371,0.914551180657955,"LK433_RS13190","LK433_RS13190"
"LK433_RS00220",0.23930765679321,5.83521162548227,1.11627423476552,0.295171095635515,0.916887029257002,"LK433_RS00220","LK433_RS00220"
"LK433_RS00375",0.0597377269711867,12.320882299125,1.07461144252474,0.304275656944975,0.916887029257002,"LK433_RS00375","LK433_RS00375"
"LK433_RS00795",0.186619694146518,6.5234093159694,1.11542482515073,0.295353130520826,0.916887029257002,"LK433_RS00795","LK433_RS00795"
"LK433_RS01110",-0.0912778244102554,8.78529204847544,1.06625314158189,0.306146454719024,0.916887029257002,"LK433_RS01110","LK433_RS01110"
"LK433_RS01360",-0.22847346715725,5.37485761479879,1.12158330937892,0.294036630316465,0.916887029257002,"LK433_RS01360","LK433_RS01360"
"LK433_RS01770",-0.166460384537643,7.24751040542692,1.08502247392902,0.301966396939213,0.916887029257002,"LK433_RS01770","LK433_RS01770"
"LK433_RS02600",0.091866322661857,9.40061189304228,1.08722133530605,0.301481618821135,0.916887029257002,"LK433_RS02600","LK433_RS02600"
"LK433_RS02755",0.0971035173721459,8.85740284134348,1.08004256608946,0.303068098742898,0.916887029257002,"LK433_RS02755","LK433_RS02755"
"LK433_RS03020",-0.272630222125764,4.85661000924162,1.10570883063906,0.29744580801957,0.916887029257002,"LK433_RS03020","LK433_RS03020"
"LK433_RS03235",-0.975807499668411,1.05846853857201,1.0910846405438,0.30063235608509,0.916887029257002,"LK433_RS03235","LK433_RS03235"
"LK433_RS03450",-0.106671021095095,8.62471879234299,1.06512816068941,0.306399410569139,0.916887029257002,"LK433_RS03450","LK433_RS03450"
"LK433_RS03750",0.436828323857459,3.02639492536624,1.1169113785809,0.295034646985736,0.916887029257002,"LK433_RS03750","LK433_RS03750"
"LK433_RS04860",-0.125552450973459,7.95440910904433,1.08739984581114,0.301442307869204,0.916887029257002,"LK433_RS04860","LK433_RS04860"
"LK433_RS05025",-0.629106263916615,1.36703311568181,1.09542353083431,0.299682284016762,0.916887029257002,"LK433_RS05025","LK433_RS05025"
"LK433_RS05885",0.239345498711187,5.04160526527738,1.11257754259316,0.295964394433298,0.916887029257002,"LK433_RS05885","LK433_RS05885"
"LK433_RS06260",0.478882519845056,3.21654365904614,1.06921505327131,0.305481774617693,0.916887029257002,"LK433_RS06260","LK433_RS06260"
"LK433_RS07270",-0.144535207154363,7.21958165104722,1.11229058784993,0.296026090393404,0.916887029257002,"LK433_RS07270","LK433_RS07270"
"LK433_RS07350",-0.105888701228941,8.3712293779903,1.07563773764727,0.304046985494427,0.916887029257002,"LK433_RS07350","LK433_RS07350"
"LK433_RS07520",-0.272782277448831,4.9856354789419,1.06887661437669,0.305557627049898,0.916887029257002,"LK433_RS07520","LK433_RS07520"
"LK433_RS07910",-0.203489761481276,6.3064338381604,1.08088342970635,0.302881704706915,0.916887029257002,"LK433_RS07910","LK433_RS07910"
"LK433_RS08755",-0.133966510055894,7.43444251585311,1.09765417681629,0.29919537858263,0.916887029257002,"LK433_RS08755","LK433_RS08755"
"LK433_RS08860",-0.0843869731004121,8.95082405562428,1.11611532589055,0.295205139871432,0.916887029257002,"LK433_RS08860","LK433_RS08860"
"LK433_RS09000",-0.151615586873643,7.20916569492466,1.10157355427851,0.298342363686279,0.916887029257002,"LK433_RS09000","LK433_RS09000"
