"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS14430",0.190685403810755,8.43262404187341,3.13132169575099,0.0821402344815327,0.33102458895725,"LK433_RS14430","LK433_RS14430"
"LK433_RS10265",0.233666012134272,7.67570061511854,3.11954164252873,0.0827030598728606,0.332368158128703,"LK433_RS10265","LK433_RS10265"
"LK433_RS00370",-0.118162949910318,11.0061672927822,3.11610196987258,0.0828682051172345,0.332550586142428,"LK433_RS00370","LK433_RS00370"
"LK433_RS09055",-0.245927335055402,7.36193502868935,3.1099328820888,0.0831653112490475,0.33326128331689,"LK433_RS09055","LK433_RS09055"
"LK433_RS11065",0.369799648451647,5.43159489163187,3.10642417132928,0.0833348190687953,0.333459355265194,"LK433_RS11065","LK433_RS11065"
"LK433_RS10975",0.157527030391392,8.58939278377487,3.10332941726539,0.0834846463713173,0.333578220105249,"LK433_RS10975","LK433_RS10975"
"LK433_RS07245",0.556690068685992,4.18844932268214,3.09651012494794,0.0838158462899431,0.333940609967248,"LK433_RS07245","LK433_RS07245"
"LK433_RS10250",-0.355358673558839,6.00415025710454,3.09841316229565,0.0837232730880293,0.333940609967248,"LK433_RS10250","LK433_RS10250"
"LK433_RS00820",0.152746614795642,9.01571936500992,3.09230915948321,0.0840206043156065,0.334276816883151,"LK433_RS00820","LK433_RS00820"
"LK433_RS04895",1.35162891592885,1.18614194828082,3.08224692616257,0.0845133045605472,0.335756003955135,"LK433_RS04895","LK433_RS04895"
"LK433_RS10855",0.192180244306819,9.067268978995,3.08506903765596,0.0850163314307875,0.337271931976138,"LK433_RS10855","LK433_RS10855"
"LK433_RS12910",-0.251036276118683,6.83618161328149,3.04886808075494,0.0861708118657152,0.341364257562184,"LK433_RS12910","LK433_RS12910"
"LK433_RS00760",-0.23563119394733,6.90524141596465,3.03796322049369,0.0867201169127416,0.34159115555558,"LK433_RS00760","LK433_RS00760"
"LK433_RS02890",-0.178780137917032,8.33922929953686,3.04359443416329,0.0864359744823122,0.34159115555558,"LK433_RS02890","LK433_RS02890"
"LK433_RS09305",-0.471716069382207,4.61225687026102,3.03803099129757,0.0867166911384452,0.34159115555558,"LK433_RS09305","LK433_RS09305"
"LK433_RS10775",-0.136709071820256,9.16954219356809,3.04013021443092,0.0866106510660382,0.34159115555558,"LK433_RS10775","LK433_RS10775"
"LK433_RS02225",-0.262031202394162,7.10197610903545,3.03488252119385,0.0868760033441681,0.341720483409001,"LK433_RS02225","LK433_RS02225"
"LK433_RS13170",-0.280946249867391,6.33429673028315,3.02880997002883,0.0871841930706644,0.342447672075297,"LK433_RS13170","LK433_RS13170"
"LK433_RS00310",0.115380401035857,9.92987184193026,3.01757127770972,0.0877577817025624,0.343728293071955,"LK433_RS00310","LK433_RS00310"
"LK433_RS12815",-0.320581258371847,5.76692810447626,3.01810453641062,0.0877304712005377,0.343728293071955,"LK433_RS12815","LK433_RS12815"
"LK433_RS11080",0.359009901471226,5.80430506633309,3.01355633397263,0.0879637082228623,0.344049602443505,"LK433_RS11080","LK433_RS11080"
"LK433_RS06860",-0.252121614592374,7.02726405586244,3.00638458299458,0.0883328858646357,0.345007628756812,"LK433_RS06860","LK433_RS06860"
"LK433_RS08705",-0.223734203173497,8.21805282894758,2.99377313487856,0.0894272120441752,0.348302058690988,"LK433_RS08705","LK433_RS08705"
"LK433_RS11430",-0.103706233918116,11.8815920883234,2.98761257192844,0.0893073916419245,0.348302058690988,"LK433_RS11430","LK433_RS11430"
"LK433_RS05115",-0.163148594712227,8.48581327039593,2.97726528502194,0.0898496576183274,0.349457281801254,"LK433_RS05115","LK433_RS05115"
"LK433_RS03370",-0.522974550341506,4.66217673941793,2.9715890178065,0.090148687508152,0.350129937356836,"LK433_RS03370","LK433_RS03370"
"LK433_RS03755",-0.152788468978388,8.46550449226397,2.96483203367559,0.0905060958920936,0.351027134486514,"LK433_RS03755","LK433_RS03755"
"LK433_RS05235",0.25845640553293,7.02211314122107,2.95448632403556,0.0910563906333958,0.351199439984639,"LK433_RS05235","LK433_RS05235"
"LK433_RS07355",-0.301263419783566,6.15891214937822,2.95525291048297,0.0910154878267838,0.351199439984639,"LK433_RS07355","LK433_RS07355"
"LK433_RS08045",0.390067199188296,5.29153236262614,2.95743496365372,0.0908991718695628,0.351199439984639,"LK433_RS08045","LK433_RS08045"
"LK433_RS09940",0.164169986346545,8.8095951820676,2.95663579663818,0.0909417528295931,0.351199439984639,"LK433_RS09940","LK433_RS09940"
"LK433_RS05750",-0.127044506201656,8.91652026608933,2.94623295830908,0.0914980656523139,0.351438628376868,"LK433_RS05750","LK433_RS05750"
"LK433_RS11160",0.236534767502048,7.44691582256327,2.94692506690158,0.0914609362347125,0.351438628376868,"LK433_RS11160","LK433_RS11160"
"LK433_RS13925",0.356542316120565,5.62431499973839,2.94647181386724,0.0914852499160272,0.351438628376868,"LK433_RS13925","LK433_RS13925"
"LK433_RS02610",-0.214122801974462,7.0200229048375,2.93655407116366,0.0920190710237306,0.352906311956033,"LK433_RS02610","LK433_RS02610"
"LK433_RS06230",-0.741245328199931,3.22589569625719,2.93442084009477,0.0921343450371351,0.352906311956033,"LK433_RS06230","LK433_RS06230"
"LK433_RS14320",0.236090287422646,7.39440663591372,2.92453108232547,0.0926708682460753,0.354472453332439,"LK433_RS14320","LK433_RS14320"
"LK433_RS11950",0.134431788898096,9.14227784495777,2.92065223121964,0.0928822478476299,0.354792300237783,"LK433_RS11950","LK433_RS11950"
"LK433_RS14475",0.201751029013546,8.18507871584465,2.91448939644546,0.0932192009451678,0.355590276132872,"LK433_RS14475","LK433_RS14475"
"LK433_RS04095",-0.469117394094087,4.65748160641256,2.90838104396273,0.0935545213502792,0.356379843332956,"LK433_RS04095","LK433_RS04095"
"LK433_RS06345",-0.184994893136319,8.15291033594233,2.89292195003438,0.094409184195049,0.359142882889933,"LK433_RS06345","LK433_RS06345"
"LK433_RS14965",0.374829919111951,6.11148936022736,2.88914244669028,0.0948352927470813,0.360270325524822,"LK433_RS14965","LK433_RS14965"
"LK433_RS01350",-0.335708365156748,5.65866393724743,2.87411886857015,0.0954604917569209,0.361585550134621,"LK433_RS01350","LK433_RS01350"
"LK433_RS04465",-0.190221407538336,8.15420280604697,2.87548868949255,0.0953834631080581,0.361585550134621,"LK433_RS04465","LK433_RS04465"
"LK433_RS13450",-0.975173049453907,2.35852998633197,2.87213583776643,0.095572125962842,0.361585550134621,"LK433_RS13450","LK433_RS13450"
"LK433_RS00330",0.255857399980458,6.83599606371526,2.86117379047371,0.0961918694496807,0.363435131240494,"LK433_RS00330","LK433_RS00330"
"LK433_RS00780",-0.468148184521592,4.61838804845976,2.85124115859904,0.0967572950487379,0.364085377168489,"LK433_RS00780","LK433_RS00780"
"LK433_RS01535",0.459875493893776,4.68885439884501,2.85233024468497,0.096695116673823,0.364085377168489,"LK433_RS01535","LK433_RS01535"
"LK433_RS06990",-0.257231740605226,6.5973865206953,2.85334374729358,0.0966372936554566,0.364085377168489,"LK433_RS06990","LK433_RS06990"
"LK433_RS02970",-0.119029384868231,10.1547420857098,2.84884896358587,0.0968940278362633,0.364106515969287,"LK433_RS02970","LK433_RS02970"
"LK433_RS04515",0.154882898239015,8.76945393208188,2.83946340878622,0.0974325769199887,0.365635494738931,"LK433_RS04515","LK433_RS04515"
"LK433_RS06170",0.295890321119325,5.92596742368786,2.83184158211554,0.0978723860429925,0.366257873479025,"LK433_RS06170","LK433_RS06170"
"LK433_RS06580",0.22034203921749,7.34648674649399,2.82973916263053,0.0979940943445862,0.366257873479025,"LK433_RS06580","LK433_RS06580"
"LK433_RS14470",0.173064662985328,8.11863132069327,2.83056491287046,0.0979462717808712,0.366257873479025,"LK433_RS14470","LK433_RS14470"
"LK433_RS06575",0.111883586021314,11.071501115056,2.82530265781182,0.0982514781147972,0.366726283232247,"LK433_RS06575","LK433_RS06575"
"LK433_RS04075",-0.414526762336181,5.18098055653135,2.82238546702604,0.098421131131003,0.366866417652074,"LK433_RS04075","LK433_RS04075"
"LK433_RS14135",0.462054569090212,4.80325627598196,2.81710235685344,0.0987292124689717,0.36752147858758,"LK433_RS14135","LK433_RS14135"
"LK433_RS01185",-0.229247374421643,7.22011437088616,2.8125219066768,0.0989971924781003,0.367533694534338,"LK433_RS01185","LK433_RS01185"
"LK433_RS03615",-0.573031247156653,3.96721099741712,2.81265361077633,0.098989475746469,0.367533694534338,"LK433_RS03615","LK433_RS03615"
"LK433_RS09310",-0.398315607229592,5.08989638940051,2.79597804839527,0.0999718992831664,0.370162619079137,"LK433_RS09310","LK433_RS09310"
"LK433_RS12285",0.204965676834341,8.34055479313692,2.79850519075573,0.0999335435787089,0.370162619079137,"LK433_RS12285","LK433_RS12285"
"LK433_RS10410",-0.18953399653101,7.32697377945507,2.79241037188597,0.10018350057839,0.370360285419683,"LK433_RS10410","LK433_RS10410"
"LK433_RS14970",0.850035049577512,2.7242013258013,2.7905839974639,0.100292018233922,0.370360285419683,"LK433_RS14970","LK433_RS14970"
"LK433_RS04400",0.437623639227365,4.87232355467053,2.78436514540305,0.100662512664464,0.370742437227079,"LK433_RS04400","LK433_RS04400"
"LK433_RS08875",-0.235791648164505,7.12958094490815,2.78658418914566,0.10053013516321,0.370742437227079,"LK433_RS08875","LK433_RS08875"
"LK433_RS05560",0.152399894864744,9.70533429346565,2.77801210591549,0.10112588974093,0.370973045984892,"LK433_RS05560","LK433_RS05560"
"LK433_RS08250",0.262308341420774,6.9102490828187,2.7793942578777,0.100959761566554,0.370973045984892,"LK433_RS08250","LK433_RS08250"
"LK433_RS13820",-0.197510069064012,7.54394055601871,2.77855231950965,0.101010205128346,0.370973045984892,"LK433_RS13820","LK433_RS13820"
"LK433_RS13545",-0.322407864732709,5.57074513100339,2.77378941687152,0.101296100363303,0.371107217294054,"LK433_RS13545","LK433_RS13545"
"LK433_RS03070",0.519483282416867,4.52816823605292,2.76294825623212,0.10195023485338,0.371543047490599,"LK433_RS03070","LK433_RS03070"
"LK433_RS03205",-0.102946013608142,10.3461853704098,2.76563274559981,0.101787817834462,0.371543047490599,"LK433_RS03205","LK433_RS03205"
"LK433_RS06080",-0.172931171904694,7.79517223183225,2.76673882382324,0.101720982307164,0.371543047490599,"LK433_RS06080","LK433_RS06080"
"LK433_RS08600",-0.203101331897571,7.42130405019868,2.76319250135852,0.101935445516717,0.371543047490599,"LK433_RS08600","LK433_RS08600"
"LK433_RS03620",-0.191856944214811,7.56235905500634,2.73176296831986,0.103858473095373,0.377506518044306,"LK433_RS03620","LK433_RS03620"
"LK433_RS12745",-0.170425452561836,8.26626446983934,2.73368245446325,0.103739867965236,0.377506518044306,"LK433_RS12745","LK433_RS12745"
"LK433_RS07130",0.158481457190566,8.19528991806006,2.72716740715566,0.104143052267239,0.378046086465521,"LK433_RS07130","LK433_RS07130"
"LK433_RS12295",-0.128144863878403,10.2629456743506,2.7039250413303,0.105595817544987,0.382819301987506,"LK433_RS12295","LK433_RS12295"
"LK433_RS00500",-0.115560230578343,11.2278738579102,2.69813002525652,0.105961573755195,0.383144909268459,"LK433_RS00500","LK433_RS00500"
"LK433_RS11675",-0.305117886432891,6.25599467017208,2.6986895877073,0.105926194544421,0.383144909268459,"LK433_RS11675","LK433_RS11675"
"LK433_RS07750",-0.49764770449466,4.19719852779779,2.68416756248549,0.10684869011923,0.385468994236991,"LK433_RS07750","LK433_RS07750"
"LK433_RS10695",0.219402220206978,6.87066908817191,2.68364689848925,0.106881932143494,0.385468994236991,"LK433_RS10695","LK433_RS10695"
"LK433_RS05520",0.316834446258102,5.80808125676403,2.67519724455111,0.107423034283558,0.386917984702257,"LK433_RS05520","LK433_RS05520"
"LK433_RS05075",-0.0960993300515117,11.8593057396865,2.67189984788402,0.107635030019901,0.387179376120809,"LK433_RS05075","LK433_RS05075"
"LK433_RS04065",-0.427638823653338,4.91008449468699,2.6603916772531,0.108378610668454,0.387965066672483,"LK433_RS04065","LK433_RS04065"
"LK433_RS05285",0.203950108720808,7.195545167021,2.66286392361632,0.108218384166009,0.387965066672483,"LK433_RS05285","LK433_RS05285"
"LK433_RS06505",-0.162695852213445,8.59648948892921,2.65987274754979,0.108412276463034,0.387965066672483,"LK433_RS06505","LK433_RS06505"
"LK433_RS10175",0.246276442814589,6.78880798347082,2.66121241567553,0.108325388933928,0.387965066672483,"LK433_RS10175","LK433_RS10175"
"LK433_RS03105",1.18754216978023,1.33808386627063,2.6567883224066,0.108612623144145,0.388148052613829,"LK433_RS03105","LK433_RS03105"
"LK433_RS04590",-0.559861814387853,4.19136841764749,2.65264008370001,0.108882727038593,0.388148052613829,"LK433_RS04590","LK433_RS04590"
"LK433_RS09365",-0.155814959842513,9.90780420257228,2.66489378144368,0.108743871939584,0.388148052613829,"LK433_RS09365","LK433_RS09365"
"LK433_RS00850",-0.256730212615993,7.01324094513097,2.61694826950321,0.111238264435201,0.388564352624594,"LK433_RS00850","LK433_RS00850"
"LK433_RS01180",0.229728467180699,6.9095317089281,2.63154696551945,0.110267924808277,0.388564352624594,"LK433_RS01180","LK433_RS01180"
"LK433_RS01400",1.29788718492903,1.23555084844725,2.6273549332083,0.110545578317614,0.388564352624594,"LK433_RS01400","LK433_RS01400"
"LK433_RS01750",0.758378529277062,2.77698735358097,2.62151253970357,0.110933857444861,0.388564352624594,"LK433_RS01750","LK433_RS01750"
"LK433_RS02460",-0.0950027947914239,10.4407154626752,2.63460461779049,0.110065901357607,0.388564352624594,"LK433_RS02460","LK433_RS02460"
"LK433_RS03915",0.448123667251862,4.43090048605794,2.61743874479379,0.111205507786379,0.388564352624594,"LK433_RS03915","LK433_RS03915"
"LK433_RS04970",-0.316761863330391,5.92547812922752,2.6415080903409,0.109611311855017,0.388564352624594,"LK433_RS04970","LK433_RS04970"
"LK433_RS07215",0.510651357704502,4.56298078034017,2.63311468994371,0.110164290837368,0.388564352624594,"LK433_RS07215","LK433_RS07215"
"LK433_RS07560",0.816134937292927,2.24755680101698,2.62016787159463,0.111023440257085,0.388564352624594,"LK433_RS07560","LK433_RS07560"
"LK433_RS08710",-0.195605368533413,8.15518387665868,2.64834735393703,0.10916303619759,0.388564352624594,"LK433_RS08710","LK433_RS08710"
"LK433_RS08790",-0.204982269119847,7.25939182652923,2.62617446091399,0.110623907492652,0.388564352624594,"LK433_RS08790","LK433_RS08790"
"LK433_RS09300",-0.294675438464412,6.12236312984886,2.63818180914094,0.109830080711111,0.388564352624594,"LK433_RS09300","LK433_RS09300"
"LK433_RS09690",-0.398425043828739,5.03005743527026,2.62801034618368,0.110502115987108,0.388564352624594,"LK433_RS09690","LK433_RS09690"
"LK433_RS09755",0.192551727581471,7.64883822201664,2.64397119389211,0.109449630526698,0.388564352624594,"LK433_RS09755","LK433_RS09755"
"LK433_RS12595",-0.389804460617487,5.19441623960301,2.61997867249408,0.111036051393087,0.388564352624594,"LK433_RS12595","LK433_RS12595"
"LK433_RS13990",0.892567432743025,2.6595640093699,2.62703347166288,0.110566902409281,0.388564352624594,"LK433_RS13990","LK433_RS13990"
"LK433_RS00035",-0.0876484752844937,12.1161495080281,2.60601423273951,0.111971334293784,0.38916695285837,"LK433_RS00035","LK433_RS00035"
"LK433_RS04020",0.235715786252489,6.78376334392903,2.60626750641248,0.111954292055527,0.38916695285837,"LK433_RS04020","LK433_RS04020"
"LK433_RS08595",-0.362735313807467,5.38772765729622,2.6115272916589,0.11160103336814,0.38916695285837,"LK433_RS08595","LK433_RS08595"
"LK433_RS14395",0.403504405833459,5.31434582820815,2.60748172691829,0.11187263043614,0.38916695285837,"LK433_RS14395","LK433_RS14395"
"LK433_RS13010",-0.163776988396954,8.1714448324241,2.60297489957725,0.112176073058272,0.389391193603528,"LK433_RS13010","LK433_RS13010"
"LK433_RS01050",0.336518672714497,5.69189966804383,2.58888898030048,0.113130479634724,0.392213910044481,"LK433_RS01050","LK433_RS01050"
"LK433_RS13000",-0.374437347125003,5.17522936698372,2.5768482379418,0.113953589125829,0.394574958855893,"LK433_RS13000","LK433_RS13000"
"LK433_RS14930",1.4159770867705,0.864727971726481,2.57434818010122,0.114222099039796,0.395012165670627,"LK433_RS14930","LK433_RS14930"
"LK433_RS14400",-0.234284167609565,7.32666233538747,2.56856695400761,0.114523629112732,0.395562335878181,"LK433_RS14400","LK433_RS14400"
"LK433_RS09450",-0.66620656623108,3.02546544645977,2.56351245349915,0.114873138489641,0.396199432962352,"LK433_RS09450","LK433_RS09450"
"LK433_RS12765",-1.18973874506055,1.73397460353845,2.55947116810813,0.115265536493068,0.396199432962352,"LK433_RS12765","LK433_RS12765"
"LK433_RS13480",-0.231182034262658,7.19211934683053,2.56037620909682,0.115090610396783,0.396199432962352,"LK433_RS13480","LK433_RS13480"
"LK433_RS14210",0.199976577388953,6.80763320655433,2.5576681050944,0.115278769115441,0.396199432962352,"LK433_RS14210","LK433_RS14210"
"LK433_RS00885",0.160372987332943,8.16855561961027,2.55324367682767,0.115586927018658,0.396767486193836,"LK433_RS00885","LK433_RS00885"
"LK433_RS05695",-0.258048726322368,6.90513170231736,2.55067338924055,0.115766373437012,0.396892863005658,"LK433_RS05695","LK433_RS05695"
"LK433_RS05340",-0.304361589332953,6.24637526088686,2.54385880973369,0.116243666000236,0.398037805773929,"LK433_RS05340","LK433_RS05340"
"LK433_RS01020",-0.261710444956698,7.09340730698673,2.53907650171736,0.116663836342553,0.398131066122294,"LK433_RS01020","LK433_RS01020"
"LK433_RS08440",0.189711094699422,7.76942091280444,2.53735878262509,0.116701003897568,0.398131066122294,"LK433_RS08440","LK433_RS08440"
"LK433_RS11940",0.14329015918384,8.50722817627302,2.54034691211449,0.116490508456898,0.398131066122294,"LK433_RS11940","LK433_RS11940"
"LK433_RS00410",-0.111833474294822,11.4206073990583,2.52868486530662,0.117314472171225,0.399732870207966,"LK433_RS00410","LK433_RS00410"
"LK433_RS01490",0.185362865586817,7.9217598248433,2.5259379564469,0.117509509918804,0.399828012823885,"LK433_RS01490","LK433_RS01490"
"LK433_RS06965",0.206225833026747,7.56206965701113,2.52423861361201,0.117630351630217,0.399828012823885,"LK433_RS06965","LK433_RS06965"
"LK433_RS11350",-0.152113364739128,8.78750646839161,2.51961356481673,0.117959956480198,0.400458189664437,"LK433_RS11350","LK433_RS11350"
"LK433_RS13475",0.233623800530998,6.64209634597066,2.51581343783797,0.118231556484689,0.400890149399246,"LK433_RS13475","LK433_RS13475"
"LK433_RS06795",-0.594660820925981,3.98314559322129,2.50690643169643,0.118870934000688,0.402566565512086,"LK433_RS06795","LK433_RS06795"
"LK433_RS07490",0.233669027080568,6.33034635199232,2.50192747612802,0.1192300493662,0.403290922155831,"LK433_RS07490","LK433_RS07490"
"LK433_RS07015",-0.121815411354131,8.84560665459745,2.49934207100264,0.119417011188694,0.403350972306054,"LK433_RS07015","LK433_RS07015"
"LK433_RS14845",-0.393668670749293,4.82591482522051,2.49766732467529,0.119538296797941,0.403350972306054,"LK433_RS14845","LK433_RS14845"
"LK433_RS07440",-0.337825225947224,5.38734721463914,2.49269479870119,0.119899232772237,0.404077875495754,"LK433_RS07440","LK433_RS07440"
"LK433_RS00510",-0.110431991259068,10.9279263641951,2.48862893173224,0.120195276994286,0.40458458692501,"LK433_RS00510","LK433_RS00510"
"LK433_RS00835",-0.253484343336139,6.5145844061685,2.47584228444472,0.121131720530573,0.40724308464092,"LK433_RS00835","LK433_RS00835"
"LK433_RS02975",-0.243491060106778,6.61876713877221,2.46596788656473,0.121860553071289,0.408147455989185,"LK433_RS02975","LK433_RS02975"
"LK433_RS07050",-0.361074643835062,5.46184563624159,2.46953726273202,0.121596522944446,0.408147455989185,"LK433_RS07050","LK433_RS07050"
"LK433_RS08260",0.376787029009041,5.52596953953921,2.46423978046583,0.121988616662234,0.408147455989185,"LK433_RS08260","LK433_RS08260"
"LK433_RS09050",-0.199580853487646,7.67763720155559,2.46462373598571,0.121960149923196,0.408147455989185,"LK433_RS09050","LK433_RS09050"
"LK433_RS01205",-0.301336188812907,6.12245707370473,2.44477748942682,0.12344150678056,0.412511509421919,"LK433_RS01205","LK433_RS01205"
"LK433_RS08180",0.21584236282207,6.44097309508117,2.41953744661525,0.125355118875176,0.417212454949059,"LK433_RS08180","LK433_RS08180"
"LK433_RS11820",0.469757820624289,4.91028323073415,2.42225891789508,0.125147170772727,0.417212454949059,"LK433_RS11820","LK433_RS11820"
"LK433_RS12970",0.169165531414306,7.9849753018079,2.41830800488089,0.125449189730812,0.417212454949059,"LK433_RS12970","LK433_RS12970"
"LK433_RS14945",0.555871591643437,4.18957652535031,2.41845101236579,0.125438243368642,0.417212454949059,"LK433_RS14945","LK433_RS14945"
"LK433_RS06010",-0.194871401805991,7.01561083264168,2.41457210003014,0.125735536528367,0.417664575286214,"LK433_RS06010","LK433_RS06010"
"LK433_RS12280",-0.126073846750257,13.7360489637649,2.45860544170905,0.125886092576486,0.417665088512428,"LK433_RS12280","LK433_RS12280"
"LK433_RS08540",0.247220254182476,6.48343687747858,2.40667703912287,0.126343123657359,0.418681210497001,"LK433_RS08540","LK433_RS08540"
"LK433_RS03795",-0.231651847758152,6.48485335314416,2.39994299881526,0.126864005588809,0.41990624972601,"LK433_RS03795","LK433_RS03795"
"LK433_RS14590",0.699594248960133,2.77038948246222,2.39565487150959,0.127196970169845,0.420507126382927,"LK433_RS14590","LK433_RS14590"
"LK433_RS02725",0.172612952112728,8.98610188070648,2.3839974062056,0.128897031335663,0.424610979856626,"LK433_RS02725","LK433_RS02725"
"LK433_RS06200",-0.917281227904942,2.32291330352005,2.37572025878571,0.12875799641463,0.424610979856626,"LK433_RS06200","LK433_RS06200"
"LK433_RS09725",-0.39873527424062,4.83083592121355,2.37706430999403,0.128652062908406,0.424610979856626,"LK433_RS09725","LK433_RS09725"
"LK433_RS00180",-0.375729012537775,5.13720868508669,2.36809526899266,0.129360859745929,0.424849591979112,"LK433_RS00180","LK433_RS00180"
"LK433_RS01635",0.139356042772845,8.99639405071349,2.36531575729077,0.129581420383978,0.424849591979112,"LK433_RS01635","LK433_RS01635"
"LK433_RS04600",0.391846579940813,5.09439379340156,2.36638482050884,0.12949653698816,0.424849591979112,"LK433_RS04600","LK433_RS04600"
"LK433_RS10365",-0.145105583234934,8.55957007954166,2.36569255569276,0.129551495422011,0.424849591979112,"LK433_RS10365","LK433_RS10365"
"LK433_RS05720",0.394265682132776,4.97454810078558,2.36329383616685,0.129742134266611,0.424874890163182,"LK433_RS05720","LK433_RS05720"
"LK433_RS05975",-0.237749277121853,6.27966843712125,2.35750664570263,0.130203393019193,0.425883183055711,"LK433_RS05975","LK433_RS05975"
"LK433_RS07540",1.35238081894197,1.23782289229237,2.3512035575826,0.130707903106804,0.426350133555957,"LK433_RS07540","LK433_RS07540"
"LK433_RS10740",-0.182766265806636,7.35865826195338,2.34997201121373,0.130806738851162,0.426350133555957,"LK433_RS10740","LK433_RS10740"
"LK433_RS14290",0.212453882756738,7.14210746220043,2.35280460392837,0.130579541297333,0.426350133555957,"LK433_RS14290","LK433_RS14290"
"LK433_RS03145",-0.256541699578966,6.55390785074378,2.34100993959943,0.131528553252317,0.427698820119069,"LK433_RS03145","LK433_RS03145"
"LK433_RS14440",0.17423465879655,8.68878554707486,2.34519079733503,0.131452681452044,0.427698820119069,"LK433_RS14440","LK433_RS14440"
"LK433_RS11370",0.179515181282655,7.78413997211143,2.33751844309213,0.131810993680317,0.428115940877475,"LK433_RS11370","LK433_RS11370"
"LK433_RS00945",0.203449424186669,7.09885157703212,2.32375192702581,0.132931399554417,0.428746221327079,"LK433_RS00945","LK433_RS00945"
"LK433_RS05275",0.453819331905217,4.22397864344681,2.32634962262812,0.13271915131337,0.428746221327079,"LK433_RS05275","LK433_RS05275"
"LK433_RS06150",0.539706687250868,4.12321481195405,2.3246895225622,0.132854747275632,0.428746221327079,"LK433_RS06150","LK433_RS06150"
"LK433_RS06855",-0.272886252227421,6.58738874081891,2.32810210053389,0.13257618176997,0.428746221327079,"LK433_RS06855","LK433_RS06855"
"LK433_RS08545",-0.358478743765562,5.63540845072884,2.33203393259296,0.132256058186839,0.428746221327079,"LK433_RS08545","LK433_RS08545"
"LK433_RS14425",0.209910050260825,6.81302561931169,2.32933584993475,0.132475636496055,0.428746221327079,"LK433_RS14425","LK433_RS14425"
"LK433_RS03520",-0.239590893063785,6.38702411951854,2.31974772114602,0.133259329956549,0.429305289198768,"LK433_RS03520","LK433_RS03520"
"LK433_RS05650",0.341318971042153,5.41214953705597,2.31765671567534,0.13343094392152,0.42936005940911,"LK433_RS05650","LK433_RS05650"
"LK433_RS13140",0.124989821079847,9.4392452391121,2.31214609783436,0.133884427242687,0.43032066487609,"LK433_RS13140","LK433_RS13140"
"LK433_RS02000",-0.306567518606217,5.65302463301224,2.30717494832808,0.134295030956314,0.430505903439178,"LK433_RS02000","LK433_RS02000"
"LK433_RS07370",-0.192468626557387,6.89647129258285,2.30582071843048,0.134407136579678,0.430505903439178,"LK433_RS07370","LK433_RS07370"
"LK433_RS11025",0.230268445126121,6.87091839248237,2.30837915168285,0.134195434757836,0.430505903439178,"LK433_RS11025","LK433_RS11025"
"LK433_RS06330",0.190262464411077,6.85595773313109,2.30220770673151,0.13470675320098,0.430968494975945,"LK433_RS06330","LK433_RS06330"
"LK433_RS02545",0.331835782291459,5.24037087417198,2.29890336431962,0.13498144288621,0.431124319090789,"LK433_RS02545","LK433_RS02545"
"LK433_RS05460",-0.40012910520949,4.53184481882165,2.2978882845766,0.135065955206693,0.431124319090789,"LK433_RS05460","LK433_RS05460"
"LK433_RS06310",0.0893084872452998,11.0277852150286,2.29398556236168,0.135391448752364,0.4316671104309,"LK433_RS06310","LK433_RS06310"
"LK433_RS03960",0.332344458338807,5.24060582372617,2.28795295629267,0.135896348915044,0.432629742236632,"LK433_RS03960","LK433_RS03960"
"LK433_RS14205",0.503438395564169,4.25491374818438,2.28665865511798,0.136004956778026,0.432629742236632,"LK433_RS14205","LK433_RS14205"
"LK433_RS02420",-0.445937893404984,4.71555750059875,2.28151142305121,0.136437859351147,0.433014783335012,"LK433_RS02420","LK433_RS02420"
"LK433_RS14330",0.146201235507108,8.40092860381647,2.28180138333166,0.136413430579343,0.433014783335012,"LK433_RS14330","LK433_RS14330"
"LK433_RS00560",-0.0920665403836605,11.9758061194392,2.26812472896991,0.137571154890944,0.43561584621682,"LK433_RS00560","LK433_RS00560"
"LK433_RS12800",-0.219599488622769,6.97806117033511,2.26966296687752,0.137440382360022,0.43561584621682,"LK433_RS12800","LK433_RS12800"
"LK433_RS02375",-0.110127216351686,9.70747221602625,2.26556522734211,0.137789066345763,0.435808926243944,"LK433_RS02375","LK433_RS02375"
"LK433_RS06760",-0.141491544356381,8.1983351979382,2.25172312905196,0.138974448909589,0.437894786883817,"LK433_RS06760","LK433_RS06760"
"LK433_RS10195",0.15538573853065,8.10022333146307,2.24644242051781,0.139429751961232,0.437894786883817,"LK433_RS10195","LK433_RS10195"
"LK433_RS10785",-0.30856252460072,5.82700217177842,2.24663310504625,0.139413281324291,0.437894786883817,"LK433_RS10785","LK433_RS10785"
"LK433_RS11700",-0.182481834026329,7.2032186786465,2.25507235078115,0.138686564173661,0.437894786883817,"LK433_RS11700","LK433_RS11700"
"LK433_RS12535",0.606080891640365,3.45497485596774,2.24566235574799,0.139497154415924,0.437894786883817,"LK433_RS12535","LK433_RS12535"
"LK433_RS13335",0.490153373515059,3.7638757809418,2.25362891766747,0.13881055140089,0.437894786883817,"LK433_RS13335","LK433_RS13335"
"LK433_RS13795",-0.898271318584455,1.98502808382892,2.2451561006281,0.139637404882746,0.437894786883817,"LK433_RS13795","LK433_RS13795"
"LK433_RS14955",0.723748480235447,3.15045429256126,2.24370073618745,0.139710040035672,0.437894786883817,"LK433_RS14955","LK433_RS14955"
