"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS13385",-0.484387851120866,5.67838305338685,5.31273446264509,0.0248257505706723,0.0858544325463973,"LK433_RS13385","LK433_RS13385"
"LK433_RS09685",-0.464986300414233,6.09011493543196,5.27411047829725,0.0253333238904844,0.087500796571984,"LK433_RS09685","LK433_RS09685"
"LK433_RS04150",-0.774248128688327,4.24863395716402,5.25339652611066,0.0256100941251478,0.0883468712863794,"LK433_RS04150","LK433_RS04150"
"LK433_RS00640",-0.376252102756813,6.84332208928361,5.23094029336729,0.0259138002578144,0.0890976130252787,"LK433_RS00640","LK433_RS00640"
"LK433_RS00865",-0.760747592434293,4.35328644489687,5.23019303775594,0.025923972389062,0.0890976130252787,"LK433_RS00865","LK433_RS00865"
"LK433_RS05175",0.14980349499129,11.0112326793468,5.23110502965371,0.0259115583342056,0.0890976130252787,"LK433_RS05175","LK433_RS05175"
"LK433_RS09675",-0.296437853814405,7.93517260101579,5.22334843373532,0.0260173445459082,0.0893079923411459,"LK433_RS09675","LK433_RS09675"
"LK433_RS05555",-0.221907845626908,8.34193305677837,5.21698477336903,0.0261044785077996,0.0893861119804679,"LK433_RS05555","LK433_RS05555"
"LK433_RS09200",-0.348101871792153,7.5309834351726,5.21716493360181,0.0261020073884306,0.0893861119804679,"LK433_RS09200","LK433_RS09200"
"LK433_RS11220",-0.671658461757701,4.87180577120213,5.18981370697819,0.0264800434127769,0.0905604440360608,"LK433_RS11220","LK433_RS11220"
"LK433_RS00970",-0.411907721169311,6.52553916426869,5.1865546151599,0.0265254781175239,0.0906042469032767,"LK433_RS00970","LK433_RS00970"
"LK433_RS11690",-1.06775388550516,3.26977135719688,5.17207064528421,0.0267284092304571,0.0911852486891639,"LK433_RS11690","LK433_RS11690"
"LK433_RS05225",0.252645491709838,7.98774408149627,5.15361970905724,0.0269893296911563,0.0918714885670248,"LK433_RS05225","LK433_RS05225"
"LK433_RS13645",0.184062102230306,9.57188945577828,5.15316970533474,0.026995727285089,0.0918714885670248,"LK433_RS13645","LK433_RS13645"
"LK433_RS12780",-0.819022513740693,4.25463354525502,5.14792143283183,0.0270704606648107,0.092013059077331,"LK433_RS12780","LK433_RS12780"
"LK433_RS14410",-0.380396811448004,6.53701540501843,5.14457305312111,0.0271182559785342,0.0920628323378844,"LK433_RS14410","LK433_RS14410"
"LK433_RS09630",-0.337123246766799,7.0211217767647,5.13885007679233,0.0272001559056705,0.0922281232601307,"LK433_RS09630","LK433_RS09630"
"LK433_RS02005",-0.301047490717467,7.07576349703734,5.13214960308723,0.0272963811057948,0.0924415247936489,"LK433_RS02005","LK433_RS02005"
"LK433_RS04145",0.489869599318999,5.69326328859032,5.12361153993735,0.0274195241643784,0.0927454550602664,"LK433_RS04145","LK433_RS04145"
"LK433_RS05300",0.42344449625322,6.31538688486204,5.12047221969337,0.0274649514732569,0.0927860951839836,"LK433_RS05300","LK433_RS05300"
"LK433_RS13745",0.179835887719164,10.3147890211185,5.11548144985097,0.0275373359937501,0.0929175966642091,"LK433_RS13745","LK433_RS13745"
"LK433_RS06970",-0.155500523217474,12.839636110728,5.10843157797133,0.0276399333015489,0.0930664564549851,"LK433_RS06970","LK433_RS06970"
"LK433_RS12610",-0.337931128131782,7.29924030292536,5.10784562361282,0.0276484791412901,0.0930664564549851,"LK433_RS12610","LK433_RS12610"
"LK433_RS13930",-0.317242005628349,7.47606496769172,5.07180974343206,0.0281795203156808,0.0947391379136147,"LK433_RS13930","LK433_RS13930"
"LK433_RS00100",-0.264490710353882,7.92400564709135,5.06556386811769,0.0282726679532473,0.0948835980098581,"LK433_RS00100","LK433_RS00100"
"LK433_RS06425",-0.148206881405163,10.1978600363658,5.06434898680435,0.0282908243255897,0.0948835980098581,"LK433_RS06425","LK433_RS06425"
"LK433_RS01575",-0.243485428401545,8.26778277148935,5.05908684769544,0.028369611201272,0.0950330643014866,"LK433_RS01575","LK433_RS01575"
"LK433_RS06500",0.268494062120012,7.68874260062739,5.04976592506122,0.0285097453057426,0.0953140782627244,"LK433_RS06500","LK433_RS06500"
"LK433_RS07775",-0.317992911028828,7.8785250393484,5.0510104353489,0.0285221458539157,0.0953140782627244,"LK433_RS07775","LK433_RS07775"
"LK433_RS12450",0.198858089360507,9.02081969142228,5.03857117683943,0.0286790320719757,0.0957231635383133,"LK433_RS12450","LK433_RS12450"
"LK433_RS04935",0.33944073469665,7.29193173900348,5.01165193176535,0.0290905291819921,0.0969104806452745,"LK433_RS04935","LK433_RS04935"
"LK433_RS12320",0.202220988605927,9.21211667493381,5.01074179385202,0.0291045519834926,0.0969104806452745,"LK433_RS12320","LK433_RS12320"
"LK433_RS07955",-0.190852672354228,9.31240211420846,5.0050608057492,0.0291922447845451,0.0970860643912356,"LK433_RS07955","LK433_RS07955"
"LK433_RS00475",0.15130963958893,11.8604279738795,4.98850827077794,0.0294493714393757,0.0977687107437843,"LK433_RS00475","LK433_RS00475"
"LK433_RS10895",-0.282017524429169,7.74503429960865,4.98732027101253,0.0294679189386199,0.0977687107437843,"LK433_RS10895","LK433_RS10895"
"LK433_RS07710",-0.598487399720757,4.88593726701194,4.98353675222397,0.029527072152971,0.0978480660725543,"LK433_RS07710","LK433_RS07710"
"LK433_RS09025",-0.298185132748934,7.30253382638798,4.9811952735117,0.0295637436289389,0.0978528200924474,"LK433_RS09025","LK433_RS09025"
"LK433_RS02605",0.457897529582617,5.70397286964678,4.97135724838205,0.0297183580067694,0.0981502233974302,"LK433_RS02605","LK433_RS02605"
"LK433_RS10700",0.3696139615688,6.54566566856709,4.97098124585193,0.0297242844354479,0.0981502233974302,"LK433_RS10700","LK433_RS10700"
"LK433_RS10960",0.250015016582787,8.18471858895127,4.96182783708083,0.0298689490813218,0.0985107738703453,"LK433_RS10960","LK433_RS10960"
"LK433_RS04970",-0.455998739304337,5.92547812922752,4.95375245080501,0.0299972030773238,0.0988164091882895,"LK433_RS04970","LK433_RS04970"
"LK433_RS07910",-0.443343652882347,6.3064338381604,4.94894890535353,0.0300737734353906,0.0989512663863504,"LK433_RS07910","LK433_RS07910"
"LK433_RS14275",-0.256548663821322,7.64022897725308,4.92670461403081,0.0304310991576178,0.100008476166514,"LK433_RS14275","LK433_RS14275"
"LK433_RS04015",-0.265352129035787,8.26796219293544,4.9016407978722,0.030839181522759,0.101229795613123,"LK433_RS04015","LK433_RS04015"
"LK433_RS06955",-0.187401753503357,10.0171056243479,4.87884017009471,0.0312155182877408,0.102344149096879,"LK433_RS06955","LK433_RS06955"
"LK433_RS08325",-0.440178687963102,5.9977131298435,4.86258252140739,0.0314868684534082,0.103112068036692,"LK433_RS08325","LK433_RS08325"
"LK433_RS08620",-0.394116962196853,7.54588523966453,4.92057547763069,0.0317297791044953,0.103785154974303,"LK433_RS08620","LK433_RS08620"
"LK433_RS07015",-0.179553838851497,8.84560665459745,4.83603190778587,0.0319354738024403,0.104335071469855,"LK433_RS07015","LK433_RS07015"
"LK433_RS00365",-0.247231077899239,8.36371060259098,4.83047225859802,0.03203027704961,0.104521832393381,"LK433_RS00365","LK433_RS00365"
"LK433_RS06445",-0.254854864382393,8.09616535486752,4.82009334918616,0.0322080681019462,0.104978644505991,"LK433_RS06445","LK433_RS06445"
"LK433_RS03975",0.421168310009622,6.04502384217769,4.80771693241597,0.0324214631163598,0.105550296687141,"LK433_RS03975","LK433_RS03975"
"LK433_RS03070",0.731496110673604,4.52816823605292,4.80501078009632,0.0324683247993947,0.105579084271568,"LK433_RS03070","LK433_RS03070"
"LK433_RS04945",0.449648441098977,6.00055117618321,4.77835749638879,0.0329337792719949,0.106967374313836,"LK433_RS04945","LK433_RS04945"
"LK433_RS13480",-0.341425792748311,7.19211934683053,4.7729737491226,0.0330286647172056,0.107150235887477,"LK433_RS13480","LK433_RS13480"
"LK433_RS02765",-0.268367961633672,7.4085725560865,4.76822380154025,0.0331126237422939,0.107172209944464,"LK433_RS02765","LK433_RS02765"
"LK433_RS08600",-0.284858809408752,7.42130405019868,4.77020325206653,0.0330776075724695,0.107172209944464,"LK433_RS08600","LK433_RS08600"
"LK433_RS07085",0.157637585896656,11.5833129096432,4.7614738726896,0.0332323287595849,0.107434431857238,"LK433_RS07085","LK433_RS07085"
"LK433_RS09765",-0.376062166193522,6.41386488660366,4.75709561405807,0.0333102225576723,0.10756103260774,"LK433_RS09765","LK433_RS09765"
"LK433_RS01465",-0.2255455181004,7.95431630200555,4.75066001633463,0.0334250749764737,0.107599175092777,"LK433_RS01465","LK433_RS01465"
"LK433_RS01780",-0.305390368629968,7.01131524335492,4.7479483240457,0.0334735963828003,0.107599175092777,"LK433_RS01780","LK433_RS01780"
"LK433_RS04545",0.190120980581072,10.8437130032185,4.75893060127637,0.0334770209867336,0.107599175092777,"LK433_RS04545","LK433_RS04545"
"LK433_RS10075",0.30321542465523,8.27000278366686,4.77731268936082,0.0334532043832712,0.107599175092777,"LK433_RS10075","LK433_RS10075"
"LK433_RS07850",0.184824864778252,10.0183990573694,4.73593308397004,0.033689502717846,0.108156935314981,"LK433_RS07850","LK433_RS07850"
"LK433_RS01170",0.240352207490278,7.91269264029636,4.72489080617808,0.0338892460248517,0.108672559135119,"LK433_RS01170","LK433_RS01170"
"LK433_RS12795",-0.330647207185758,6.77827591914302,4.71020865540906,0.0341568052206673,0.109404207725251,"LK433_RS12795","LK433_RS12795"
"LK433_RS00315",-0.158933718418831,10.5059596300655,4.70491416561368,0.0342538454967373,0.109588627816174,"LK433_RS00315","LK433_RS00315"
"LK433_RS09845",0.906152231510621,4.01147256095136,4.70129947840036,0.0343202677229154,0.109674779593252,"LK433_RS09845","LK433_RS09845"
"LK433_RS05740",-0.406082193863577,5.73169063790088,4.69370896237297,0.0344601996732694,0.109869086673558,"LK433_RS05740","LK433_RS05740"
"LK433_RS14845",-0.592576953005781,4.82591482522051,4.69459179608525,0.0344438930536809,0.109869086673558,"LK433_RS14845","LK433_RS14845"
"LK433_RS04515",-0.21145592400953,8.76945393208188,4.69071646770863,0.0345155351603664,0.109919313234332,"LK433_RS04515","LK433_RS04515"
"LK433_RS04125",-0.717173504730629,4.08568751299082,4.67475309344296,0.0348123400344398,0.110737535252737,"LK433_RS04125","LK433_RS04125"
"LK433_RS01815",0.394788129464116,6.01612128699064,4.66231333165315,0.0350455341926168,0.111298116085025,"LK433_RS01815","LK433_RS01815"
"LK433_RS06010",0.285948413950711,7.01561083264168,4.66108104457208,0.0350687258100095,0.111298116085025,"LK433_RS06010","LK433_RS06010"
"LK433_RS07625",-0.312188744816184,6.97362230578185,4.65311144489941,0.0352191128369319,0.111647804050411,"LK433_RS07625","LK433_RS07625"
"LK433_RS00990",-0.474964743781461,5.80654296218378,4.64326201485191,0.0354059319348966,0.112112055853145,"LK433_RS00990","LK433_RS00990"
"LK433_RS00295",-0.176580156254157,9.69091835061097,4.63109057784807,0.0356382683021532,0.112719215347471,"LK433_RS00295","LK433_RS00295"
"LK433_RS12960",-0.283363388729524,7.5646961986357,4.61898968223568,0.0358708857245447,0.113325881293584,"LK433_RS12960","LK433_RS12960"
"LK433_RS14020",0.264417945497686,7.7590430694323,4.60368351264901,0.0361674627011546,0.114133004455803,"LK433_RS14020","LK433_RS14020"
"LK433_RS12265",0.332796676091445,7.09641085032447,4.59500115108038,0.0363368674724805,0.114537435835503,"LK433_RS12265","LK433_RS12265"
"LK433_RS08940",0.233029727641581,8.50193276660792,4.59062659983368,0.0364225444957981,0.114677331139265,"LK433_RS08940","LK433_RS08940"
"LK433_RS11250",0.501873431424643,5.47908537040902,4.55725339836276,0.0370833757512793,0.116625746841792,"LK433_RS11250","LK433_RS11250"
"LK433_RS06700",0.276459714596135,7.86574553881416,4.54525102544611,0.037324186095147,0.117250299531927,"LK433_RS06700","LK433_RS06700"
"LK433_RS05765",-0.408207738286413,5.73063585511789,4.53294589452458,0.0375728211512173,0.117897993601051,"LK433_RS05765","LK433_RS05765"
"LK433_RS02400",0.210621952686307,8.38506563360982,4.52205452558255,0.0377943794922861,0.118459358747267,"LK433_RS02400","LK433_RS02400"
"LK433_RS06370",-0.57930255901684,4.51151476507764,4.51941439270886,0.0378482983360749,0.118494616098399,"LK433_RS06370","LK433_RS06370"
"LK433_RS14015",0.60576259991558,4.73805299838005,4.51544918319674,0.0379294347662869,0.118614910299526,"LK433_RS14015","LK433_RS14015"
"LK433_RS11740",-0.212801958463777,8.78726928709942,4.47959000474478,0.0386717624518852,0.120800319830017,"LK433_RS11740","LK433_RS11740"
"LK433_RS07250",0.467380304975041,5.81509317738508,4.47694594964613,0.0387271143386694,0.120837299458972,"LK433_RS07250","LK433_RS07250"
"LK433_RS14945",-0.756476337867602,4.18957652535031,4.46916253966012,0.0388905524770265,0.121211070963752,"LK433_RS14945","LK433_RS14945"
"LK433_RS00505",0.130370879708475,11.832052550641,4.44609485788643,0.0393793194848398,0.122596827589014,"LK433_RS00505","LK433_RS00505"
"LK433_RS10245",0.372870922169802,6.64775342751785,4.44057024012082,0.039497358255068,0.122826611281438,"LK433_RS10245","LK433_RS10245"
"LK433_RS13585",0.473296205254124,5.59689135687813,4.43273670657224,0.0396653841802172,0.123211154215283,"LK433_RS13585","LK433_RS13585"
"LK433_RS00805",-0.380909690924637,6.10205244319961,4.42836463573867,0.0397594984900866,0.123227820655101,"LK433_RS00805","LK433_RS00805"
"LK433_RS11735",-0.312903746794438,8.10130023828744,4.46436527854469,0.039740957438817,0.123227820655101,"LK433_RS11735","LK433_RS11735"
"LK433_RS08520",0.224425693134001,10.8696494387987,4.5382614902527,0.0400258195558091,0.123781535634228,"LK433_RS08520","LK433_RS08520"
"LK433_RS14340",-0.539509370625724,5.32806031501412,4.41598467683813,0.0400273024845289,0.123781535634228,"LK433_RS14340","LK433_RS14340"
"LK433_RS10515",0.517161677965905,5.46345141925464,4.39890365324796,0.0404000016058583,0.124765360276963,"LK433_RS10515","LK433_RS10515"
"LK433_RS14795",-0.742977395559677,3.98062808841627,4.39729479600807,0.0404352986133479,0.124765360276963,"LK433_RS14795","LK433_RS14795"
"LK433_RS14230",-0.313358389841133,7.5010376423968,4.39224460029479,0.0405463122338726,0.124969044476653,"LK433_RS14230","LK433_RS14230"
"LK433_RS13320",-0.516719420108158,5.17898273019524,4.3834075619686,0.0407413609778129,0.125430997156748,"LK433_RS13320","LK433_RS13320"
"LK433_RS04165",-0.915285572671486,3.41237480465476,4.37784658611061,0.0408646206139508,0.125671153316657,"LK433_RS04165","LK433_RS04165"
"LK433_RS04240",-0.281023514318292,7.11247746485149,4.36726656187295,0.0411002414856458,0.126255940935441,"LK433_RS04240","LK433_RS04240"
"LK433_RS08550",-0.417621944735508,5.88041579355908,4.36481610372263,0.0411550230826735,0.126284529392911,"LK433_RS08550","LK433_RS08550"
"LK433_RS02025",-0.298830989827094,7.285581348486,4.35195011024297,0.0414439480325208,0.127030732545596,"LK433_RS02025","LK433_RS02025"
"LK433_RS13485",-0.201469075505951,8.92111707819401,4.34229887103235,0.0416621192130252,0.12755866047913,"LK433_RS13485","LK433_RS13485"
"LK433_RS05515",0.442857556067674,5.47280926839558,4.32801043696333,0.0419873984459816,0.128387365718123,"LK433_RS05515","LK433_RS05515"
"LK433_RS08795",-0.18516856031836,9.24550024994605,4.32635557866378,0.0420252486272141,0.128387365718123,"LK433_RS08795","LK433_RS08795"
"LK433_RS07120",-0.208213436123352,9.45856833518601,4.32255193735582,0.0421482244465657,0.128621559657267,"LK433_RS07120","LK433_RS07120"
"LK433_RS03200",-0.529721711542697,5.43723019905491,4.30953353957454,0.0424121047058635,0.129142998649323,"LK433_RS03200","LK433_RS03200"
"LK433_RS05145",0.174346615612971,9.00262369423629,4.31063998929488,0.0423865417959697,0.129142998649323,"LK433_RS05145","LK433_RS05145"
"LK433_RS02375",0.160620497841684,9.70747221602625,4.29990952466222,0.0426351578273929,0.129679992646955,"LK433_RS02375","LK433_RS02375"
"LK433_RS06205",-0.743823822781494,3.76831387881845,4.28178075442122,0.0430587759284542,0.130448466484688,"LK433_RS06205","LK433_RS06205"
"LK433_RS11225",-0.238138521478587,8.09788644306967,4.28142243522735,0.0430671945702065,0.130448466484688,"LK433_RS11225","LK433_RS11225"
"LK433_RS13695",-0.601959810539402,5.03486825146893,4.2840851680682,0.0430046766748182,0.130448466484688,"LK433_RS13695","LK433_RS13695"
"LK433_RS14385",-0.469764809283798,5.32125187730988,4.28106011802582,0.0430757089544326,0.130448466484688,"LK433_RS14385","LK433_RS14385"
"LK433_RS05060",-0.381510241963453,6.11590963416236,4.27873340798142,0.0431304295926022,0.13047189866956,"LK433_RS05060","LK433_RS05060"
"LK433_RS07170",0.157158286181544,9.94336013406311,4.2760376474671,0.0431939237613873,0.130521791387783,"LK433_RS07170","LK433_RS07170"
"LK433_RS10790",0.231753332677609,7.76682673737008,4.26888236657963,0.0433629453666285,0.130747990535426,"LK433_RS10790","LK433_RS10790"
"LK433_RS14360",-0.319698102718437,6.77547908238152,4.26888644613641,0.0433628487960072,0.130747990535426,"LK433_RS14360","LK433_RS14360"
"LK433_RS02155",0.303075701442508,7.03376590632054,4.24259305151667,0.0439901206210706,0.1324951897665,"LK433_RS02155","LK433_RS02155"
"LK433_RS05105",0.235861847072133,8.20114880713924,4.23635121386633,0.0441404674195673,0.132803984858222,"LK433_RS05105","LK433_RS05105"
"LK433_RS05210",-0.352508973348165,6.33874869926839,4.22867073930318,0.04432623016278,0.133074530985989,"LK433_RS05210","LK433_RS05210"
"LK433_RS09185",1.01321188391931,2.84609716900512,4.22980097511385,0.0442988408560915,0.133074530985989,"LK433_RS09185","LK433_RS09185"
"LK433_RS09605",0.201544715876127,8.15682790573804,4.22374730794692,0.0444457550027542,0.133289267432666,"LK433_RS09605","LK433_RS09605"
"LK433_RS08585",0.164631078752452,9.20164669174301,4.22058419122475,0.0445227291845739,0.133376072217434,"LK433_RS08585","LK433_RS08585"
"LK433_RS06125",-0.298815044459374,7.06591245326036,4.2083944447045,0.0448207180996088,0.134124066985575,"LK433_RS06125","LK433_RS06125"
"LK433_RS14835",-0.983357381099212,3.41105833468445,4.19811915784578,0.0450735838870808,0.134735567765795,"LK433_RS14835","LK433_RS14835"
"LK433_RS06230",0.947521874746632,3.22589569625719,4.1959892401606,0.0451261923336973,0.134747780764169,"LK433_RS06230","LK433_RS06230"
"LK433_RS09530",-0.512832037325328,5.35483820129714,4.18641905308581,0.0453633956263489,0.135310579650237,"LK433_RS09530","LK433_RS09530"
"LK433_RS00390",0.138144214192428,11.2529109075516,4.18032792438392,0.0455150712382048,0.135491792525947,"LK433_RS00390","LK433_RS00390"
"LK433_RS12690",-0.405492460882342,6.26946554782287,4.18006104543224,0.0455217293578353,0.135491792525947,"LK433_RS12690","LK433_RS12690"
"LK433_RS01165",0.218219396085021,9.01231913326594,4.15913818860856,0.0460470129848403,0.136478168736072,"LK433_RS01165","LK433_RS01165"
"LK433_RS02955",-0.265812865948215,7.42359553029492,4.15903143876852,0.046049709796795,0.136478168736072,"LK433_RS02955","LK433_RS02955"
"LK433_RS03115",0.710082670251883,4.19625767434361,4.16390118196135,0.0459268598724727,0.136478168736072,"LK433_RS03115","LK433_RS03115"
"LK433_RS08750",-0.264750640713852,7.35873346453139,4.16200150240937,0.0459747411507891,0.136478168736072,"LK433_RS08750","LK433_RS08750"
"LK433_RS04175",-1.15569386091704,2.42720382044889,4.13701031713367,0.0466097040231599,0.137990562976882,"LK433_RS04175","LK433_RS04175"
"LK433_RS02445",-0.392188473041724,6.17936300716507,4.12806297219728,0.0468393387224388,0.13852273017275,"LK433_RS02445","LK433_RS02445"
"LK433_RS01570",-0.172064901715605,9.92087492878286,4.12172512638515,0.0470027422610131,0.138858101339184,"LK433_RS01570","LK433_RS01570"
"LK433_RS01160",0.597391654429651,5.16457158049613,4.11897272038452,0.0471109889850244,0.138882395341203,"LK433_RS01160","LK433_RS01160"
"LK433_RS07000",-0.261744251711021,7.19216613055934,4.11910374150446,0.0470705078816485,0.138882395341203,"LK433_RS07000","LK433_RS07000"
"LK433_RS05660",0.416751697883403,5.83389199995395,4.10896471972352,0.0473336114714125,0.139390709497468,"LK433_RS05660","LK433_RS05660"
"LK433_RS10065",-0.33947601295177,6.88443544944541,4.09204550627404,0.047776216310242,0.140545077005871,"LK433_RS10065","LK433_RS10065"
"LK433_RS10705",-0.221576880977677,8.33374491780653,4.08364218072903,0.0479977131514101,0.141047248065043,"LK433_RS10705","LK433_RS10705"
"LK433_RS02635",-0.266563404846081,7.31813760544103,4.074083387298,0.0482510212765849,0.141204989714496,"LK433_RS02635","LK433_RS02635"
"LK433_RS02700",0.467355067643943,5.72552316591628,4.07222819275057,0.0483003518164577,0.141204989714496,"LK433_RS02700","LK433_RS02700"
"LK433_RS04525",0.564277845501052,5.16537178639231,4.07402849434023,0.0482524801223792,0.141204989714496,"LK433_RS04525","LK433_RS04525"
"LK433_RS11175",0.343337722165445,6.86239286589996,4.07202973823208,0.0483056320593342,0.141204989714496,"LK433_RS11175","LK433_RS11175"
"LK433_RS14930",-2.72217833791146,0.864727971726481,4.07621367532411,0.0482778190843089,0.141204989714496,"LK433_RS14930","LK433_RS14930"
"LK433_RS11575",0.50858640312641,5.10146286747799,4.06356442499082,0.0485314513451348,0.141715920489421,"LK433_RS11575","LK433_RS11575"
"LK433_RS14025",0.297274080218217,8.00414753834139,4.07651469375786,0.0488141517511182,0.142391701063924,"LK433_RS14025","LK433_RS14025"
"LK433_RS10955",0.548719450465487,5.15245696361108,4.04638502921678,0.0489932557182389,0.14276418796385,"LK433_RS10955","LK433_RS10955"
"LK433_RS00660",-0.245723320684027,7.71978260096469,4.03670894773862,0.0492554595020418,0.143377789347138,"LK433_RS00660","LK433_RS00660"
"LK433_RS14830",-0.621819307026943,4.33150845750496,4.02769949665272,0.0495009689633137,0.143941561058767,"LK433_RS14830","LK433_RS14830"
"LK433_RS11050",0.584722644381819,4.57158024610078,4.02427140658728,0.0495947338577962,0.144063363936297,"LK433_RS11050","LK433_RS11050"
"LK433_RS04830",-0.842461294605233,3.4531237416431,4.01455208542412,0.0498616263196263,0.144687289748801,"LK433_RS04830","LK433_RS04830"
"LK433_RS12645",-0.248114626525212,7.59792162455656,4.00298778343421,0.0501812159318794,0.145462668729467,"LK433_RS12645","LK433_RS12645"
"LK433_RS13045",-0.477599441020911,5.52664008403451,3.99521722587562,0.0503972117044345,0.145936451411068,"LK433_RS13045","LK433_RS13045"
"LK433_RS02970",-0.148907428777142,10.1547420857098,3.98025744651946,0.0508158938586448,0.146995559630684,"LK433_RS02970","LK433_RS02970"
"LK433_RS07205",0.488733919325663,5.644620364628,3.95761858868948,0.0514566978110242,0.1486943286381,"LK433_RS07205","LK433_RS07205"
"LK433_RS07395",-0.277263608930811,7.8130123206908,3.95050956678836,0.0516597303677767,0.149125853670806,"LK433_RS07395","LK433_RS07395"
"LK433_RS02975",-0.326333459424424,6.61876713877221,3.94603083470414,0.0517880893984916,0.149341146687031,"LK433_RS02975","LK433_RS02975"
"LK433_RS03495",-0.455077407141459,5.83046284501682,3.94110598582851,0.0519296344679592,0.149539347569203,"LK433_RS03495","LK433_RS03495"
"LK433_RS11545",-0.619415942216481,4.5319356497442,3.93989445856213,0.0519645194109762,0.149539347569203,"LK433_RS11545","LK433_RS11545"
"LK433_RS00010",0.223822029332434,8.67995577523401,3.93611082826457,0.0520736301558523,0.149698210085716,"LK433_RS00010","LK433_RS00010"
"LK433_RS01250",-0.160654646741121,9.28540675000664,3.93306978456901,0.0521615071171204,0.149795765526622,"LK433_RS01250","LK433_RS01250"
"LK433_RS09485",0.676154877317506,4.15313333821111,3.93118959149503,0.052215919689752,0.149797116713266,"LK433_RS09485","LK433_RS09485"
"LK433_RS10745",-0.221477913794527,8.33497263449224,3.9265277504812,0.0523510993366077,0.150029930709762,"LK433_RS10745","LK433_RS10745"
"LK433_RS09895",0.182130672464534,9.46793776965447,3.92160780705457,0.052494176189309,0.150284873482176,"LK433_RS09895","LK433_RS09895"
"LK433_RS08570",-0.528139920230348,5.12715200719701,3.91705371637109,0.052626992862445,0.150509947661184,"LK433_RS08570","LK433_RS08570"
"LK433_RS01980",0.161246651149677,9.48543404423605,3.90571453005825,0.0529592830238159,0.151304453659606,"LK433_RS01980","LK433_RS01980"
"LK433_RS06270",-0.28852247162543,7.65141624632731,3.89002739127107,0.0534227580686651,0.152471736029479,"LK433_RS06270","LK433_RS06270"
"LK433_RS00520",0.118193049507498,11.5293932906555,3.87238237083869,0.0539493610001855,0.153658846664118,"LK433_RS00520","LK433_RS00520"
"LK433_RS13180",0.227547569267504,9.76121377730588,3.9402452848569,0.0539475130913872,0.153658846664118,"LK433_RS13180","LK433_RS13180"
"LK433_RS10900",0.099292321161588,13.1866712957427,3.86201113952838,0.0542615183318316,0.154389586483091,"LK433_RS10900","LK433_RS10900"
"LK433_RS07935",-0.389429754977083,6.24638829843076,3.85320675658837,0.0545280600426694,0.154989173734384,"LK433_RS07935","LK433_RS07935"
"LK433_RS00565",0.110850097582666,12.3879067189915,3.84429966454876,0.0547991630143984,0.155559816799613,"LK433_RS00565","LK433_RS00565"
"LK433_RS01820",0.21042391328176,8.25179239074318,3.84293405910946,0.0548408572728918,0.155559816799613,"LK433_RS01820","LK433_RS01820"
"LK433_RS04940",0.392427708295878,6.16996619095963,3.83216900782649,0.0551707453260203,0.156176513527379,"LK433_RS04940","LK433_RS04940"
"LK433_RS09650",-0.385196360032341,6.02747957397424,3.83339549972162,0.0551330513619039,0.156176513527379,"LK433_RS09650","LK433_RS09650"
"LK433_RS14065",-0.627957274456175,4.11083121456918,3.82588059033242,0.0553644498582988,0.156565251788692,"LK433_RS14065","LK433_RS14065"
"LK433_RS12085",0.297805064373035,8.01199896851745,3.84519454924941,0.0554772785552065,0.156724722836021,"LK433_RS12085","LK433_RS12085"
"LK433_RS00050",0.107422445011278,11.5617659946865,3.81182616128193,0.0558000587460546,0.15731651079979,"LK433_RS00050","LK433_RS00050"
"LK433_RS11275",-0.421373680348014,5.67075423968128,3.81229941577167,0.0557853298674565,0.15731651079979,"LK433_RS11275","LK433_RS11275"
"LK433_RS05605",-0.345673046142597,6.15614405134488,3.80230593474669,0.056097254568969,0.157674165929177,"LK433_RS05605","LK433_RS05605"
"LK433_RS10465",0.265314466224638,7.85064368727668,3.80363815929913,0.0560555624573665,0.157674165929177,"LK433_RS10465","LK433_RS10465"
"LK433_RS14320",-0.286125514372705,7.39440663591372,3.80263954819174,0.0560868109279156,0.157674165929177,"LK433_RS14320","LK433_RS14320"
"LK433_RS03560",-0.338625204098209,6.35486009904177,3.7989409564788,0.056202712554731,0.157810852138006,"LK433_RS03560","LK433_RS03560"
"LK433_RS01120",1.00612104161485,2.9709930429102,3.79144098214526,0.0564385394772655,0.158312953665016,"LK433_RS01120","LK433_RS01120"
"LK433_RS09265",0.754958635282941,4.23498179060245,3.76390652381132,0.0573136235186632,0.160605380939786,"LK433_RS09265","LK433_RS09265"
"LK433_RS09560",-0.365307123931032,6.24013402491294,3.75140030838968,0.0577159681429368,0.161569801948524,"LK433_RS09560","LK433_RS09560"
"LK433_RS06335",0.224243412167412,7.41979848926504,3.73817939455389,0.0581446603264332,0.162605963470801,"LK433_RS06335","LK433_RS06335"
"LK433_RS00455",0.156472171978031,10.8238555557406,3.72928059968981,0.0584351631370526,0.163003582649915,"LK433_RS00455","LK433_RS00455"
"LK433_RS02775",0.39928399747595,5.59426495714232,3.72843243568287,0.0584629342165342,0.163003582649915,"LK433_RS02775","LK433_RS02775"
"LK433_RS09545",-0.274374285844297,7.10157584914669,3.7311756876976,0.0583731650934811,0.163003582649915,"LK433_RS09545","LK433_RS09545"
