"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS02840",0.143984510466308,7.96175125100411,1.7710352275552,0.188543104106769,0.440727441165402,"LK433_RS02840","LK433_RS02840"
"LK433_RS10085",0.116381251284247,9.09153900428264,1.76933287244667,0.188752451660011,0.440845717628134,"LK433_RS10085","LK433_RS10085"
"LK433_RS13875",0.157172913009726,7.79750590084286,1.764475950517,0.18935125566342,0.441872636115393,"LK433_RS13875","LK433_RS13875"
"LK433_RS09605",-0.123249799042401,8.15682790573804,1.7607517413089,0.189811941677685,0.442575786766524,"LK433_RS09605","LK433_RS09605"
"LK433_RS03135",0.14358406073533,7.86570984330153,1.75526170628766,0.190493498592023,0.443792320125879,"LK433_RS03135","LK433_RS03135"
"LK433_RS01285",-0.245507693680553,5.76876342578261,1.75121867404881,0.190997283711059,0.443939542290616,"LK433_RS01285","LK433_RS01285"
"LK433_RS09840",0.221753343845289,6.14422260167386,1.75253910936281,0.190832575387214,0.443939542290616,"LK433_RS09840","LK433_RS09840"
"LK433_RS11445",0.146844878674543,7.67673933912538,1.75090623695774,0.191036281252174,0.443939542290616,"LK433_RS11445","LK433_RS11445"
"LK433_RS13060",-0.34427191763266,4.9738703153821,1.74786388746185,0.191416515806243,0.444451224409646,"LK433_RS13060","LK433_RS13060"
"LK433_RS06165",-0.213491933937704,6.26562018703185,1.73687209861203,0.192797820943048,0.447284501887087,"LK433_RS06165","LK433_RS06165"
"LK433_RS14365",-0.136979297175623,8.28447173613448,1.73022756306051,0.193638591319076,0.448860073533451,"LK433_RS14365","LK433_RS14365"
"LK433_RS00795",-0.221915250816275,6.5234093159694,1.72451505504654,0.19436493094684,0.449792844366145,"LK433_RS00795","LK433_RS00795"
"LK433_RS02775",0.26030121808252,5.59426495714232,1.72541437772261,0.194250367285669,0.449792844366145,"LK433_RS02775","LK433_RS02775"
"LK433_RS11070",-0.810116178624198,2.18080554291222,1.72654999418491,0.194532729927586,0.449806320573612,"LK433_RS11070","LK433_RS11070"
"LK433_RS04040",0.226896569553364,6.0380162469407,1.71938312319353,0.195020229673391,0.450558384195514,"LK433_RS04040","LK433_RS04040"
"LK433_RS00985",-0.284991095246682,5.57425395071931,1.70542829855722,0.196815538349713,0.451529250200889,"LK433_RS00985","LK433_RS00985"
"LK433_RS01535",0.349319795652964,4.68885439884501,1.70440217558358,0.196948329839093,0.451529250200889,"LK433_RS01535","LK433_RS01535"
"LK433_RS04075",-0.324025386614382,5.18098055653135,1.70706985173528,0.196603326403706,0.451529250200889,"LK433_RS04075","LK433_RS04075"
"LK433_RS07730",-0.607086757759068,2.71351603483951,1.70535485468172,0.196825039223419,0.451529250200889,"LK433_RS07730","LK433_RS07730"
"LK433_RS07975",-0.251675039871661,6.15442186448403,1.70813313194762,0.196466016966014,0.451529250200889,"LK433_RS07975","LK433_RS07975"
"LK433_RS08460",0.41391702027644,4.21391977273451,1.70349034240297,0.197066421045545,0.451529250200889,"LK433_RS08460","LK433_RS08460"
"LK433_RS08935",0.119094856245847,8.63125898988847,1.70564585933557,0.196787397395382,0.451529250200889,"LK433_RS08935","LK433_RS08935"
"LK433_RS09475",0.374349568980853,4.80892889562333,1.71194910222658,0.195974176285352,0.451529250200889,"LK433_RS09475","LK433_RS09475"
"LK433_RS14150",-0.621226866086354,3.02315079269542,1.70938109913361,0.196305003942655,0.451529250200889,"LK433_RS14150","LK433_RS14150"
"LK433_RS14370",-0.140800375009236,8.02551372340118,1.70811338776394,0.196468565635654,0.451529250200889,"LK433_RS14370","LK433_RS14370"
"LK433_RS09255",-0.570835553016611,3.15406677004266,1.6997512111309,0.197551562700982,0.451895131483219,"LK433_RS09255","LK433_RS09255"
"LK433_RS13045",-0.291360476224372,5.52664008403451,1.70031526482555,0.197478286759267,0.451895131483219,"LK433_RS13045","LK433_RS13045"
"LK433_RS02285",-0.592757990573089,2.76049195732029,1.69797995334716,0.197781877851664,0.451912063504857,"LK433_RS02285","LK433_RS02285"
"LK433_RS05575",0.195949305332524,9.47455758173698,1.73954491725565,0.197884432561003,0.451912063504857,"LK433_RS05575","LK433_RS05575"
"LK433_RS02125",0.137687727846234,8.28909416088326,1.69301450859009,0.198429248384755,0.452678288526238,"LK433_RS02125","LK433_RS02125"
"LK433_RS04335",0.668446240579631,2.1863148860518,1.69212130921425,0.198545968824255,0.452678288526238,"LK433_RS04335","LK433_RS04335"
"LK433_RS03355",0.192506752947792,6.68800925528419,1.68950510276868,0.198888320442662,0.453086846488328,"LK433_RS03355","LK433_RS03355"
"LK433_RS13330",-0.157839710377033,7.23737267827335,1.68693089298502,0.199225867863501,0.453483799227001,"LK433_RS13330","LK433_RS13330"
"LK433_RS04150",-0.41823221234975,4.24863395716402,1.68503746158264,0.199474585913243,0.453660089372772,"LK433_RS04150","LK433_RS04150"
"LK433_RS09565",-0.155725297761217,7.18483912039906,1.68385544255856,0.19963004292889,0.453660089372772,"LK433_RS09565","LK433_RS09565"
"LK433_RS04210",-0.398999903803866,4.95069806970388,1.67881627326896,0.200400063794126,0.454817933871496,"LK433_RS04210","LK433_RS04210"
"LK433_RS12980",0.196573522340241,7.302966791543,1.67633760997022,0.200622186268194,0.454817933871496,"LK433_RS12980","LK433_RS12980"
"LK433_RS14255",-0.185443279456038,6.85669107223108,1.67627189039857,0.200630885485266,0.454817933871496,"LK433_RS14255","LK433_RS14255"
"LK433_RS01755",-0.574897453728424,2.98964326110129,1.67438839281085,0.200880394391103,0.455012116822262,"LK433_RS01755","LK433_RS01755"
"LK433_RS05455",-0.27673088247621,5.72900785898682,1.67281808936565,0.201088699147706,0.455112728225901,"LK433_RS05455","LK433_RS05455"
"LK433_RS02020",0.242203620562755,6.0331059113158,1.66776588711072,0.20176065004502,0.456261665451971,"LK433_RS02020","LK433_RS02020"
"LK433_RS03895",0.359734296324712,4.14508628220731,1.65880524542327,0.202959082858379,0.458598350771129,"LK433_RS03895","LK433_RS03895"
"LK433_RS07225",-0.198625041577114,6.57403930620673,1.6527351371921,0.203775791931038,0.459695673592602,"LK433_RS07225","LK433_RS07225"
"LK433_RS12990",-0.482757219252893,3.3764100355188,1.65331360085258,0.203697791591805,0.459695673592602,"LK433_RS12990","LK433_RS12990"
"LK433_RS11280",-0.206147155665687,6.09420080994385,1.64175625446174,0.205263034258441,0.462669480633089,"LK433_RS11280","LK433_RS11280"
"LK433_RS11520",-0.188234838634467,7.04640993395539,1.6405498959556,0.205427248693049,0.462669480633089,"LK433_RS11520","LK433_RS11520"
"LK433_RS08125",0.195602462965614,6.4343538236439,1.63448193393869,0.206255651022338,0.464158786782037,"LK433_RS08125","LK433_RS08125"
"LK433_RS02415",0.292248750655731,5.22486436158644,1.62871604670502,0.207046551004593,0.464333750024945,"LK433_RS02415","LK433_RS02415"
"LK433_RS03140",0.213236771845358,6.77038934031777,1.62979576461489,0.206898169204304,0.464333750024945,"LK433_RS03140","LK433_RS03140"
"LK433_RS04100",-0.523055379379336,3.73420365282125,1.6278225858606,0.207169433302451,0.464333750024945,"LK433_RS04100","LK433_RS04100"
"LK433_RS06455",0.116429300032049,8.67208250717421,1.62857749579096,0.207065600863558,0.464333750024945,"LK433_RS06455","LK433_RS06455"
"LK433_RS09880",0.133704761456204,8.35778606158654,1.63052773281603,0.206797650415782,0.464333750024945,"LK433_RS09880","LK433_RS09880"
"LK433_RS14245",0.210306742252264,6.49180715952939,1.62292311491672,0.207844850641628,0.465471895348227,"LK433_RS14245","LK433_RS14245"
"LK433_RS13655",-0.827041283826063,2.66786224396212,1.61951829813543,0.208519555850473,0.46660661289022,"LK433_RS13655","LK433_RS13655"
"LK433_RS06585",-0.0906901044438481,10.1878815912625,1.61342700829534,0.209161529302197,0.467666317932529,"LK433_RS06585","LK433_RS06585"
"LK433_RS12355",-0.134646043092778,8.39499412026822,1.60838612241172,0.209864568411109,0.468860745356114,"LK433_RS12355","LK433_RS12355"
"LK433_RS06810",-0.15768923992873,7.38004770715803,1.60640804543667,0.210141226410699,0.469101435484333,"LK433_RS06810","LK433_RS06810"
"LK433_RS08870",0.223712054499295,5.96276764916051,1.60352397671902,0.210545389674099,0.469626142269054,"LK433_RS08870","LK433_RS08870"
"LK433_RS06960",-0.121977460591331,9.0554141178212,1.60231388975171,0.210715247200335,0.469627802147136,"LK433_RS06960","LK433_RS06960"
"LK433_RS01185",-0.173731012525368,7.22011437088616,1.59602838177488,0.211600205859442,0.471221950017379,"LK433_RS01185","LK433_RS01185"
"LK433_RS05920",0.494473640645485,3.30463079480454,1.59408682896402,0.211874473580094,0.471260437515281,"LK433_RS05920","LK433_RS05920"
"LK433_RS07450",0.388304157781328,4.92765076581742,1.59423945452816,0.211956891053866,0.471260437515281,"LK433_RS07450","LK433_RS07450"
"LK433_RS09000",-0.176407868583722,7.20916569492466,1.59195716683488,0.212175809610227,0.47136977863008,"LK433_RS09000","LK433_RS09000"
"LK433_RS11665",-0.132449925916338,7.96929435886123,1.58572790364383,0.213060204958626,0.472650123839804,"LK433_RS11665","LK433_RS11665"
"LK433_RS11985",-0.421902363015932,4.2351245976068,1.58550081751046,0.2130925297254,0.472650123839804,"LK433_RS11985","LK433_RS11985"
"LK433_RS01190",0.141330158844136,7.69011089924844,1.58165313577599,0.213641136743121,0.473488776325336,"LK433_RS01190","LK433_RS01190"
"LK433_RS01925",-0.397645314097889,4.4640815111018,1.57400765079683,0.214736335348528,0.473946658556419,"LK433_RS01925","LK433_RS01925"
"LK433_RS04050",0.149057340670788,8.17064421460036,1.5725777422972,0.214941922648893,0.473946658556419,"LK433_RS04050","LK433_RS04050"
"LK433_RS05075",0.0742814833928368,11.8593057396865,1.57608860389308,0.214437569635745,0.473946658556419,"LK433_RS05075","LK433_RS05075"
"LK433_RS05715",0.219517258991062,6.12950265276984,1.57322749994586,0.214848473116459,0.473946658556419,"LK433_RS05715","LK433_RS05715"
"LK433_RS09985",0.108259689319558,9.28936765812237,1.57661369781091,0.21436226084993,0.473946658556419,"LK433_RS09985","LK433_RS09985"
"LK433_RS12405",-0.339555292964634,4.80995979075009,1.57069428416873,0.215213084782011,0.473946658556419,"LK433_RS12405","LK433_RS12405"
"LK433_RS12420",0.180632898321936,7.12116065506599,1.5745109153253,0.214664034545421,0.473946658556419,"LK433_RS12420","LK433_RS12420"
"LK433_RS13150",-0.523115462616239,3.25209997670956,1.57171881430667,0.215065531299119,0.473946658556419,"LK433_RS13150","LK433_RS13150"
"LK433_RS13055",-0.30076941053002,5.36804448737627,1.56912817556618,0.215438874549648,0.474067951366382,"LK433_RS13055","LK433_RS13055"
"LK433_RS02445",0.227707665094751,6.17936300716507,1.56645681110068,0.215824676550499,0.474540876310955,"LK433_RS02445","LK433_RS02445"
"LK433_RS03560",-0.205694954085596,6.35486009904177,1.56440008094207,0.216122284597777,0.474819291398756,"LK433_RS03560","LK433_RS03560"
"LK433_RS10430",-0.156526527519319,7.9018193192615,1.56047874863655,0.216691083850978,0.475041492345474,"LK433_RS10430","LK433_RS10430"
"LK433_RS11755",-0.107974984176785,9.04856621703452,1.5601654182268,0.216736611739905,0.475041492345474,"LK433_RS11755","LK433_RS11755"
"LK433_RS12135",0.357430473754753,4.64503327215143,1.56202976790798,0.2164658871509,0.475041492345474,"LK433_RS12135","LK433_RS12135"
"LK433_RS12450",-0.105685508049727,9.02081969142228,1.5558913042478,0.217358817649589,0.476029524142672,"LK433_RS12450","LK433_RS12450"
"LK433_RS05215",-0.26243338842309,5.71859451341188,1.55179006424639,0.217957902524522,0.476214866491422,"LK433_RS05215","LK433_RS05215"
"LK433_RS05555",-0.114169408771192,8.34193305677837,1.55226672415528,0.217888171705144,0.476214866491422,"LK433_RS05555","LK433_RS05555"
"LK433_RS08660",0.209131576049812,6.28323281747403,1.55386026828913,0.217655248451254,0.476214866491422,"LK433_RS08660","LK433_RS08660"
"LK433_RS14415",-0.133944522459695,8.39862656212973,1.54771731580006,0.21855481655938,0.477143652189778,"LK433_RS14415","LK433_RS14415"
"LK433_RS13685",0.0872918241732561,10.2721322740056,1.54362115337096,0.219157172339312,0.478082849635719,"LK433_RS13685","LK433_RS13685"
"LK433_RS12880",0.169050846841179,7.11801832648413,1.54081015653324,0.21957171080443,0.478611178103535,"LK433_RS12880","LK433_RS12880"
"LK433_RS02095",-0.093004814715015,10.2633743265041,1.53764083483107,0.220040238842518,0.478824340622368,"LK433_RS02095","LK433_RS02095"
"LK433_RS11815",0.474035121600163,3.63028975715997,1.53665127030765,0.220186778168802,0.478824340622368,"LK433_RS11815","LK433_RS11815"
"LK433_RS14465",0.144972215798444,8.07746407154682,1.53689275163109,0.220151007510702,0.478824340622368,"LK433_RS14465","LK433_RS14465"
"LK433_RS05690",-0.145696003074885,7.64958852037351,1.53540094994,0.220372101724445,0.478852368144588,"LK433_RS05690","LK433_RS05690"
"LK433_RS12025",0.219222670596446,6.18463446649946,1.53277496807416,0.220761947040025,0.479324415113486,"LK433_RS12025","LK433_RS12025"
"LK433_RS13265",-0.0973432261418756,10.4335258440021,1.52705142409923,0.221614568170141,0.480799731100377,"LK433_RS13265","LK433_RS13265"
"LK433_RS08365",0.789173220923896,1.25792960645564,1.52515728126855,0.221897618868041,0.481038007491452,"LK433_RS08365","LK433_RS08365"
"LK433_RS01620",0.167007314164027,7.7325877789589,1.52287975154519,0.222238545914894,0.481401280815648,"LK433_RS01620","LK433_RS01620"
"LK433_RS06200",-0.71409506302319,2.32291330352005,1.52088959121445,0.222536980344185,0.481672014353703,"LK433_RS06200","LK433_RS06200"
"LK433_RS01735",-0.543830592163554,2.74027124259847,1.51651192238638,0.223195159345121,0.482450312365651,"LK433_RS01735","LK433_RS01735"
"LK433_RS04995",0.777285062378335,1.64934045218221,1.51618755201586,0.223244022826742,0.482450312365651,"LK433_RS04995","LK433_RS04995"
"LK433_RS00910",0.246245659558954,5.59299354047687,1.50876990080466,0.224365005241157,0.483063101862716,"LK433_RS00910","LK433_RS00910"
"LK433_RS01145",-0.230869797159134,5.91704680648947,1.51017367882525,0.224152333713992,0.483063101862716,"LK433_RS01145","LK433_RS01145"
"LK433_RS01760",-0.294543830812849,5.09168919035986,1.50556730291808,0.224851122271859,0.483063101862716,"LK433_RS01760","LK433_RS01760"
"LK433_RS06100",0.318622356906254,5.12968675182076,1.5051195410104,0.224919190028265,0.483063101862716,"LK433_RS06100","LK433_RS06100"
"LK433_RS06825",-0.154121241611297,7.62008982356611,1.51178072171788,0.223909170494732,0.483063101862716,"LK433_RS06825","LK433_RS06825"
"LK433_RS08280",0.545864886951521,3.38354452360259,1.50757038821148,0.224546926411205,0.483063101862716,"LK433_RS08280","LK433_RS08280"
"LK433_RS13710",0.0937859968444076,9.84768275817832,1.50535102784778,0.224883996770556,0.483063101862716,"LK433_RS13710","LK433_RS13710"
"LK433_RS13970",0.390549766194249,4.28149189451062,1.50880080603301,0.224360320459337,0.483063101862716,"LK433_RS13970","LK433_RS13970"
"LK433_RS12545",-0.562413246635267,2.85993141096756,1.49929660514319,0.2258066823147,0.484594402463618,"LK433_RS12545","LK433_RS12545"
"LK433_RS02215",0.608673891344643,2.77388589867597,1.49466216393001,0.226516100972137,0.485406304940167,"LK433_RS02215","LK433_RS02215"
"LK433_RS04425",0.0824743757704004,11.6635805451174,1.49454158342733,0.226534595319574,0.485406304940167,"LK433_RS04425","LK433_RS04425"
"LK433_RS03675",0.191443536910639,6.68449357145614,1.49248519087155,0.226850285145702,0.48570797366971,"LK433_RS03675","LK433_RS03675"
"LK433_RS07125",0.274676380275622,5.63163866808042,1.48987202272498,0.227252228101062,0.485819428357697,"LK433_RS07125","LK433_RS07125"
"LK433_RS11510",0.263678820877893,5.39076859568125,1.49013499242465,0.227211740048954,0.485819428357697,"LK433_RS11510","LK433_RS11510"
"LK433_RS04565",-0.35995574610815,4.29042479591299,1.48231550257978,0.228419458080465,0.487939103914962,"LK433_RS04565","LK433_RS04565"
"LK433_RS07535",0.328723663140143,4.691632770259,1.47457450971865,0.229622827755183,0.4893803474107,"LK433_RS07535","LK433_RS07535"
"LK433_RS07790",0.371905223801958,4.43924278991937,1.4761288944075,0.229380568166262,0.4893803474107,"LK433_RS07790","LK433_RS07790"
"LK433_RS10650",0.354789315925331,4.28467531957679,1.47529482263835,0.229510523851714,0.4893803474107,"LK433_RS10650","LK433_RS10650"
"LK433_RS02115",-0.185757300089489,6.50308080821635,1.47039127648471,0.230276372561634,0.490396845554953,"LK433_RS02115","LK433_RS02115"
"LK433_RS09230",-0.25930623938,5.84786549670228,1.46804363419832,0.230644146101427,0.490803673351466,"LK433_RS09230","LK433_RS09230"
"LK433_RS02210",0.249446762353828,5.7708285785825,1.46480909363566,0.23115204279992,0.491131769590954,"LK433_RS02210","LK433_RS02210"
"LK433_RS07480",-0.266739897450997,5.56581921850616,1.46505851835163,0.231112828473945,0.491131769590954,"LK433_RS07480","LK433_RS07480"
"LK433_RS12440",-0.149548151783672,7.60818706983075,1.46117303797052,0.23172463140251,0.491971942970008,"LK433_RS12440","LK433_RS12440"
"LK433_RS00110",0.295614208750773,4.90234672074104,1.45721036664762,0.232350644556263,0.492924171071613,"LK433_RS00110","LK433_RS00110"
"LK433_RS04595",-0.3707987937615,4.13734257434323,1.4560399723243,0.232535939085325,0.492940689190801,"LK433_RS04595","LK433_RS04595"
"LK433_RS01110",-0.101730673300427,8.78529204847544,1.45233009357143,0.233124484713092,0.493324635383267,"LK433_RS01110","LK433_RS01110"
"LK433_RS02750",-0.112527899504733,9.29895282700956,1.45014229480121,0.233472424271538,0.493324635383267,"LK433_RS02750","LK433_RS02750"
"LK433_RS03455",0.383289569698932,4.44953749196365,1.44803814493092,0.233807665054174,0.493324635383267,"LK433_RS03455","LK433_RS03455"
"LK433_RS07420",0.191290251383088,6.2662990175598,1.44806147939476,0.233803944067804,0.493324635383267,"LK433_RS07420","LK433_RS07420"
"LK433_RS07550",0.698451642235166,2.13918210619066,1.44707957302019,0.23396058509174,0.493324635383267,"LK433_RS07550","LK433_RS07550"
"LK433_RS09190",0.558167833833437,2.92978310486176,1.44918167599054,0.233625399931407,0.493324635383267,"LK433_RS09190","LK433_RS09190"
"LK433_RS11240",0.156910117913269,7.3549781871008,1.45334467220276,0.232963346843261,0.493324635383267,"LK433_RS11240","LK433_RS11240"
"LK433_RS00070",-0.17318173516879,6.75738775030885,1.43833356049218,0.235361545517255,0.495686897578227,"LK433_RS00070","LK433_RS00070"
"LK433_RS11265",1.00035504530529,1.24500041266111,1.43785880587945,0.235437889054981,0.495686897578227,"LK433_RS11265","LK433_RS11265"
"LK433_RS02860",0.171667452946442,6.85194579992135,1.43561864151228,0.235798534698999,0.496070099135697,"LK433_RS02860","LK433_RS02860"
"LK433_RS03715",-0.433107025036333,3.67223065744833,1.43257793591271,0.236289153054849,0.496709810690912,"LK433_RS03715","LK433_RS03715"
"LK433_RS09215",0.425642269595964,3.57330219425079,1.43151879442494,0.236460341999779,0.496709810690912,"LK433_RS09215","LK433_RS09215"
"LK433_RS06150",0.408814695910141,4.12321481195405,1.4287507543284,0.236908464816473,0.497274986239869,"LK433_RS06150","LK433_RS06150"
"LK433_RS06650",-0.152536874144154,7.34260126699741,1.42431989545073,0.237627973299365,0.498408521036508,"LK433_RS06650","LK433_RS06650"
"LK433_RS02660",-0.34466519748374,4.28600516464469,1.42309243360725,0.237827773834767,0.498451115425772,"LK433_RS02660","LK433_RS02660"
"LK433_RS12030",0.438194098100396,3.24735606803901,1.4190589216416,0.238485796598349,0.499453285937869,"LK433_RS12030","LK433_RS12030"
"LK433_RS01440",0.622967496610565,3.10188618881064,1.41409694945645,0.240083344345748,0.502420080820001,"LK433_RS01440","LK433_RS01440"
"LK433_RS00810",-0.295595563856749,5.07991661876303,1.40499209271312,0.240798370234573,0.503536953419736,"LK433_RS00810","LK433_RS00810"
"LK433_RS10785",-0.245677268929203,5.82700217177842,1.40026324993057,0.241582030271751,0.504416013582446,"LK433_RS10785","LK433_RS10785"
"LK433_RS11110",-0.147661493002814,7.22528128004462,1.40057066537001,0.241530989482865,0.504416013582446,"LK433_RS11110","LK433_RS11110"
"LK433_RS04035",-0.576084266961879,2.93614203765287,1.39577037549207,0.242329522114825,0.505217029213866,"LK433_RS04035","LK433_RS04035"
"LK433_RS06575",0.079021392075802,11.071501115056,1.39621082162264,0.242256116958619,0.505217029213866,"LK433_RS06575","LK433_RS06575"
"LK433_RS07395",-0.153747812928388,7.8130123206908,1.38249728241518,0.244554661585167,0.509440610227251,"LK433_RS07395","LK433_RS07395"
"LK433_RS14535",0.219169568188376,5.96622212154499,1.38150351359056,0.244722280894185,0.509440610227251,"LK433_RS14535","LK433_RS14535"
"LK433_RS08900",-0.173082210557491,6.56337499437385,1.37734751094005,0.245424827658664,0.510385300414422,"LK433_RS08900","LK433_RS08900"
"LK433_RS13795",0.789336352271221,1.98502808382892,1.37714911690359,0.245543666313888,0.510385300414422,"LK433_RS13795","LK433_RS13795"
"LK433_RS06995",-0.0888599085155263,10.1896190234686,1.37017078063331,0.246643938013039,0.512288867511001,"LK433_RS06995","LK433_RS06995"
"LK433_RS12680",0.198905827047862,6.52851312085032,1.36313116439555,0.247847104115331,0.514403145088397,"LK433_RS12680","LK433_RS12680"
"LK433_RS03795",0.176635842282801,6.48485335314416,1.36037285844345,0.248320533522346,0.515000837633723,"LK433_RS03795","LK433_RS03795"
"LK433_RS03150",0.277300214900906,5.38736078593548,1.35826570453852,0.24868296196263,0.515367601022554,"LK433_RS03150","LK433_RS03150"
"LK433_RS01245",-0.125487470715822,7.95850119263918,1.35360544806694,0.249486872334567,0.515878663047724,"LK433_RS01245","LK433_RS01245"
"LK433_RS07555",-0.287538445018112,4.89762724194424,1.35401962739411,0.249415293552251,0.515878663047724,"LK433_RS07555","LK433_RS07555"
"LK433_RS14165",0.364541722761469,4.3934053223115,1.35396525273966,0.24942468915642,0.515878663047724,"LK433_RS14165","LK433_RS14165"
"LK433_RS09390",-0.31447493274995,4.95462833633455,1.3459128242505,0.250821000352809,0.518251427068266,"LK433_RS09390","LK433_RS09390"
"LK433_RS03525",-0.223866620503553,6.18588313013207,1.34407479015256,0.251141090387038,0.518526994799112,"LK433_RS03525","LK433_RS03525"
"LK433_RS12690",-0.218259201088584,6.26946554782287,1.34140516937864,0.251606911263946,0.518717440668135,"LK433_RS12690","LK433_RS12690"
"LK433_RS14160",-0.362007318434202,4.43344970861927,1.34175442019107,0.251545909157704,0.518717440668135,"LK433_RS14160","LK433_RS14160"
"LK433_RS04560",-0.281444989359494,5.16932285397977,1.34021456225741,0.251815008721178,0.518761334731982,"LK433_RS04560","LK433_RS04560"
"LK433_RS08510",0.0772159136190981,10.3955593021748,1.33538125892122,0.252662004699335,0.519735101518559,"LK433_RS08510","LK433_RS08510"
"LK433_RS12005",-0.43478865034148,3.66992633920621,1.33638968870534,0.252484991330648,0.519735101518559,"LK433_RS12005","LK433_RS12005"
"LK433_RS11835",-0.348049121100921,4.39200176737575,1.3330253532698,0.253076152323761,0.520201683940107,"LK433_RS11835","LK433_RS11835"
"LK433_RS10260",-0.272262637192728,5.25140572302026,1.32696758421618,0.254144972544131,0.52201226978924,"LK433_RS10260","LK433_RS10260"
"LK433_RS02975",-0.179607766922129,6.61876713877221,1.32455704798599,0.254571858344101,0.522502624258365,"LK433_RS02975","LK433_RS02975"
"LK433_RS00105",0.182901917142512,6.44719218078004,1.32147477937354,0.255119015349827,0.523238925868884,"LK433_RS00105","LK433_RS00105"
"LK433_RS00935",0.096589946210113,9.24912329238278,1.31819490507032,0.255702874923712,0.524049360637009,"LK433_RS00935","LK433_RS00935"
"LK433_RS05505",-0.269775112749152,5.14015257920681,1.31604564370788,0.25608638223177,0.524391057344868,"LK433_RS05505","LK433_RS05505"
"LK433_RS09445",0.621226100837689,2.12781610591421,1.31514520540298,0.256247268569315,0.524391057344868,"LK433_RS09445","LK433_RS09445"
"LK433_RS01120",0.536592926458941,2.9709930429102,1.31244622980564,0.256730272026673,0.524992610764412,"LK433_RS01120","LK433_RS01120"
"LK433_RS01790",-0.122347552148693,8.06048765106747,1.31015219458779,0.257141709224444,0.525060681261971,"LK433_RS01790","LK433_RS01790"
"LK433_RS06440",-0.144197944382818,7.92265010010088,1.31064028440967,0.257054100422295,0.525060681261971,"LK433_RS06440","LK433_RS06440"
"LK433_RS06645",0.113995517616568,8.41389089679895,1.30816891281726,0.257498081778194,0.525402037544486,"LK433_RS06645","LK433_RS06645"
"LK433_RS08220",0.313363489753814,4.58277831001719,1.30197825156203,0.258614480435815,0.527292519948794,"LK433_RS08220","LK433_RS08220"
"LK433_RS05185",0.133441620878539,7.84531154898444,1.3005740376614,0.258868558933388,0.527423322199573,"LK433_RS05185","LK433_RS05185"
"LK433_RS03540",-0.158586358349725,7.38325747336174,1.29354758547033,0.260144665360563,0.529308281379523,"LK433_RS03540","LK433_RS03540"
"LK433_RS13860",-0.300340026399217,4.75708523880016,1.29338142524995,0.260174938452664,0.529308281379523,"LK433_RS13860","LK433_RS13860"
"LK433_RS06865",-0.133378488545562,7.51377001550234,1.29064476330233,0.260674177348147,0.529548054495834,"LK433_RS06865","LK433_RS06865"
"LK433_RS11235",0.123016083023518,7.87534806532457,1.29093624393929,0.26062094611118,0.529548054495834,"LK433_RS11235","LK433_RS11235"
"LK433_RS02300",0.202540647806797,6.30253236932151,1.28727679634534,0.26129024480719,0.530004410020863,"LK433_RS02300","LK433_RS02300"
"LK433_RS04795",-0.194988614987528,6.2561324923487,1.28758490533084,0.261233809217795,0.530004410020863,"LK433_RS04795","LK433_RS04795"
"LK433_RS06215",0.264081896265756,4.98362603329338,1.28628842193802,0.261471387010653,0.530004410020863,"LK433_RS06215","LK433_RS06215"
"LK433_RS05520",0.220130463486674,5.80808125676403,1.28417699847005,0.261858885650665,0.530402717324505,"LK433_RS05520","LK433_RS05520"
"LK433_RS06920",-0.27520406576979,5.31715455770955,1.27913627467243,0.26278692408373,0.5313002317682,"LK433_RS06920","LK433_RS06920"
"LK433_RS13595",-0.117306933905318,7.82077649083057,1.27888239761418,0.262833774892827,0.5313002317682,"LK433_RS13595","LK433_RS13595"
"LK433_RS14770",-0.133765020669696,7.45119186174755,1.2786538960739,0.262875951908357,0.5313002317682,"LK433_RS14770","LK433_RS14770"
"LK433_RS07590",0.132913553899142,7.97840219577372,1.27622984013623,0.263323914166712,0.531818552466153,"LK433_RS07590","LK433_RS07590"
"LK433_RS02295",0.17104461531781,6.39972815116065,1.27252483767384,0.26401046280335,0.532028489582736,"LK433_RS02295","LK433_RS02295"
"LK433_RS05905",0.306113421454045,4.58328309035472,1.27306882353783,0.263909518637127,0.532028489582736,"LK433_RS05905","LK433_RS05905"
"LK433_RS06110",0.653579031726137,1.87139052082973,1.27153537010375,0.264194197743822,0.532028489582736,"LK433_RS06110","LK433_RS06110"
"LK433_RS09060",-0.138893073527463,7.31637876889541,1.2728660296148,0.263947144162119,0.532028489582736,"LK433_RS09060","LK433_RS09060"
"LK433_RS13370",0.59438958386716,2.54241471196322,1.27032875295099,0.264418474645407,0.532094278326301,"LK433_RS13370","LK433_RS13370"
"LK433_RS00530",0.237444756488057,7.30263867405379,1.28236650354624,0.265682748138632,0.53386468276482,"LK433_RS00530","LK433_RS00530"
"LK433_RS13465",0.448213273027328,3.26576631553418,1.26413551633716,0.265573432869567,0.53386468276482,"LK433_RS13465","LK433_RS13465"
"LK433_RS10030",0.139474822168906,7.66914701319119,1.26143148533713,0.266079706031074,0.533889699167842,"LK433_RS10030","LK433_RS10030"
"LK433_RS14665",-0.1340794698895,7.80253711521445,1.26196258363647,0.265980172415824,0.533889699167842,"LK433_RS14665","LK433_RS14665"
"LK433_RS11190",-0.0995941075199909,8.98069546053634,1.25679542942284,0.266950564514875,0.535250337659066,"LK433_RS11190","LK433_RS11190"
